kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,097K,2,6,0,260,72.9,190.9754,6000,0.031829,0.028735000000000007,0.808983
cuda_compute_flux,097K,5,2,3,523,58.49,191.0268,6000,0.031837,0.02832,2.123966
cuda_compute_flux,097K,4,0,1,401,58.44,191.02900000000002,6000,0.031838,0.02816,2.060264
cuda_compute_flux,097K,2,1,3,213,75.0,191.0528,6000,0.031842,0.028864,2.075944
cuda_compute_flux,097K,3,0,6,306,74.81,191.0608,6000,0.031843,0.028799,1.662381
cuda_compute_flux,097K,4,2,6,426,58.57,191.06,6000,0.031843,0.02832,2.376002
cuda_compute_flux,097K,2,3,1,231,74.9,191.082,6000,0.031847,0.028607,2.299491
cuda_compute_flux,097K,5,0,6,506,58.27,191.106,6000,0.03185,0.028288,1.797134
cuda_compute_flux,097K,6,1,3,613,74.91,191.1472,6000,0.031857,0.028704,2.081002
cuda_compute_flux,097K,3,3,0,330,72.76,191.1804,6000,0.031863,0.028992,0.8330139999999999
cuda_compute_flux,097K,3,6,0,360,73.33,191.2173,6000,0.031869,0.028928,0.8382639999999999
cuda_compute_flux,097K,1,2,6,126,74.87,191.2686,6000,0.031878,0.0288,2.135974
cuda_compute_flux,097K,1,3,6,136,74.94,191.2684,6000,0.031878,0.028768,2.083629
cuda_compute_flux,097K,6,3,3,633,74.98,191.2823,6000,0.03188,0.0288,2.290473
cuda_compute_flux,097K,2,1,0,210,73.24,191.3736,6000,0.031895,0.028961,0.781037
cuda_compute_flux,097K,0,2,6,26,75.15,191.405,6000,0.0319,0.029151,2.426084
cuda_compute_flux,097K,3,2,3,323,74.92,191.46599999999998,6000,0.03191,0.028704,2.967902
cuda_compute_flux,097K,6,0,1,601,74.8,191.4606,6000,0.03191,0.028672000000000007,1.562416
cuda_compute_flux,097K,6,3,0,630,73.36,191.5363,6000,0.031922000000000006,0.028896,0.819032
cuda_compute_flux,097K,1,6,0,160,72.75,191.5815,6000,0.03193,0.029088,0.6790649999999999
cuda_compute_flux,097K,6,6,0,660,73.07,191.6119,6000,0.031935000000000005,0.029088,0.784567
cuda_compute_flux,097K,3,3,1,331,74.96,191.6466,6000,0.031941000000000004,0.028864,2.057544
cuda_compute_flux,097K,3,3,3,333,74.96,191.6537,6000,0.031942,0.028896,2.180965
cuda_compute_flux,097K,3,6,1,361,74.99,191.658,6000,0.031942,0.02864,2.181449
cuda_compute_flux,097K,6,3,6,636,74.95,191.6573,6000,0.031942,0.028703,2.146314
cuda_compute_flux,097K,5,0,1,501,58.29,191.6665,6000,0.031944,0.027937,2.673965
cuda_compute_flux,097K,1,6,1,161,74.94,191.6818,6000,0.031945999999999995,0.028768,2.065988
cuda_compute_flux,097K,5,2,6,526,58.42,191.679,6000,0.031945999999999995,0.028031,3.026812
cuda_compute_flux,097K,1,1,1,111,74.93,191.6967,6000,0.031949,0.028832,1.856429
cuda_compute_flux,097K,3,6,6,366,74.95,191.7053,6000,0.03195,0.028896,2.189546
cuda_compute_flux,097K,6,1,0,610,72.99,191.7058,6000,0.03195,0.028799,0.888375
cuda_compute_flux,097K,4,2,1,421,58.72,191.7464,6000,0.031957,0.028417,2.202049
cuda_compute_flux,097K,1,3,1,131,74.94,191.7637,6000,0.03196,0.0288,2.073418
cuda_compute_flux,097K,6,3,1,631,74.94,191.7788,6000,0.031963,0.028769,2.150215
cuda_compute_flux,097K,6,6,1,661,74.98,191.7951,6000,0.031965,0.028639,2.224487
cuda_compute_flux,097K,6,6,6,666,74.95,191.8592,6000,0.031976,0.028736,2.132966
cuda_compute_flux,097K,2,1,6,216,74.99,191.8626,6000,0.031977,0.028832,2.429959
cuda_compute_flux,097K,3,3,6,336,74.98,191.8662,6000,0.031977,0.028641000000000007,2.218407
cuda_compute_flux,097K,1,6,3,163,74.96,191.8727,6000,0.031978,0.028768,2.055273
cuda_compute_flux,097K,1,3,3,133,74.98,191.875,6000,0.031979,0.028833,2.052869
cuda_compute_flux,097K,2,0,0,200,73.23,191.9059,6000,0.031984,0.02928,0.036832
cuda_compute_flux,097K,1,1,6,116,74.94,191.9148,6000,0.031985,0.028768,1.781295
cuda_compute_flux,097K,2,0,2,202,74.81,191.9305,6000,0.031988,0.028415,1.574922
cuda_compute_flux,097K,3,6,3,363,75.05,191.9485,6000,0.031991000000000006,0.0288,2.070539
cuda_compute_flux,097K,2,1,1,211,75.01,191.9578,6000,0.031992,0.028736,2.251845
cuda_compute_flux,097K,2,6,3,263,74.95,192.0648,6000,0.032010000000000004,0.028832,3.211924
cuda_compute_flux,097K,6,0,0,600,73.17,192.0842,6000,0.032014,0.029215,0.037568
cuda_compute_flux,097K,3,1,6,316,75.05,192.1037,6000,0.032017000000000004,0.028736,2.240517
cuda_compute_flux,097K,5,3,6,536,58.61,192.188,6000,0.032031,0.028384,2.069769
cuda_compute_flux,097K,6,1,1,611,75.03,192.2129,6000,0.032035,0.028927,2.25028
cuda_compute_flux,097K,6,1,6,616,75.02,192.2135,6000,0.032035,0.028832,3.194591
cuda_compute_flux,097K,0,0,6,6,75.11,192.2176,6000,0.032036,0.028896,1.946508
cuda_compute_flux,097K,0,0,3,3,75.12,192.2999,6000,0.032049,0.028927,1.917708
cuda_compute_flux,097K,0,2,1,21,75.27,192.3159,6000,0.032052,0.028992,3.498359
cuda_compute_flux,097K,1,1,3,113,74.93,192.3272,6000,0.032054,0.028736,2.497414
cuda_compute_flux,097K,0,0,1,1,75.1,192.34099999999998,6000,0.032056,0.02912,2.063851
cuda_compute_flux,097K,3,1,0,310,73.33,192.347,6000,0.032057,0.028863,1.099092
cuda_compute_flux,097K,1,6,6,166,75.02,192.4196,6000,0.032069,0.028768,3.125886
cuda_compute_flux,097K,4,3,3,433,58.73,192.4207,6000,0.03207,0.028257,2.381224
cuda_compute_flux,097K,3,0,0,300,73.25,192.4331,6000,0.032072,0.028832,0.036607
cuda_compute_flux,097K,3,1,3,313,75.02,192.4326,6000,0.032072,0.028641000000000007,2.484555
cuda_compute_flux,097K,4,3,6,436,58.74,192.4327,6000,0.032072,0.02864,2.3746970000000003
cuda_compute_flux,097K,0,6,6,66,75.23,192.47299999999998,6000,0.032077999999999995,0.028960000000000007,2.505859
cuda_compute_flux,097K,3,1,1,311,75.07,192.4987,6000,0.032083,0.028801,2.237254
cuda_compute_flux,097K,2,6,6,266,74.96,192.6207,6000,0.032103,0.028959,3.297531
cuda_compute_flux,097K,4,3,1,431,58.81,192.6723,6000,0.032112,0.028225,2.12839
cuda_compute_flux,097K,0,3,6,36,75.16,192.6804,6000,0.032113,0.028928,2.8737
cuda_compute_flux,097K,0,6,1,61,75.2,192.7478,6000,0.032124,0.029056,2.301417
cuda_compute_flux,097K,5,3,1,531,58.66,192.80599999999998,6000,0.032134,0.028447000000000007,2.161702
cuda_compute_flux,097K,6,6,3,663,74.97,193.1007,6000,0.032183,0.028928,3.181885
cuda_compute_flux,097K,0,3,1,31,75.21,193.1255,6000,0.032187,0.029055,2.497318
cuda_compute_flux,097K,5,3,2,532,58.59,193.2264,6000,0.032204,0.028512,3.035461
cuda_compute_flux,097K,0,6,3,63,75.23,193.3013,6000,0.032216,0.029024,2.517893
cuda_compute_flux,097K,0,3,3,33,75.3,193.3272,6000,0.032221,0.029184,3.749014
cuda_compute_flux,097K,5,3,3,533,58.68,193.3591,6000,0.032226,0.028415,3.100062
cuda_compute_flux,097K,2,2,2,222,75.0,193.41,6000,0.032234,0.028768,2.085253
cuda_compute_flux,097K,0,1,1,11,75.31,193.5506,6000,0.032257999999999995,0.029089,2.346571
cuda_compute_flux,097K,0,2,3,23,75.32,193.609,6000,0.032268,0.029088,3.698232
cuda_compute_flux,097K,0,1,6,16,75.36,193.7628,6000,0.032293,0.029153,2.490379
cuda_compute_flux,097K,0,1,3,13,75.29,193.81599999999997,6000,0.032302,0.029088,2.329321
cuda_compute_flux,097K,5,1,2,512,58.93,193.8921,6000,0.032315,0.029727,2.3422110000000003
cuda_compute_flux,097K,1,0,2,102,74.88,193.9899,6000,0.032331,0.029088,1.6544869999999998
cuda_compute_flux,097K,0,0,0,0,73.57,194.1457,6000,0.032357,0.029505,0.037665
cuda_compute_flux,097K,3,0,2,302,74.88,194.1434,6000,0.032357,0.028479,1.641898
cuda_compute_flux,097K,2,1,2,212,75.05,194.1495,6000,0.032358,0.028896,2.128058
cuda_compute_flux,097K,1,2,2,122,74.98,194.1623,6000,0.03236,0.028895,2.020649
cuda_compute_flux,097K,5,6,2,562,58.98,194.1613,6000,0.03236,0.029536,2.389503
cuda_compute_flux,097K,5,0,2,502,58.46,194.2702,6000,0.032378,0.028768,2.597665
cuda_compute_flux,097K,2,3,2,232,75.03,194.2964,6000,0.032382,0.028832,2.220386
cuda_compute_flux,097K,4,6,2,462,59.16,194.6423,6000,0.03244,0.029376,3.448652
cuda_compute_flux,097K,6,2,2,622,75.01,194.9516,6000,0.032491,0.028832,2.962152
cuda_compute_flux,097K,4,2,2,422,58.95,195.2209,6000,0.032536,0.02912,2.415391
cuda_compute_flux,097K,1,1,2,112,75.09,195.3173,6000,0.032552,0.028865,2.177278
cuda_compute_flux,097K,5,2,2,522,58.85,195.4681,6000,0.032578,0.029279000000000006,2.326178
cuda_compute_flux,097K,0,0,2,2,75.18,195.6478,6000,0.032607,0.029247,2.0456380000000003
cuda_compute_flux,097K,0,6,0,60,73.94,195.8247,6000,0.032637,0.029343,1.212435
cuda_compute_flux,097K,0,1,0,10,73.46,195.832,6000,0.032638,0.029311,1.339633
cuda_compute_flux,097K,3,2,2,322,75.09,195.8452,6000,0.032639999999999995,0.028864,2.971193
cuda_compute_flux,097K,0,2,2,22,75.31,195.9339,6000,0.032655,0.029152,2.314211
cuda_compute_flux,097K,0,2,0,20,73.73,195.9426,6000,0.032657,0.029472,1.883147
cuda_compute_flux,097K,0,1,2,12,75.34,196.8942,6000,0.032815,0.029504,2.468256
cuda_compute_flux,097K,0,3,0,30,73.33,196.9188,6000,0.032819,0.029792000000000006,1.224306
cuda_compute_flux,097K,4,6,0,460,58.45,198.3376,6000,0.033056,0.02928,1.119125
cuda_compute_flux,097K,5,1,0,510,58.34,198.4893,6000,0.033081,0.029313,1.060241
cuda_compute_flux,097K,4,1,0,410,58.38,198.9073,6000,0.033151,0.029377,1.263731
cuda_compute_flux,097K,5,6,0,560,58.34,199.0935,6000,0.033182,0.029312,1.1405299999999998
cuda_compute_flux,097K,4,6,1,461,59.59,199.8431,6000,0.033307,0.029248000000000007,2.582665
cuda_compute_flux,097K,4,6,3,463,59.78,200.8672,6000,0.033477,0.02976,2.402821
cuda_compute_flux,097K,5,6,6,566,59.59,200.9985,6000,0.033499,0.02944,2.582849
cuda_compute_flux,097K,5,6,3,563,59.55,201.0381,6000,0.033506,0.02976,2.46592
cuda_compute_flux,097K,4,1,6,416,59.74,201.1069,6000,0.033517,0.029791,2.310052
cuda_compute_flux,097K,5,6,1,561,59.66,201.1291,6000,0.033520999999999995,0.029824,2.498177
