kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
Fan1,960,0,2,0,20,4.7,4.050461,959,0.004220000000000001,0.00349,0.00499
Fan1,976,0,5,0,50,4.39,3.962071,975,0.00406,0.00349,0.00477
Fan1,992,0,4,0,40,4.44,4.1991309999999995,991,0.00424,0.00349,0.00576
Fan1,matrix1024,0,3,0,30,4.19,4.338132,1023,0.00424,0.00346,0.00541
Fan1,matrix16,0,0,0,0,45.09,0.058751,15,0.00392,0.0038399999999999997,0.00477
Fan1,matrix208,0,3,0,30,32.57,0.775195,207,0.00374,0.00355,0.0047
Fan1,matrix3,0,4,0,40,31.73,0.008029999999999999,2,0.00402,0.0038399999999999997,0.00419
Fan1,matrix304,0,0,0,0,23.86,1.255418,303,0.00414,0.0038399999999999997,0.00518
Fan1,matrix32,0,0,0,0,46.89,0.120352,31,0.0038799999999999998,0.0037799999999999995,0.00477
Fan1,matrix320,0,0,0,0,22.78,1.340667,319,0.0042,0.0038399999999999997,0.0053100000000000005
Fan1,matrix336,0,0,0,0,21.32,1.391097,335,0.00415,0.0038399999999999997,0.0055
Fan1,matrix368,3,0,0,300,20.88,1.498653,367,0.004079999999999999,0.00355,0.09779199999999999
Fan1,matrix384,0,0,0,0,18.47,1.637045,383,0.00427,0.0038399999999999997,0.00528
Fan1,matrix4,0,6,0,60,7.59,0.011295999999999999,3,0.0037600000000000003,0.0034200000000000003,0.004220000000000001
Fan2,1008,0,0,1,1,94.51,93.62264,1007,0.092971,0.092767,0.094527
Fan2,1024,2,0,0,200,94.51,98.05057,1023,0.095846,0.095647,0.097216
Fan2,112,1,4,0,140,47.82,0.486396,111,0.004379999999999999,0.0042899999999999995,0.00512
Fan2,128,0,0,6,6,49.08,0.59955,127,0.00472,0.00461,0.00573
Fan2,144,1,0,0,100,50.72,0.731128,143,0.00511,0.00499,0.0058200000000000005
Fan2,16,1,0,0,100,22.1,0.054624,15,0.00364,0.00358,0.00426
Fan2,160,1,0,0,100,53.06,0.883067,159,0.00555,0.0054399999999999995,0.00627
Fan2,176,4,2,0,420,54.82,1.054294,175,0.00602,0.00589,0.00675
Fan2,192,0,0,4,4,57.87,1.251665,191,0.00655,0.00643,0.00765
Fan2,208,3,4,0,340,60.28,1.472818,207,0.007109999999999999,0.00698,0.007809999999999999
Fan2,224,2,6,0,260,61.99,1.721971,223,0.00772,0.00758,0.00861
Fan2,240,0,0,1,1,64.53,2.003119,239,0.00838,0.00826,0.00944
Fan2,256,6,0,0,600,65.33,2.318541,255,0.00909,0.00896,0.00982
Fan2,272,0,0,5,5,66.53,2.664384,271,0.00983,0.00969,0.010976
Fan2,288,2,6,0,260,69.82,3.0481580000000004,287,0.010620000000000001,0.010464,0.011328
Fan2,304,2,5,0,250,71.32,3.4729629999999996,303,0.011461,0.011328,0.012288
Fan2,32,3,3,0,330,31.31,0.113247,31,0.00365,0.0036200000000000004,0.0041600000000000005
Fan2,320,1,4,0,140,71.89,3.9381699999999995,319,0.012345,0.012192,0.013184
Fan2,336,5,4,0,540,73.86,4.443671,335,0.013263999999999998,0.013119,0.014048
Fan2,352,2,5,0,250,74.77,4.999636,351,0.014243,0.014112000000000001,0.015072
Fan2,368,2,6,0,260,75.54,5.598992,367,0.015256,0.015103,0.016
Fan2,384,6,0,0,600,77.54,6.251211,383,0.016321000000000002,0.016159,0.017056
Fan2,400,1,0,0,100,78.06,6.952869000000001,399,0.017425,0.017279,0.01824
Fan2,416,1,2,0,120,78.52,7.710877,415,0.018580000000000003,0.018431,0.01936
Fan2,432,3,4,0,340,80.6,8.523866,431,0.019776,0.019647,0.020512
Fan2,448,1,4,0,140,80.97,9.396611,447,0.021021,0.020863,0.021728
Fan2,464,1,6,0,160,81.84,10.330630000000001,463,0.022312000000000002,0.022144,0.023038999999999997
Fan2,48,1,4,0,140,37.4,0.17388900000000002,47,0.0037,0.00365,0.00426
Fan2,480,6,2,0,620,82.94,11.32537,479,0.023643,0.023487,0.024319999999999998
Fan2,496,0,0,5,5,84.24,12.38843,495,0.025027,0.024863,0.026175999999999998
Fan2,512,6,0,0,600,84.22,13.51614,511,0.02645,0.026302999999999997,0.027232
Fan2,528,0,0,5,5,84.74,14.708120000000001,527,0.027908999999999996,0.027744,0.028928
Fan2,544,1,2,0,120,85.44,15.9772,543,0.029423,0.029279000000000003,0.030144
Fan2,560,1,2,0,120,86.41,17.31578,559,0.030976,0.030815,0.031712
Fan2,576,1,4,0,140,86.7,18.73528,575,0.032583,0.032447000000000004,0.033344
Fan2,592,6,0,0,600,87.21,20.23454,591,0.034237000000000004,0.034079000000000005,0.034944
Fan2,608,6,0,0,600,87.24,21.81587,607,0.03594,0.035775,0.036704
Fan2,624,0,0,5,5,87.96,23.47237,623,0.037676,0.037502999999999995,0.038688
Fan2,64,1,1,0,110,37.91,0.23558099999999998,63,0.00374,0.00365,0.00432
Fan2,640,6,0,0,600,88.88,25.21226,639,0.039455000000000004,0.039295,0.040159
Fan2,656,1,4,0,140,89.57,27.04795,655,0.041294,0.041119,0.042048
Fan2,672,1,4,0,140,89.65,28.9792,671,0.043188,0.043039,0.043872
Fan2,688,4,0,0,400,90.76,35.78528,687,0.052088999999999996,0.051871,0.052863
Fan2,704,4,0,0,400,90.87,38.21578,703,0.054360000000000006,0.054143,0.055199
Fan2,720,5,4,0,540,91.3,40.75634,719,0.056684000000000005,0.056479999999999995,0.057503
Fan2,736,0,0,2,2,91.26,43.42587,735,0.059082,0.058878999999999994,0.060287
Fan2,752,0,0,5,5,91.76,46.198679999999996,751,0.061515999999999994,0.06127899999999999,0.062655
Fan2,768,0,0,2,2,91.82,49.09055,767,0.06400299999999999,0.063807,0.06527999999999999
Fan2,784,0,0,6,6,92.23,52.098729999999996,783,0.066537,0.066335,0.067807
Fan2,80,1,6,0,160,41.1,0.303037,79,0.0038299999999999996,0.00374,0.00461
Fan2,800,0,0,6,6,92.34,55.238780000000006,799,0.069134,0.068927,0.07030399999999999
Fan2,816,0,0,4,4,92.6,58.4962,815,0.071774,0.07158300000000001,0.07292699999999999
Fan2,832,4,0,0,400,92.59,61.89317,831,0.07447999999999999,0.074271,0.075679
Fan2,848,0,0,1,1,93.04,62.38371,847,0.073652,0.07343999999999999,0.074783
Fan2,864,0,0,1,1,92.87,62.37766,863,0.07228,0.072031,0.073407
Fan2,880,2,0,0,200,93.14,63.02239,879,0.071697,0.071487,0.072607
Fan2,896,0,0,0,0,93.61,66.39525,895,0.074184,0.07398300000000001,0.07513500000000001
Fan2,912,0,0,0,0,93.96,69.87536,911,0.076701,0.076511,0.07753600000000001
Fan2,928,2,0,0,200,93.51,73.51094,927,0.079299,0.07910299999999999,0.08038300000000001
Fan2,944,0,0,1,1,93.83,77.27866999999999,943,0.081949,0.081759,0.083199
Fan2,96,0,0,6,6,44.1,0.387967,95,0.004079999999999999,0.0039700000000000004,0.00499
Fan2,960,0,0,4,4,93.84,81.15211,959,0.084621,0.08444700000000001,0.085951
Fan2,976,0,0,1,1,94.21,85.18605,975,0.08737,0.087167,0.088991
Fan2,992,6,0,0,600,94.25,89.34052,991,0.090151,0.089951,0.09123099999999999
Fan2,matrix1024,0,0,2,2,90.45,98.05416,1023,0.095849,0.095647,0.097472
Fan2,matrix16,2,2,1,221,18.87,0.060512,15,0.00403,0.004,0.004379999999999999
Fan2,matrix208,0,0,2,2,61.49,1.4743540000000002,207,0.0071200000000000005,0.00701,0.00774
Fan2,matrix3,2,2,3,223,4.91,0.0079,2,0.00395,0.00381,0.0041
Fan2,matrix304,2,3,1,231,69.85,3.5962400000000003,303,0.011868,0.011328,0.133376
Fan2,matrix32,2,3,1,231,29.25,0.113568,31,0.00366,0.0036200000000000004,0.00406
Fan2,matrix320,2,5,6,256,70.53,4.067949,319,0.012752,0.012223000000000001,0.141343
Fan2,matrix336,2,0,6,206,72.38,4.572779,335,0.01365,0.013151,0.139935
Fan2,matrix368,3,1,0,310,78.68,5.649159,367,0.015392,0.015166999999999998,0.055776
Fan2,matrix384,2,6,2,262,71.16,6.3943959999999995,383,0.016694999999999998,0.016191,0.15676700000000002
Fan2,matrix4,1,1,0,110,7.85,0.011616,3,0.00387,0.0037799999999999995,0.00406
