kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
Fan1,496,1,0,0,100,15.34,2.252172,495,4.55E-03,3.49E-03,0.344477
Fan1,496,1,1,0,110,14.73,2.472903,495,4.99E-03,3.84E-03,0.347997
Fan1,496,1,2,0,120,15.26,2.238512,495,4.52E-03,3.46E-03,0.331389
Fan1,496,1,3,0,130,14.72,2.470947,495,4.99E-03,3.84E-03,0.355165
Fan1,496,1,4,0,140,15.38,2.258794,495,4.56E-03,3.49E-03,0.351453
Fan1,496,1,5,0,150,14.73,2.472524,495,4.99E-03,3.84E-03,0.347133
Fan1,496,1,6,0,160,15.33,2.249619,495,4.54E-03,3.49E-03,0.341277
Fan1,496,2,0,0,200,14.75,2.475944,495,5.00E-03,3.84E-03,0.356029
Fan1,496,2,1,0,210,14.6,2.448269,495,4.94E-03,3.81E-03,0.340573
Fan1,496,2,2,0,220,14.86,2.50033,495,5.05E-03,3.90E-03,0.362973
Fan1,496,2,3,0,230,14.73,2.473551,495,5.00E-03,3.84E-03,0.361021
Fan1,496,2,4,0,240,14.67,2.460936,495,4.97E-03,3.84E-03,0.337149
Fan1,496,2,5,0,250,15.36,2.25505,495,4.56E-03,3.49E-03,0.347517
Fan1,496,2,6,0,260,14.68,2.462501,495,4.97E-03,3.84E-03,0.342941
Fan1,496,3,0,0,300,15.21,2.328493,495,4.70E-03,3.62E-03,0.346461
Fan1,496,3,1,0,310,14.86,2.497453,495,5.05E-03,3.87E-03,0.369437
Fan1,496,3,2,0,320,15.12,2.309547,495,4.67E-03,3.58E-03,0.334013
Fan1,496,3,3,0,330,14.69,2.466442,495,4.98E-03,3.87E-03,0.330813
Fan1,496,3,4,0,340,15.46,2.275085,495,4.60E-03,3.52E-03,0.342749
Fan1,496,3,5,0,350,15.13,2.313353,495,4.67E-03,3.58E-03,0.334653
Fan1,496,3,6,0,360,14.71,2.469709,495,4.99E-03,3.81E-03,0.35814
Fan1,496,4,0,0,400,15.24,2.333074,495,4.71E-03,3.62E-03,0.347965
Fan1,496,4,1,0,410,14.84,2.497193,495,5.04E-03,3.87E-03,0.361277
Fan1,496,4,2,0,420,14.66,2.459429,495,4.97E-03,3.81E-03,0.351005
Fan1,496,4,3,0,430,15.18,2.320757,495,4.69E-03,3.62E-03,0.338941
Fan1,496,4,4,0,440,14.78,2.481257,495,5.01E-03,3.87E-03,0.356861
Fan1,496,4,5,0,450,14.67,2.460709,495,4.97E-03,3.84E-03,0.351837
Fan1,496,4,6,0,460,14.71,2.467018,495,4.98E-03,3.84E-03,0.350653
Fan1,496,5,0,0,500,14.72,2.474279,495,5.00E-03,3.87E-03,0.338493
Fan1,496,5,1,0,510,14.67,2.459858,495,4.97E-03,3.84E-03,0.340221
Fan1,496,5,2,0,520,14.72,2.469579,495,4.99E-03,3.81E-03,0.362333
Fan1,496,5,3,0,530,14.66,2.458474,495,4.97E-03,3.84E-03,0.334813
Fan1,496,5,4,0,540,15.32,2.248525,495,4.54E-03,3.49E-03,0.341725
Fan1,496,5,5,0,550,15.29,2.244594,495,4.53E-03,3.49E-03,0.336445
Fan1,496,5,6,0,560,14.88,2.504811,495,5.06E-03,3.87E-03,0.369437
Fan1,496,6,0,0,600,15.33,2.250574,495,4.55E-03,3.49E-03,0.342301
Fan1,496,6,1,0,610,14.62,2.450924,495,4.95E-03,3.84E-03,0.343261
Fan1,496,6,2,0,620,14.75,2.476873,495,5.00E-03,3.84E-03,0.352765
Fan1,496,6,3,0,630,14.6,2.447273,495,4.94E-03,3.84E-03,0.340093
Fan1,496,6,4,0,640,14.64,2.456457,495,4.96E-03,3.84E-03,0.341277
Fan1,496,6,5,0,650,15.16,2.31924,495,4.69E-03,3.58E-03,0.347325
Fan1,496,6,6,0,660,15.49,2.281034,495,4.61E-03,3.52E-03,0.360925
Fan1,512,0,0,0,0,12.57,2.252648,511,4.41E-03,3.84E-03,5.57E-03
Fan1,512,0,0,1,1,15.43,2.474221,511,4.84E-03,3.49E-03,0.440124
Fan1,512,0,0,2,2,14.72,2.697482,511,5.28E-03,3.81E-03,0.451196
Fan1,512,0,0,3,3,15.37,2.57399,511,5.04E-03,3.65E-03,0.448028
Fan1,512,0,0,4,4,14.74,2.700872,511,5.29E-03,3.84E-03,0.457212
Fan1,512,0,0,5,5,15.55,2.497129,511,4.89E-03,3.49E-03,0.456284
Fan1,512,0,0,6,6,14.76,2.708072,511,5.30E-03,3.87E-03,0.43494
Fan1,512,0,1,0,10,12.79,2.108939,511,4.13E-03,3.58E-03,5.09E-03
Fan1,512,0,2,0,20,12.43,2.251848,511,4.41E-03,3.81E-03,5.50E-03
Fan1,512,0,3,0,30,12.45,2.258955,511,4.42E-03,3.84E-03,5.31E-03
Fan1,512,0,4,0,40,12.84,2.033426,511,3.98E-03,3.46E-03,4.90E-03
Fan1,512,0,5,0,50,12.51,2.267567,511,4.44E-03,3.84E-03,5.60E-03
Fan1,512,0,6,0,60,12.46,2.254801,511,4.41E-03,3.84E-03,5.31E-03
Fan1,512,1,0,0,100,15.61,2.509932,511,4.91E-03,3.52E-03,0.457787
Fan1,512,1,1,0,110,14.61,2.702886,511,5.29E-03,3.84E-03,0.458748
Fan1,512,1,2,0,120,15.27,2.474023,511,4.84E-03,3.49E-03,0.441788
Fan1,512,1,3,0,130,14.56,2.689991,511,5.26E-03,3.84E-03,0.446492
Fan1,512,1,4,0,140,15.02,2.425865,511,4.75E-03,3.49E-03,0.398045
Fan1,512,1,5,0,150,14.61,2.701382,511,5.29E-03,3.81E-03,0.458396
Fan1,512,1,6,0,160,15.38,2.496395,511,4.89E-03,3.49E-03,0.46182
Fan1,512,2,0,0,200,14.79,2.715655,511,5.31E-03,3.81E-03,0.471836
Fan1,512,2,1,0,210,14.81,2.747627,511,5.38E-03,3.87E-03,0.474492
Fan1,512,2,2,0,220,14.59,2.702149,511,5.29E-03,3.81E-03,0.459292
Fan1,512,2,3,0,230,14.39,2.658216,511,5.20E-03,3.84E-03,0.403484
Fan1,512,2,4,0,240,14.54,2.687656,511,5.26E-03,3.81E-03,0.44486
Fan1,512,2,5,0,250,15.29,2.476589,511,4.85E-03,3.49E-03,0.448412
Fan1,512,2,6,0,260,14.55,2.68993,511,5.26E-03,3.84E-03,0.447196
Fan1,512,3,0,0,300,15.41,2.577225,511,5.04E-03,3.61E-03,0.469596
Fan1,512,3,1,0,310,14.65,2.710601,511,5.30E-03,3.84E-03,0.455452
Fan1,512,3,2,0,320,15.19,2.56804,511,5.03E-03,3.58E-03,0.455772
Fan1,512,3,3,0,330,14.71,2.725352,511,5.33E-03,3.81E-03,0.476059
Fan1,512,3,4,0,340,15.52,2.524493,511,4.94E-03,3.52E-03,0.481467
Fan1,512,3,5,0,350,15.15,2.557898,511,5.00E-03,3.62E-03,0.4503
Fan1,512,3,6,0,360,14.74,2.734314,511,5.35E-03,3.87E-03,0.46182
Fan1,512,4,0,0,400,15.47,2.593036,511,5.07E-03,3.62E-03,0.470715
Fan1,512,4,1,0,410,14.67,2.715817,511,5.31E-03,3.87E-03,0.454524
Fan1,512,4,2,0,420,14.57,2.694706,511,5.27E-03,3.84E-03,0.4495
Fan1,512,4,3,0,430,15.17,2.563982,511,5.02E-03,3.58E-03,0.452412
Fan1,512,4,4,0,440,14.51,2.680393,511,5.24E-03,3.84E-03,0.435324
Fan1,512,4,5,0,450,14.58,2.698888,511,5.28E-03,3.81E-03,0.448156
Fan1,512,4,6,0,460,14.66,2.713095,511,5.31E-03,3.81E-03,0.465788
Fan1,512,5,0,0,500,14.8,2.714657,511,5.31E-03,3.84E-03,0.4599
Fan1,512,5,1,0,510,14.8,2.750433,511,5.38E-03,3.87E-03,0.477179
Fan1,512,5,2,0,520,14.47,2.674692,511,5.23E-03,3.84E-03,0.413436
Fan1,512,5,3,0,530,14.59,2.6971,511,5.28E-03,3.84E-03,0.451644
Fan1,512,5,4,0,540,15.36,2.493769,511,4.88E-03,3.52E-03,0.449052
Fan1,512,5,5,0,550,15.18,2.459723,511,4.81E-03,3.49E-03,0.43238
Fan1,512,5,6,0,560,14.67,2.7191,511,5.32E-03,3.84E-03,0.458652
Fan1,512,6,0,0,600,15.5,2.487533,511,4.87E-03,3.46E-03,0.459484
Fan1,512,6,1,0,610,14.56,2.692938,511,5.27E-03,3.84E-03,0.44374
Fan1,512,6,2,0,620,14.67,2.718731,511,5.32E-03,3.81E-03,0.471964
Fan1,512,6,3,0,630,14.7,2.725935,511,5.33E-03,3.84E-03,0.476732
Fan1,512,6,4,0,640,14.56,2.692229,511,5.27E-03,3.84E-03,0.448828
Fan1,512,6,5,0,650,15.04,2.536489,511,4.96E-03,3.58E-03,0.434172
Fan1,512,6,6,0,660,15.28,2.479342,511,4.85E-03,3.46E-03,0.448956
Fan1,528,0,0,0,0,11.77,2.276746,527,4.32E-03,3.84E-03,5.22E-03
Fan1,528,0,0,1,1,15.02,2.612579,527,4.96E-03,3.52E-03,0.410492
Fan1,528,0,0,2,2,14.02,2.773895,527,5.26E-03,3.81E-03,0.400348
Fan1,528,0,0,3,3,14.53,2.620458,527,4.97E-03,3.58E-03,0.388444
Fan1,528,0,0,4,4,14.19,2.814344,527,5.34E-03,3.81E-03,0.412252
Fan1,528,0,0,5,5,14.95,2.594856,527,4.92E-03,3.49E-03,0.407996
Fan1,528,0,0,6,6,14.19,2.81281,527,5.34E-03,3.84E-03,0.414556
Fan1,528,0,1,0,10,11.9,2.116302,527,4.01E-03,3.58E-03,4.86E-03
Fan1,528,0,2,0,20,11.6,2.264269,527,4.30E-03,3.81E-03,5.44E-03
Fan1,528,0,3,0,30,11.57,2.262991,527,4.29E-03,3.81E-03,5.25E-03
Fan1,528,0,4,0,40,11.64,2.276045,527,4.32E-03,3.84E-03,5.18E-03
Fan1,528,0,5,0,50,11.6,2.267533,527,4.30E-03,3.81E-03,5.18E-03
Fan1,528,0,6,0,60,11.63,2.273386,527,4.31E-03,3.81E-03,5.92E-03
Fan1,528,1,0,0,100,14.13,2.453486,527,4.65E-03,3.49E-03,0.406845
Fan1,528,1,1,0,110,13.58,2.699878,527,5.12E-03,3.87E-03,0.41158
Fan1,528,1,2,0,120,14.15,2.456361,527,4.66E-03,3.49E-03,0.402108
Fan1,528,1,3,0,130,13.46,2.671623,527,5.07E-03,3.84E-03,0.406428
Fan1,528,1,4,0,140,14,2.424941,527,4.60E-03,3.49E-03,0.381629
Fan1,528,1,5,0,150,13.4,2.657705,527,5.04E-03,3.81E-03,0.399805
Fan1,528,1,6,0,160,13.4,2.656329,527,5.04E-03,3.81E-03,0.398269
Fan1,528,2,0,0,200,13.59,2.699145,527,5.12E-03,3.87E-03,0.41062
Fan1,528,2,1,0,210,13.54,2.685959,527,5.10E-03,3.81E-03,0.423325
Fan1,528,2,2,0,220,13.6,2.70561,527,5.13E-03,3.87E-03,0.417533
Fan1,528,2,3,0,230,13.43,2.668044,527,5.06E-03,3.81E-03,0.408348
Fan1,528,2,4,0,240,13.46,2.667847,527,5.06E-03,3.84E-03,0.396477
Fan1,528,2,5,0,250,13.48,2.676878,527,5.08E-03,3.81E-03,0.416924
Fan1,528,2,6,0,260,13.47,2.671179,527,5.07E-03,3.84E-03,0.404189
Fan1,528,3,0,0,300,13.94,2.516425,527,4.78E-03,3.61E-03,0.400541
Fan1,528,3,1,0,310,13.56,2.694342,527,5.11E-03,3.84E-03,0.417884
Fan1,528,3,2,0,320,13.92,2.51649,527,4.78E-03,3.58E-03,0.393916
Fan1,528,3,3,0,330,13.5,2.681868,527,5.09E-03,3.81E-03,0.417052
Fan1,528,3,4,0,340,13.38,2.649767,527,5.03E-03,3.81E-03,0.39062
Fan1,528,3,5,0,350,14.01,2.539342,527,4.82E-03,3.62E-03,0.4119
Fan1,528,3,6,0,360,13.24,2.620458,527,4.97E-03,3.81E-03,0.360541
Fan1,528,4,0,0,400,13.99,2.532425,527,4.81E-03,3.61E-03,0.407004
Fan1,528,4,1,0,410,13.43,2.661257,527,5.05E-03,3.84E-03,0.389788
Fan1,528,4,2,0,420,13.51,2.683685,527,5.09E-03,3.84E-03,0.407452
Fan1,528,4,3,0,430,13.97,2.526919,527,4.79E-03,3.62E-03,0.40406
Fan1,528,4,4,0,440,13.48,2.674315,527,5.07E-03,3.81E-03,0.407452
Fan1,528,4,5,0,450,13.61,2.710057,527,5.14E-03,3.87E-03,0.421852
Fan1,528,4,6,0,460,13.47,2.670693,527,5.07E-03,3.84E-03,0.399229
Fan1,528,5,0,0,500,13.48,2.671783,527,5.07E-03,3.81E-03,0.41398
Fan1,528,5,1,0,510,13.53,2.688328,527,5.10E-03,3.84E-03,0.414972
Fan1,528,5,2,0,520,13.47,2.672265,527,5.07E-03,3.81E-03,0.409756
Fan1,528,5,3,0,530,13.52,2.685575,527,5.10E-03,3.84E-03,0.409244
Fan1,528,5,4,0,540,14.19,2.469129,527,4.69E-03,3.52E-03,0.400124
Fan1,528,5,5,0,550,14.07,2.442383,527,4.63E-03,3.49E-03,0.387964
Fan1,528,5,6,0,560,13.6,2.707529,527,5.14E-03,3.87E-03,0.41926
Fan1,528,6,0,0,600,14.08,2.444903,527,4.64E-03,3.46E-03,0.395932
Fan1,528,6,1,0,610,13.51,2.682981,527,5.09E-03,3.84E-03,0.424444
Fan1,528,6,2,0,620,13.51,2.681252,527,5.09E-03,3.84E-03,0.409852
Fan1,528,6,3,0,630,13.49,2.675654,527,5.08E-03,3.84E-03,0.412572
Fan1,528,6,4,0,640,13.35,2.643278,527,5.01E-03,3.81E-03,0.384509
Fan1,528,6,5,0,650,13.68,2.468518,527,4.68E-03,3.58E-03,0.356637
Fan1,528,6,6,0,660,14.21,2.47396,527,4.69E-03,3.52E-03,0.417533
Fan1,544,0,0,0,0,11.5,2.410894,543,4.44E-03,3.81E-03,5.54E-03
Fan1,544,0,0,1,1,14.31,2.679198,543,4.93E-03,3.49E-03,0.500539
Fan1,544,0,0,2,2,13.61,2.912653,543,5.36E-03,3.84E-03,0.501916
Fan1,544,0,0,3,3,14.22,2.777507,543,5.12E-03,3.62E-03,0.513499
Fan1,544,0,0,4,4,13.74,2.945414,543,5.42E-03,3.84E-03,0.535611
Fan1,544,0,0,5,5,14.28,2.671431,543,4.92E-03,3.49E-03,0.491836
Fan1,544,0,0,6,6,13.68,2.933183,543,5.40E-03,3.87E-03,0.498363
Fan1,544,0,1,0,10,11.71,2.25137,543,4.15E-03,3.58E-03,5.18E-03
Fan1,544,0,2,0,20,11.39,2.41105,543,4.44E-03,3.81E-03,5.47E-03
Fan1,544,0,3,0,30,11.47,2.429706,543,4.47E-03,3.84E-03,5.57E-03
Fan1,544,0,4,0,40,11.44,2.423269,543,4.46E-03,3.84E-03,5.50E-03
Fan1,544,0,5,0,50,11.46,2.424268,543,4.46E-03,3.84E-03,5.54E-03
Fan1,544,0,6,0,60,11.39,2.410635,543,4.44E-03,3.84E-03,5.50E-03
Fan1,544,1,0,0,100,14.32,2.680748,543,4.94E-03,3.49E-03,0.506204
Fan1,544,1,1,0,110,13.84,2.969029,543,5.47E-03,3.81E-03,0.561179
Fan1,544,1,2,0,120,14.26,2.667117,543,4.91E-03,3.49E-03,0.481788
Fan1,544,1,3,0,130,13.6,2.909065,543,5.36E-03,3.84E-03,0.499835
Fan1,544,1,4,0,140,14.37,2.692902,543,4.96E-03,3.52E-03,0.491868
Fan1,544,1,5,0,150,13.62,2.913226,543,5.37E-03,3.84E-03,0.494684
Fan1,544,1,6,0,160,13.46,2.876329,543,5.30E-03,3.87E-03,0.439132
Fan1,544,2,0,0,200,13.67,2.927721,543,5.39E-03,3.84E-03,0.50774
Fan1,544,2,1,0,210,13.67,2.926214,543,5.39E-03,3.84E-03,0.506684
Fan1,544,2,2,0,220,13.7,2.933953,543,5.40E-03,3.84E-03,0.522683
Fan1,544,2,3,0,230,13.68,2.929606,543,5.40E-03,3.81E-03,0.522076
Fan1,544,2,4,0,240,13.52,2.88814,543,5.32E-03,3.84E-03,0.47734
Fan1,544,2,5,0,250,13.73,2.944195,543,5.42E-03,3.87E-03,0.507931
Fan1,544,2,6,0,260,13.61,2.912322,543,5.36E-03,3.81E-03,0.502203
Fan1,544,3,0,0,300,14.14,2.759049,543,5.08E-03,3.58E-03,0.496732
Fan1,544,3,1,0,310,13.78,2.955336,543,5.44E-03,3.87E-03,0.517691
Fan1,544,3,2,0,320,14.13,2.75639,543,5.08E-03,3.65E-03,0.480892
Fan1,544,3,3,0,330,13.51,2.887397,543,5.32E-03,3.81E-03,0.482204
Fan1,544,3,4,0,340,13.59,2.907181,543,5.35E-03,3.81E-03,0.499324
Fan1,544,3,5,0,350,13.58,2.635241,543,4.85E-03,3.62E-03,0.360477
Fan1,544,3,6,0,360,13.68,2.932579,543,5.40E-03,3.84E-03,0.518619
Fan1,544,4,0,0,400,14.06,2.739913,543,5.05E-03,3.55E-03,0.493468
Fan1,544,4,1,0,410,13.65,2.922566,543,5.38E-03,3.81E-03,0.507963
Fan1,544,4,2,0,420,13.55,2.897961,543,5.34E-03,3.81E-03,0.491292
Fan1,544,4,3,0,430,14.11,2.749581,543,5.06E-03,3.58E-03,0.495451
Fan1,544,4,4,0,440,13.7,2.935648,543,5.41E-03,3.87E-03,0.498011
Fan1,544,4,5,0,450,13.66,2.924066,543,5.39E-03,3.81E-03,0.516923
Fan1,544,4,6,0,460,13.62,2.913473,543,5.37E-03,3.84E-03,0.505276
Fan1,544,5,0,0,500,13.62,2.916195,543,5.37E-03,3.81E-03,0.494267
Fan1,544,5,1,0,510,13.76,2.951333,543,5.44E-03,3.87E-03,0.513499
Fan1,544,5,2,0,520,13.57,2.901409,543,5.34E-03,3.84E-03,0.48838
Fan1,544,5,3,0,530,13.59,2.90804,543,5.36E-03,3.81E-03,0.501947
Fan1,544,5,4,0,540,14.35,2.687305,543,4.95E-03,3.49E-03,0.508508
Fan1,544,5,5,0,550,14.33,2.681289,543,4.94E-03,3.49E-03,0.506491
Fan1,544,5,6,0,560,13.63,2.916521,543,5.37E-03,3.84E-03,0.493276
Fan1,544,6,0,0,600,14.27,2.669446,543,4.92E-03,3.52E-03,0.485147
Fan1,544,6,1,0,610,13.81,2.96202,543,5.45E-03,3.84E-03,0.538075
Fan1,544,6,2,0,620,13.64,2.91968,543,5.38E-03,3.81E-03,0.513467
Fan1,544,6,3,0,630,13.7,2.935748,543,5.41E-03,3.84E-03,0.51958
Fan1,544,6,4,0,640,13.72,2.942116,543,5.42E-03,3.87E-03,0.505436
Fan1,544,6,5,0,650,14.17,2.765637,543,5.09E-03,3.58E-03,0.509979
Fan1,544,6,6,0,660,14.41,2.703947,543,4.98E-03,3.49E-03,0.526267
Fan1,560,0,0,0,0,10.8,2.436716,559,4.36E-03,3.84E-03,5.22E-03
Fan1,560,0,0,1,1,12.72,2.921092,559,5.23E-03,3.81E-03,0.504572
Fan1,560,0,0,2,2,12.75,2.932616,559,5.25E-03,3.87E-03,0.486332
Fan1,560,0,0,3,3,13.15,2.746861,559,4.91E-03,3.55E-03,0.488795
Fan1,560,0,0,4,4,12.74,2.924901,559,5.23E-03,3.84E-03,0.510299
Fan1,560,0,0,5,5,13.35,2.677514,559,4.79E-03,3.46E-03,0.492476
Fan1,560,0,0,6,6,12.75,2.930891,559,5.24E-03,3.81E-03,0.508284
Fan1,560,0,1,0,10,10.95,2.263437,559,4.05E-03,3.58E-03,4.90E-03
Fan1,560,0,2,0,20,10.72,2.437454,559,4.36E-03,3.84E-03,5.22E-03
Fan1,560,0,3,0,30,10.64,2.420743,559,4.33E-03,3.78E-03,5.28E-03
Fan1,560,0,4,0,40,10.72,2.438152,559,4.36E-03,3.84E-03,5.22E-03
Fan1,560,0,5,0,50,10.67,2.421871,559,4.33E-03,3.84E-03,5.25E-03
Fan1,560,0,6,0,60,10.65,2.421101,559,4.33E-03,3.84E-03,5.25E-03
Fan1,560,1,0,0,100,12.73,2.921315,559,5.23E-03,3.81E-03,0.506107
Fan1,560,1,1,0,110,12.76,2.932268,559,5.24E-03,3.84E-03,0.485212
Fan1,560,1,2,0,120,13.29,2.663562,559,4.76E-03,3.46E-03,0.475836
Fan1,560,1,3,0,130,12.8,2.941573,559,5.26E-03,3.84E-03,0.507515
Fan1,560,1,4,0,140,13.3,2.665101,559,4.77E-03,3.46E-03,0.481308
Fan1,560,1,5,0,150,12.6,2.889413,559,5.17E-03,3.84E-03,0.456508
Fan1,560,1,6,0,160,12.42,2.841765,559,5.08E-03,3.81E-03,0.425308
Fan1,560,2,0,0,200,12.75,2.93012,559,5.24E-03,3.84E-03,0.483387
Fan1,560,2,1,0,210,12.62,2.894601,559,5.18E-03,3.81E-03,0.478684
Fan1,560,2,2,0,220,12.81,2.944772,559,5.27E-03,3.81E-03,0.520316
Fan1,560,2,3,0,230,12.67,2.908611,559,5.20E-03,3.81E-03,0.494011
Fan1,560,2,4,0,240,12.58,2.885351,559,5.16E-03,3.87E-03,0.439132
Fan1,560,2,5,0,250,12.67,2.906181,559,5.20E-03,3.81E-03,0.477692
Fan1,560,2,6,0,260,12.64,2.89937,559,5.19E-03,3.81E-03,0.477564
Fan1,560,3,0,0,300,13.08,2.730568,559,4.88E-03,3.58E-03,0.471356
Fan1,560,3,1,0,310,12.66,2.903108,559,5.19E-03,3.84E-03,0.479004
Fan1,560,3,2,0,320,13.23,2.769423,559,4.95E-03,3.55E-03,0.512732
Fan1,560,3,3,0,330,12.69,2.913383,559,5.21E-03,3.81E-03,0.491068
Fan1,560,3,4,0,340,12.71,2.917705,559,5.22E-03,3.84E-03,0.488923
Fan1,560,3,5,0,350,13.17,2.751564,559,4.92E-03,3.58E-03,0.482301
Fan1,560,3,6,0,360,12.56,2.879717,559,5.15E-03,3.84E-03,0.450812
Fan1,560,4,0,0,400,13.2,2.760712,559,4.94E-03,3.62E-03,0.486652
Fan1,560,4,1,0,410,12.72,2.918084,559,5.22E-03,3.81E-03,0.498299
Fan1,560,4,2,0,420,12.7,2.91377,559,5.21E-03,3.84E-03,0.4839
Fan1,560,4,3,0,430,13.11,2.736778,559,4.89E-03,3.58E-03,0.479772
Fan1,560,4,4,0,440,12.7,2.913928,559,5.21E-03,3.81E-03,0.492027
Fan1,560,4,5,0,450,12.47,2.852582,559,5.10E-03,3.84E-03,0.423164
Fan1,560,4,6,0,460,12.76,2.930919,559,5.24E-03,3.81E-03,0.496124
Fan1,560,5,0,0,500,12.64,2.899106,559,5.19E-03,3.81E-03,0.484796
Fan1,560,5,1,0,510,12.77,2.936072,559,5.25E-03,3.84E-03,0.501756
Fan1,560,5,2,0,520,12.69,2.911747,559,5.21E-03,3.81E-03,0.495451
Fan1,560,5,3,0,530,12.74,2.925765,559,5.23E-03,3.84E-03,0.492732
Fan1,560,5,4,0,540,13.31,2.667911,559,4.77E-03,3.46E-03,0.484187
Fan1,560,5,5,0,550,13.38,2.684386,559,4.80E-03,3.49E-03,0.483676
Fan1,560,5,6,0,560,12.73,2.922186,559,5.23E-03,3.84E-03,0.492987
Fan1,560,6,0,0,600,13.29,2.664234,559,4.77E-03,3.49E-03,0.468412
Fan1,560,6,1,0,610,12.81,2.945185,559,5.27E-03,3.87E-03,0.498875
Fan1,560,6,2,0,620,12.75,2.928036,559,5.24E-03,3.84E-03,0.495452
Fan1,560,6,3,0,630,12.77,2.934983,559,5.25E-03,3.87E-03,0.488763
Fan1,560,6,4,0,640,12.64,2.901192,559,5.19E-03,3.84E-03,0.476316
Fan1,560,6,5,0,650,13.18,2.755749,559,4.93E-03,3.55E-03,0.498715
Fan1,560,6,6,0,660,13.46,2.708192,559,4.84E-03,3.52E-03,0.494844
Fan1,576,0,0,0,0,10.66,2.600296,575,4.52E-03,3.90E-03,5.54E-03
Fan1,576,0,0,1,1,12.46,3.08812,575,5.37E-03,3.81E-03,0.513275
Fan1,576,0,0,2,2,12.67,3.146114,575,5.47E-03,3.84E-03,0.566715
Fan1,576,0,0,3,3,12.89,2.904192,575,5.05E-03,3.58E-03,0.497628
Fan1,576,0,0,4,4,12.52,3.103686,575,5.40E-03,3.84E-03,0.527323
Fan1,576,0,0,5,5,13.11,2.838148,575,4.94E-03,3.49E-03,0.512795
Fan1,576,0,0,6,6,12.34,3.05623,575,5.32E-03,3.84E-03,0.492668
Fan1,576,0,1,0,10,10.8,2.408613,575,4.19E-03,3.58E-03,5.73E-03
Fan1,576,0,2,0,20,10.48,2.569968,575,4.47E-03,3.81E-03,5.50E-03
Fan1,576,0,3,0,30,10.58,2.603271,575,4.53E-03,3.87E-03,5.54E-03
Fan1,576,0,4,0,40,10.49,2.575303,575,4.48E-03,3.84E-03,5.50E-03
Fan1,576,0,5,0,50,10.48,2.569258,575,4.47E-03,3.81E-03,5.66E-03
Fan1,576,0,6,0,60,10.47,2.569754,575,4.47E-03,3.81E-03,6.56E-03
Fan1,576,1,0,0,100,12.41,3.073833,575,5.35E-03,3.81E-03,0.49718
Fan1,576,1,1,0,110,12.38,3.063693,575,5.33E-03,3.81E-03,0.502172
Fan1,576,1,2,0,120,12.47,3.08838,575,5.37E-03,3.81E-03,0.514651
Fan1,576,1,3,0,130,12.45,3.081922,575,5.36E-03,3.81E-03,0.516667
Fan1,576,1,4,0,140,13.02,2.814407,575,4.89E-03,3.52E-03,0.487547
Fan1,576,1,5,0,150,12.33,3.048456,575,5.30E-03,3.84E-03,0.484283
Fan1,576,1,6,0,160,12.45,3.084072,575,5.36E-03,3.81E-03,0.511004
Fan1,576,2,0,0,200,12.4,3.068352,575,5.34E-03,3.84E-03,0.505403
Fan1,576,2,1,0,210,12.45,3.084098,575,5.36E-03,3.84E-03,0.509723
Fan1,576,2,2,0,220,12.4,3.070567,575,5.34E-03,3.84E-03,0.504636
Fan1,576,2,3,0,230,12.42,3.076646,575,5.35E-03,3.84E-03,0.502043
Fan1,576,2,4,0,240,12.31,3.045764,575,5.30E-03,3.84E-03,0.481436
Fan1,576,2,5,0,250,12.82,3.189159,575,5.55E-03,3.84E-03,0.606299
Fan1,576,2,6,0,260,12.3,3.042634,575,5.29E-03,3.81E-03,0.478844
Fan1,576,3,0,0,300,12.91,2.912131,575,5.06E-03,3.58E-03,0.498044
Fan1,576,3,1,0,310,12.45,3.082955,575,5.36E-03,3.81E-03,0.517724
Fan1,576,3,2,0,320,13.01,2.93738,575,5.11E-03,3.62E-03,0.513724
Fan1,576,3,3,0,330,12.5,3.096996,575,5.39E-03,3.84E-03,0.519804
Fan1,576,3,4,0,340,12.68,3.150471,575,5.48E-03,3.84E-03,0.577019
Fan1,576,3,5,0,350,12.81,2.883939,575,5.01E-03,3.58E-03,0.488988
Fan1,576,3,6,0,360,12.48,3.09588,575,5.38E-03,3.87E-03,0.512028
Fan1,576,4,0,0,400,12.91,2.909636,575,5.06E-03,3.58E-03,0.5095
Fan1,576,4,1,0,410,12.44,3.080963,575,5.36E-03,3.84E-03,0.508059
Fan1,576,4,2,0,420,12.47,3.090311,575,5.37E-03,3.87E-03,0.494587
Fan1,576,4,3,0,430,12.82,2.887433,575,5.02E-03,3.58E-03,0.485691
Fan1,576,4,4,0,440,12.42,3.075022,575,5.35E-03,3.87E-03,0.48022
Fan1,576,4,5,0,450,12.51,3.101802,575,5.39E-03,3.87E-03,0.518971
Fan1,576,4,6,0,460,12.43,3.076092,575,5.35E-03,3.81E-03,0.510268
Fan1,576,5,0,0,500,12.41,3.073415,575,5.35E-03,3.84E-03,0.501884
Fan1,576,5,1,0,510,12.38,3.06263,575,5.33E-03,3.81E-03,0.493436
Fan1,576,5,2,0,520,12.68,3.147451,575,5.47E-03,3.84E-03,0.582683
Fan1,576,5,3,0,530,12.39,3.066091,575,5.33E-03,3.81E-03,0.50086
Fan1,576,5,4,0,540,13.01,2.812037,575,4.89E-03,3.49E-03,0.482619
