@relation AWS_top5_2689data-weka.filters.unsupervised.instance.RemovePercentage-P40.0

@attribute Benchmark {bfs,cfd,hotspot,gaussian}
@attribute InputData {graph1MW.6,graph4096,graph65536,097K,193K,missile0.2M,1024,128,2048,256,4096,512,64,8192,1008,112,144,16,160,176,192,208,224,240,272,288,304,32,320,336,352,368,384,400,416,432,448,464,48,480,496,528,544,560,576,592,608,624,640,656,672,688,704,720,736,752,768,784,80,800,816,832,848,864,880,896,912,928,944,96,960,976,992,matrix1024,matrix16,matrix208,matrix3,matrix304,matrix32,matrix320,matrix336,matrix368,matrix384,matrix4}
@attribute Data {h_graph_nodes,h_graph_mask,h_updating_graph_mask,h_graph_visited,h_areas,h_elements_surrounding_elements,h_normals,FilesavingTemp,FilesavingPower,a,b,m}
@attribute DataID numeric
@attribute Kernel {Kernel2,Kernel,cuda_compute_step_factor,cuda_compute_flux,cuda_time_step,calculate_temp,Fan2,Fan1}
@attribute 'Memory Frequency' numeric
@attribute 'SOL FB' numeric
@attribute 'Elapsed Cycles' numeric
@attribute 'SM Frequency' numeric
@attribute 'Memory [\%]' numeric
@attribute Duration numeric
@attribute 'SOL L2' numeric
@attribute 'SM Active Cycles' numeric
@attribute 'SM [\%]' numeric
@attribute 'SOL TEX' numeric
@attribute 'Executed Ipc Active' numeric
@attribute 'Executed Ipc Elapsed' numeric
@attribute 'Issued Ipc Active' numeric
@attribute 'Issue Slots Busy' numeric
@attribute 'SM Busy' numeric
@attribute 'Memory Throughput' numeric
@attribute 'Mem Busy' numeric
@attribute 'Max Bandwidth' numeric
@attribute 'L2 Hit Rate' numeric
@attribute 'Mem Pipes Busy' numeric
@attribute 'L1 Hit Rate' numeric
@attribute 'Active Warps Per Scheduler' numeric
@attribute 'Eligible Warps Per Scheduler' numeric
@attribute 'No Eligible' numeric
@attribute 'Instructions Per Active Issue Slot' numeric
@attribute 'Issued Warp Per Scheduler' numeric
@attribute 'One or More Eligible' numeric
@attribute 'Avg. Not Predicated Off Threads Per Warp' numeric
@attribute 'Avg. Active Threads Per Warp' numeric
@attribute 'Warp Cycles Per Executed Instruction' numeric
@attribute 'Warp Cycles Per Issued Instruction' numeric
@attribute 'Warp Cycles Per Issue Active' numeric
@attribute 'Avg. Executed Instructions Per Scheduler' numeric
@attribute 'Executed Instructions' numeric
@attribute 'Avg. Issued Instructions Per Scheduler' numeric
@attribute 'Issued Instructions' numeric
@attribute 'Block Size' numeric
@attribute 'Grid Size' numeric
@attribute 'Registers Per Thread' numeric
@attribute 'Shared Memory Configuration Size' numeric
@attribute 'Dynamic Shared Memory Per Block' numeric
@attribute 'Static Shared Memory Per Block' numeric
@attribute Threads numeric
@attribute 'Waves Per SM' numeric
@attribute 'Block Limit SM' numeric
@attribute 'Block Limit Registers' numeric
@attribute 'Block Limit Shared Mem' numeric
@attribute 'Block Limit Warps' numeric
@attribute 'Achieved Active Warps Per SM' numeric
@attribute 'Achieved Occupancy' numeric
@attribute 'Theoretical Active Warps per SM' numeric
@attribute 'Theoretical Occupancy' numeric
@attribute variant numeric
@attribute BeginAddr {0x7f70b6000000,0x7f70b6800000,0x7f70b68f4400,0x7f70b6a00000,0x7f24c2000000,0x7f24c2008000,0x7f24c2009000,0x7f24c200a000,0x7f8c98000000,0x7f8c98080000,0x7f8c98090000,0x7f8c980a0000,0x7fd202000000,0x7fd20205ee00,0x7fd202200000,0x7f5d52000000,0x7f5d52200000,0x7f5d52600000,0x7f0c92000000,0x7f0c92200000,0x7f0c92600000,0x7fe8b2000000,0x7fe8b2400000,0x7f79d6000000,0x7f79d6010000,0x7f8376000000,0x7f8377000000,0x7f513e000000,0x7f513e040000,0x7fa626000000,0x7fa622000000,0x7f6ba6000000,0x7f6ba6100000,0x7fa782000000,0x7fa782004000,0x7f0f4a000000,0x7f0f34000000,0x200060000000,0x200060400000,0x200060600000,0x20006000c400,0x20006000c600,0x200060010000,0x200060010200,0x200060014400,0x200060014800,0x200060000400,0x200060000600,0x200060019000,0x200060019400,0x20006001e400,0x20006001e800,0x200060024000,0x200060024400,0x20006002a400,0x20006002a800,0x200060031000,0x200060031400,0x200060038400,0x200060038800,0x200060040000,0x200060040400,0x200060048400,0x200060048a00,0x200060051000,0x200060051600,0x20006005a400,0x20006005aa00,0x200060001000,0x200060001200,0x200060064000,0x200060064600,0x20006006e400,0x20006006ea00,0x200060079000,0x200060079600,0x200060084400,0x200060084a00,0x200060090000,0x200060090600,0x20006009c400,0x20006009cc00,0x2000600a9000,0x2000600a9800,0x2000600b6400,0x2000600b6c00,0x2000600c4000,0x2000600c4800,0x2000600d2400,0x2000600d2c00,0x200060002400,0x200060002600,0x2000600e1000,0x2000600e1800,0x2000600f0400,0x2000600f0c00,0x200060100000,0x200060200000,0x200060110400,0x200060121000,0x200060132400,0x200060144000,0x200060156400,0x200060169000,0x20006017c400,0x200060004000,0x200060004200,0x200060190000,0x2000601a4400,0x2000601b9000,0x2000601ce400,0x2000601e4000,0x2000601fa400,0x200060006400,0x200060006600,0x200060009000,0x200060009200,0x200060000200}
@attribute EndAddr {0x7f70b67a1200,0x7f70b68f4240,0x7f70b69e8640,0x7f70b6af4240,0x7f24c2008000,0x7f24c2009000,0x7f24c200a000,0x7f24c200b000,0x7f8c98080000,0x7f8c98090000,0x7f8c980a0000,0x7f8c980b0000,0x7fd20205ee00,0x7fd2021da600,0x7fd202672800,0x7f5d520bd000,0x7f5d524f4000,0x7f5d52edc000,0x7f0c920e3400,0x7f0c9258d000,0x7f0c930a7000,0x7fe8b2400000,0x7fe8b2800000,0x7f79d6010000,0x7f79d6020000,0x7f8377000000,0x7f8378000000,0x7f513e040000,0x7f513e080000,0x7fa62a000000,0x7fa626000000,0x7f6ba6100000,0x7f6ba6200000,0x7fa782004000,0x7fa782008000,0x7f0f5a000000,0x7f0f44000000,0x2000603e0400,0x200060400fc0,0x2000609e0400,0x200060400000,0x200060401000,0x200060a00000,0x20006000c400,0x20006000c5c0,0x200060018a00,0x200060010000,0x200060010200,0x200060020200,0x200060014400,0x200060014640,0x200060028c00,0x200060000400,0x200060000440,0x200060000a00,0x200060019000,0x200060019280,0x200060032400,0x20006001e400,0x20006001e6c0,0x20006003cc00,0x200060024000,0x200060024300,0x200060048400,0x20006002a400,0x20006002a740,0x200060054c00,0x200060031000,0x200060031380,0x200060062400,0x200060038400,0x2000600387c0,0x200060070c00,0x200060040000,0x200060040400,0x200060080400,0x200060048840,0x200060090e00,0x200060051000,0x200060051480,0x2000600a2600,0x20006005a400,0x20006005a8c0,0x2000600b4e00,0x200060001000,0x200060001080,0x200060002200,0x200060064000,0x200060064500,0x2000600c8600,0x20006006e400,0x20006006e940,0x2000600dce00,0x200060079000,0x200060079580,0x2000600f2600,0x200060084400,0x2000600849c0,0x200060108e00,0x200060090000,0x200060090600,0x200060120600,0x20006009c400,0x20006009ca40,0x200060139000,0x2000600a9000,0x2000600a9680,0x200060152800,0x2000600b6400,0x2000600b6ac0,0x20006016d000,0x2000600c4000,0x2000600c4700,0x200060188800,0x2000600d2400,0x2000600d2b40,0x2000601a5000,0x200060002400,0x2000600024c0,0x200060004a00,0x2000600e1000,0x2000600e1780,0x2000601c2800,0x2000600f0400,0x2000600f0bc0,0x2000601e1000,0x200060100000,0x200060100800,0x200060300000,0x200060110400,0x200060110c40,0x200060310400,0x200060121000,0x200060121880,0x200060321000,0x200060132400,0x200060132cc0,0x200060332400,0x200060144000,0x200060144900,0x200060344000,0x200060156400,0x200060156d40,0x200060356400,0x200060169000,0x200060169980,0x200060369000,0x20006017c400,0x20006017cdc0,0x20006037c400,0x200060004000,0x200060004100,0x200060008200,0x200060190000,0x200060190a00,0x200060390000,0x2000601a4400,0x2000601a4e40,0x2000603a4400,0x2000601b9000,0x2000601b9a80,0x2000603b9000,0x2000601ce400,0x2000601ceec0,0x2000603ce400,0x2000601e4000,0x2000601e4b00,0x2000603e4000,0x2000601fa400,0x2000601faf40,0x2000603fa400,0x200060211000,0x200060400b80,0x200060811000,0x200060228400,0x200060400bc0,0x200060828400,0x200060240000,0x200060400c00,0x200060840000,0x200060258400,0x200060400c40,0x200060858400,0x200060006400,0x200060006540,0x20006000ca00,0x200060271000,0x200060400c80,0x200060871000,0x20006028a400,0x200060400cc0,0x20006088a400,0x2000602a4000,0x200060400d00,0x2000608a4000,0x2000602be400,0x200060400d40,0x2000608be400,0x2000602d9000,0x200060400d80,0x2000608d9000,0x2000602f4400,0x200060400dc0,0x2000608f4400,0x200060310000,0x200060400e00,0x200060910000,0x20006032c400,0x200060400e40,0x20006092c400,0x200060349000,0x200060400e80,0x200060949000,0x200060366400,0x200060400ec0,0x200060966400,0x200060009000,0x200060009180,0x200060012200,0x200060384000,0x200060400f00,0x200060984000,0x2000603a2400,0x200060400f40,0x2000609a2400,0x2000603c1000,0x200060400f80,0x2000609c1000,0x200060000024,0x20006000020c,0x200060000424,0x200060000040,0x200060000210}
@attribute DataSize numeric
@attribute CPUPageFault numeric
@attribute GPUPagePault numeric
@attribute HtoD numeric
@attribute DtoH numeric
@attribute RemoteMap numeric
@attribute label numeric

@data
gaussian,matrix304,b,1,Fan2,825748847.9,11.3,17133,1232646889,20.01,13888,20.01,12974.65,3.49,9.93,0.18,0.14,0.18,4.6,4.6,95580645161,20.01,11.3,91.2,2.95,47.85,1.55,0.05,94.8,1,0.05,5.2,14.43,15.88,30,29.77,29.77,592.3,189535,596.99,191036,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.52,8.62,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,1
gaussian,matrix304,m,2,Fan2,825748847.9,11.3,17133,1232646889,20.01,13888,20.01,12974.65,3.49,9.93,0.18,0.14,0.18,4.6,4.6,95580645161,20.01,11.3,91.2,2.95,47.85,1.55,0.05,94.8,1,0.05,5.2,14.43,15.88,30,29.77,29.77,592.3,189535,596.99,191036,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.52,8.62,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,matrix304,a,0,Fan1,754966887.4,2.56,5451,1127448951,2.56,4832,0.41,29.61,0.03,44.66,0.23,0,0.25,6.18,6.18,19781456954,0.32,2.56,51.27,0.03,1.48,2.9,0.09,93.27,1,0.07,6.73,27.95,30.51,46,43.18,43.18,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.46,16.35,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,0
gaussian,matrix304,b,1,Fan1,754966887.4,2.56,5451,1127448951,2.56,4832,0.41,29.61,0.03,44.66,0.23,0,0.25,6.18,6.18,19781456954,0.32,2.56,51.27,0.03,1.48,2.9,0.09,93.27,1,0.07,6.73,27.95,30.51,46,43.18,43.18,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.46,16.35,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,0
gaussian,matrix304,m,2,Fan1,754966887.4,2.56,5451,1127448951,2.56,4832,0.41,29.61,0.03,44.66,0.23,0,0.25,6.18,6.18,19781456954,0.32,2.56,51.27,0.03,1.48,2.9,0.09,93.27,1,0.07,6.73,27.95,30.51,46,43.18,43.18,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.46,16.35,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,matrix304,a,0,Fan2,832563510.4,11.16,17280,1246114800,18.7,13856,18.7,12565.94,3.43,8.49,0.19,0.14,0.19,4.72,4.72,95182448037,18.7,11.16,89.41,2.9,45.76,1.5,0.05,94.86,1,0.05,5.14,14.47,15.92,29.28,29.08,29.08,588.31,188260,592.49,189597,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.76,9,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,1
gaussian,matrix304,b,1,Fan2,832563510.4,11.16,17280,1246114800,18.7,13856,18.7,12565.94,3.43,8.49,0.19,0.14,0.19,4.72,4.72,95182448037,18.7,11.16,89.41,2.9,45.76,1.5,0.05,94.86,1,0.05,5.14,14.47,15.92,29.28,29.08,29.08,588.31,188260,592.49,189597,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.76,9,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,1
gaussian,matrix304,m,2,Fan2,832563510.4,11.16,17280,1246114800,18.7,13856,18.7,12565.94,3.43,8.49,0.19,0.14,0.19,4.72,4.72,95182448037,18.7,11.16,89.41,2.9,45.76,1.5,0.05,94.86,1,0.05,5.14,14.47,15.92,29.28,29.08,29.08,588.31,188260,592.49,189597,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.76,9,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,matrix304,a,0,Fan1,727272727.3,2.61,5375,1090435606,2.61,4928,0.42,28.94,0.03,45.57,0.24,0,0.25,6.33,6.33,19461038961,0.32,2.61,51.27,0.03,1.49,2.88,0.09,93.02,1,0.07,6.98,27.88,30.44,44.04,41.34,41.34,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.8,16.87,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,0
gaussian,matrix304,b,1,Fan1,727272727.3,2.61,5375,1090435606,2.61,4928,0.42,28.94,0.03,45.57,0.24,0,0.25,6.33,6.33,19461038961,0.32,2.61,51.27,0.03,1.49,2.88,0.09,93.02,1,0.07,6.98,27.88,30.44,44.04,41.34,41.34,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.8,16.87,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,0
gaussian,matrix304,m,2,Fan1,727272727.3,2.61,5375,1090435606,2.61,4928,0.42,28.94,0.03,45.57,0.24,0,0.25,6.33,6.33,19461038961,0.32,2.61,51.27,0.03,1.49,2.88,0.09,93.02,1,0.07,6.98,27.88,30.44,44.04,41.34,41.34,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.8,16.87,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,matrix304,a,0,Fan2,810657596.4,11.35,17095,1210388322,17.41,14112,17.41,12623.31,3.48,10.04,0.19,0.14,0.19,4.71,4.71,94244897959,17.41,11.35,92.21,2.93,47.81,1.51,0.05,94.88,1,0.05,5.12,14.41,15.86,29.73,29.43,29.43,588.31,188260,594.32,190181,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.81,9.08,32,50,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,1
gaussian,matrix304,b,1,Fan2,810657596.4,11.35,17095,1210388322,17.41,14112,17.41,12623.31,3.48,10.04,0.19,0.14,0.19,4.71,4.71,94244897959,17.41,11.35,92.21,2.93,47.81,1.51,0.05,94.88,1,0.05,5.12,14.41,15.86,29.73,29.43,29.43,588.31,188260,594.32,190181,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.81,9.08,32,50,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,1
gaussian,matrix304,m,2,Fan2,810657596.4,11.35,17095,1210388322,17.41,14112,17.41,12623.31,3.48,10.04,0.19,0.14,0.19,4.71,4.71,94244897959,17.41,11.35,92.21,2.93,47.81,1.51,0.05,94.88,1,0.05,5.12,14.41,15.86,29.73,29.43,29.43,588.31,188260,594.32,190181,16,5776,16,0,0,0,92416,2.26,32,128,32,64,5.81,9.08,32,50,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,matrix304,a,0,Fan1,748366013.1,2.54,5482,1119212963,2.54,4896,0.41,28.25,0.03,46.55,0.24,0,0.26,6.48,6.48,19444444444,0.32,2.54,51.28,0.03,1.49,2.92,0.09,92.9,1,0.07,7.1,27.82,30.37,43.81,41.12,41.12,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.69,16.7,64,100,111,0x200060000000,0x20006005a400,369664,9,40,512,384,0,0
gaussian,matrix304,b,1,Fan1,748366013.1,2.54,5482,1119212963,2.54,4896,0.41,28.25,0.03,46.55,0.24,0,0.26,6.48,6.48,19444444444,0.32,2.54,51.28,0.03,1.49,2.92,0.09,92.9,1,0.07,7.1,27.82,30.37,43.81,41.12,41.12,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.69,16.7,64,100,111,0x20006005a400,0x20006005a8c0,1216,0,0,0,0,0,0
gaussian,matrix304,m,2,Fan1,748366013.1,2.54,5482,1119212963,2.54,4896,0.41,28.25,0.03,46.55,0.24,0,0.26,6.48,6.48,19444444444,0.32,2.54,51.28,0.03,1.49,2.92,0.09,92.9,1,0.07,7.1,27.82,30.37,43.81,41.12,41.12,1.72,550,1.83,586,512,1,17,0,0,0,512,0,32,5,32,4,10.69,16.7,64,100,111,0x20006005aa00,0x2000600b4e00,369664,1,8,512,128,0,0
gaussian,matrix32,a,0,Fan2,698630137,0.82,4881,1044021119,0.82,4672,0.59,1126.62,0.16,1.45,0.02,0.01,0.03,0.68,0.68,5876712329,0.48,0.82,90.77,0.12,35.59,0.96,0.03,97.35,1,0.03,2.65,13.34,14.69,40.56,36.3,36.3,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060000000,0x200060001000,4096,2,32,64,64,0,0
gaussian,matrix32,b,1,Fan2,698630137,0.82,4881,1044021119,0.82,4672,0.59,1126.62,0.16,1.45,0.02,0.01,0.03,0.68,0.68,5876712329,0.48,0.82,90.77,0.12,35.59,0.96,0.03,97.35,1,0.03,2.65,13.34,14.69,40.56,36.3,36.3,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060001000,0x200060001080,128,0,0,0,0,0,1
gaussian,matrix32,m,2,Fan2,698630137,0.82,4881,1044021119,0.82,4672,0.59,1126.62,0.16,1.45,0.02,0.01,0.03,0.68,0.68,5876712329,0.48,0.82,90.77,0.12,35.59,0.96,0.03,97.35,1,0.03,2.65,13.34,14.69,40.56,36.3,36.3,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060001200,0x200060002200,4096,0,0,0,0,0,1
gaussian,matrix32,a,0,Fan1,701492537.3,0.35,4496,1048274254,0.35,4288,0.19,22.49,0.02,13.79,0.11,0,0.13,3.27,3.27,2529850746,0.17,0.35,58.89,0.01,0,3.32,0.07,93.79,1,0.06,6.21,28.4,31.41,63.18,53.5,53.5,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,7.33,11.46,64,100,111,0x200060000000,0x200060001000,4096,2,32,64,64,0,0
gaussian,matrix32,b,1,Fan1,701492537.3,0.35,4496,1048274254,0.35,4288,0.19,22.49,0.02,13.79,0.11,0,0.13,3.27,3.27,2529850746,0.17,0.35,58.89,0.01,0,3.32,0.07,93.79,1,0.06,6.21,28.4,31.41,63.18,53.5,53.5,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,7.33,11.46,64,100,111,0x200060001000,0x200060001080,128,0,0,0,0,0,0
gaussian,matrix32,m,2,Fan1,701492537.3,0.35,4496,1048274254,0.35,4288,0.19,22.49,0.02,13.79,0.11,0,0.13,3.27,3.27,2529850746,0.17,0.35,58.89,0.01,0,3.32,0.07,93.79,1,0.06,6.21,28.4,31.41,63.18,53.5,53.5,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,7.33,11.46,64,100,111,0x200060001200,0x200060002200,4096,0,0,0,0,0,0
gaussian,matrix32,a,0,Fan2,744897959.2,0.83,5252,1115823413,0.83,4704,0.55,1270.53,0.15,1.25,0.02,0.01,0.02,0.6,0.6,6312925170,0.46,0.83,90.88,0.11,35.5,0.94,0.03,97.48,1,0.03,2.52,12.82,14.13,41.43,37.08,37.08,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060000000,0x200060001000,4096,2,32,64,64,0,0
gaussian,matrix32,b,1,Fan2,744897959.2,0.83,5252,1115823413,0.83,4704,0.55,1270.53,0.15,1.25,0.02,0.01,0.02,0.6,0.6,6312925170,0.46,0.83,90.88,0.11,35.5,0.94,0.03,97.48,1,0.03,2.52,12.82,14.13,41.43,37.08,37.08,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060001000,0x200060001080,128,0,0,0,0,0,1
gaussian,matrix32,m,2,Fan2,744897959.2,0.83,5252,1115823413,0.83,4704,0.55,1270.53,0.15,1.25,0.02,0.01,0.02,0.6,0.6,6312925170,0.46,0.83,90.88,0.11,35.5,0.94,0.03,97.48,1,0.03,2.52,12.82,14.13,41.43,37.08,37.08,6.83,2184,7.62,2440,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060001200,0x200060002200,4096,0,0,0,0,0,1
gaussian,matrix32,a,0,Fan1,706766917.3,0.35,4489,1054158835,0.35,4256,0.19,18.89,0.02,16.21,0.13,0,0.16,3.89,3.89,2503759399,0.17,0.35,59.09,0.01,0,3.37,0.08,93.77,1,0.06,6.23,28.22,31.22,63.93,54.14,54.14,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,8.57,13.39,64,100,111,0x200060000000,0x200060001000,4096,2,32,64,64,0,0
gaussian,matrix32,b,1,Fan1,706766917.3,0.35,4489,1054158835,0.35,4256,0.19,18.89,0.02,16.21,0.13,0,0.16,3.89,3.89,2503759399,0.17,0.35,59.09,0.01,0,3.37,0.08,93.77,1,0.06,6.23,28.22,31.22,63.93,54.14,54.14,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,8.57,13.39,64,100,111,0x200060001000,0x200060001080,128,0,0,0,0,0,0
gaussian,matrix32,m,2,Fan1,706766917.3,0.35,4489,1054158835,0.35,4256,0.19,18.89,0.02,16.21,0.13,0,0.16,3.89,3.89,2503759399,0.17,0.35,59.09,0.01,0,3.37,0.08,93.77,1,0.06,6.23,28.22,31.22,63.93,54.14,54.14,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,8.57,13.39,64,100,111,0x200060001200,0x200060002200,4096,0,0,0,0,0,0
gaussian,matrix32,a,0,Fan2,726027397.3,0.79,5086,1088363299,0.79,4672,0.54,1211.49,0.14,1.26,0.02,0,0.02,0.58,0.58,5904109589,0.43,0.79,90.65,0.11,35.61,0.98,0.03,97.37,1,0.03,2.63,13.52,14.9,41.87,37.1,37.1,6.22,1991,7.02,2247,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060000000,0x200060001000,4096,2,32,64,64,0,0
gaussian,matrix32,b,1,Fan2,726027397.3,0.79,5086,1088363299,0.79,4672,0.54,1211.49,0.14,1.26,0.02,0,0.02,0.58,0.58,5904109589,0.43,0.79,90.65,0.11,35.61,0.98,0.03,97.37,1,0.03,2.63,13.52,14.9,41.87,37.1,37.1,6.22,1991,7.02,2247,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060001000,0x200060001080,128,0,0,0,0,0,1
gaussian,matrix32,m,2,Fan2,726027397.3,0.79,5086,1088363299,0.79,4672,0.54,1211.49,0.14,1.26,0.02,0,0.02,0.58,0.58,5904109589,0.43,0.79,90.65,0.11,35.61,0.98,0.03,97.37,1,0.03,2.63,13.52,14.9,41.87,37.1,37.1,6.22,1991,7.02,2247,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060001200,0x200060002200,4096,0,0,0,0,0,1
gaussian,matrix32,a,0,Fan1,700757575.8,0.34,4453,1053937816,0.34,4224,0.19,21.49,0.02,14.08,0.12,0,0.14,3.42,3.42,2416666667,0.17,0.34,59.3,0.01,0,3.3,0.07,94.06,1,0.06,5.94,28.04,31.02,65.62,55.57,55.57,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,7.7,12.03,64,100,111,0x200060000000,0x200060001000,4096,2,32,64,64,0,0
gaussian,matrix32,b,1,Fan1,700757575.8,0.34,4453,1053937816,0.34,4224,0.19,21.49,0.02,14.08,0.12,0,0.14,3.42,3.42,2416666667,0.17,0.34,59.3,0.01,0,3.3,0.07,94.06,1,0.06,5.94,28.04,31.02,65.62,55.57,55.57,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,7.7,12.03,64,100,111,0x200060001000,0x200060001080,128,0,0,0,0,0,0
gaussian,matrix32,m,2,Fan1,700757575.8,0.34,4453,1053937816,0.34,4224,0.19,21.49,0.02,14.08,0.12,0,0.14,3.42,3.42,2416666667,0.17,0.34,59.3,0.01,0,3.3,0.07,94.06,1,0.06,5.94,28.04,31.02,65.62,55.57,55.57,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,7.7,12.03,64,100,111,0x200060001200,0x200060002200,4096,0,0,0,0,0,0
gaussian,matrix32,a,0,Fan2,703333333.3,0.78,5035,1048715278,0.78,4800,0.54,1064.59,0.13,1.17,0.02,0,0.02,0.62,0.62,5626666667,0.54,0.78,88.45,0.1,33.88,1.02,0.03,97.44,1,0.03,2.56,13.81,15.23,45.48,40.01,40.01,5.85,1872,6.65,2128,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060000000,0x200060001000,4096,2,32,64,64,0,0
gaussian,matrix32,b,1,Fan2,703333333.3,0.78,5035,1048715278,0.78,4800,0.54,1064.59,0.13,1.17,0.02,0,0.02,0.62,0.62,5626666667,0.54,0.78,88.45,0.1,33.88,1.02,0.03,97.44,1,0.03,2.56,13.81,15.23,45.48,40.01,40.01,5.85,1872,6.65,2128,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060001000,0x200060001080,128,0,0,0,0,0,1
gaussian,matrix32,m,2,Fan2,703333333.3,0.78,5035,1048715278,0.78,4800,0.54,1064.59,0.13,1.17,0.02,0,0.02,0.62,0.62,5626666667,0.54,0.78,88.45,0.1,33.88,1.02,0.03,97.44,1,0.03,2.56,13.81,15.23,45.48,40.01,40.01,5.85,1872,6.65,2128,16,64,16,0,0,0,1024,0.03,32,128,32,64,1,1.56,32,50,111,0x200060001200,0x200060002200,4096,0,0,0,0,0,1
gaussian,matrix32,a,0,Fan1,667808219.2,0.31,4659,996896404.1,0.31,4672,0.18,21.57,0.02,13.9,0.12,0,0.14,3.4,3.4,2116438356,0.16,0.31,59.52,0.01,0,3.36,0.08,93.75,1,0.06,6.25,27.86,30.82,63.48,53.75,53.75,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,8.23,12.87,64,100,111,0x200060000000,0x200060001000,4096,2,32,64,64,0,0
gaussian,matrix32,b,1,Fan1,667808219.2,0.31,4659,996896404.1,0.31,4672,0.18,21.57,0.02,13.9,0.12,0,0.14,3.4,3.4,2116438356,0.16,0.31,59.52,0.01,0,3.36,0.08,93.75,1,0.06,6.25,27.86,30.82,63.48,53.75,53.75,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,8.23,12.87,64,100,111,0x200060001000,0x200060001080,128,0,0,0,0,0,0
gaussian,matrix32,m,2,Fan1,667808219.2,0.31,4659,996896404.1,0.31,4672,0.18,21.57,0.02,13.9,0.12,0,0.14,3.4,3.4,2116438356,0.16,0.31,59.52,0.01,0,3.36,0.08,93.75,1,0.06,6.25,27.86,30.82,63.48,53.75,53.75,0.62,199,0.73,235,512,1,17,0,0,0,512,0,32,5,32,4,8.23,12.87,64,100,111,0x200060001200,0x200060002200,4096,0,0,0,0,0,0
