@relation IBM_2688-weka.filters.unsupervised.instance.RemovePercentage-P40.0-V

@attribute Benchmark {gaussian,bfs,cfd,hotspot}
@attribute InputData string
@attribute Data {a,b,m,h_graph_nodes,h_graph_mask,h_updating_graph_mask,h_graph_visited,h_areas,h_elements_surrounding_elements,h_normals,calculate_temp}
@attribute DataID string
@attribute Kernel {Fan2,Fan1,Kernel2,Kernel,cuda_compute_step_factor,cuda_compute_flux,cuda_time_step,0,1}
@attribute 'Memory Frequency' numeric
@attribute 'SOL FB' numeric
@attribute 'Elapsed Cycles' numeric
@attribute 'SM Frequency' numeric
@attribute 'Memory [\%]' numeric
@attribute Duration numeric
@attribute 'SOL L2' numeric
@attribute 'SM Active Cycles' numeric
@attribute 'SM [\%]' numeric
@attribute 'SOL TEX' numeric
@attribute 'Executed Ipc Active' numeric
@attribute 'Executed Ipc Elapsed' numeric
@attribute 'Issued Ipc Active' numeric
@attribute 'Issue Slots Busy' numeric
@attribute 'SM Busy' numeric
@attribute 'Memory Throughput' numeric
@attribute 'Mem Busy' numeric
@attribute 'Max Bandwidth' numeric
@attribute 'L2 Hit Rate' numeric
@attribute 'Mem Pipes Busy' numeric
@attribute 'L1 Hit Rate' numeric
@attribute 'Active Warps Per Scheduler' numeric
@attribute 'Eligible Warps Per Scheduler' numeric
@attribute 'No Eligible' numeric
@attribute 'Instructions Per Active Issue Slot' numeric
@attribute 'Issued Warp Per Scheduler' numeric
@attribute 'One or More Eligible' numeric
@attribute 'Avg. Not Predicated Off Threads Per Warp' numeric
@attribute 'Avg. Active Threads Per Warp' numeric
@attribute 'Warp Cycles Per Executed Instruction' numeric
@attribute 'Warp Cycles Per Issued Instruction' numeric
@attribute 'Warp Cycles Per Issue Active' numeric
@attribute 'Avg. Executed Instructions Per Scheduler' numeric
@attribute 'Executed Instructions' numeric
@attribute 'Avg. Issued Instructions Per Scheduler' numeric
@attribute 'Issued Instructions' numeric
@attribute 'Block Size' numeric
@attribute 'Grid Size' numeric
@attribute 'Registers Per Thread' numeric
@attribute 'Shared Memory Configuration Size' numeric
@attribute 'Dynamic Shared Memory Per Block' numeric
@attribute 'Static Shared Memory Per Block' numeric
@attribute Threads numeric
@attribute 'Waves Per SM' numeric
@attribute 'Block Limit SM' numeric
@attribute 'Block Limit Registers' numeric
@attribute 'Block Limit Shared Mem' numeric
@attribute 'Block Limit Warps' numeric
@attribute 'Achieved Active Warps Per SM' numeric
@attribute 'Achieved Occupancy' numeric
@attribute 'Theoretical Active Warps per SM' numeric
@attribute 'Theoretical Occupancy' numeric
@attribute variant numeric
@attribute BeginAddr {0x200060000000,0x200060400000,0x200060600000,0x20006000c400,0x20006000c600,0x200060010000,0x200060010200,0x200060014400,0x200060014800,0x200060000400,0x200060000600,0x200060019000,0x200060019400,0x20006001e400,0x20006001e800,0x200060024000,0x200060024400,0x20006002a400,0x20006002a800,0x200060031000,0x200060031400,0x200060038400,0x200060038800,0x200060040000,0x200060040400,0x200060048400,0x200060048a00,0x200060051000,0x200060051600,0x20006005a400,0x20006005aa00,0x200060001000,0x200060001200,0x200060064000,0x200060064600,0x20006006e400,0x20006006ea00,0x200060079000,0x200060079600,0x200060084400,0x200060084a00,0x200060090000,0x200060090600,0x20006009c400,0x20006009cc00,0x2000600a9000,0x2000600a9800,0x2000600b6400,0x2000600b6c00,0x2000600c4000,0x2000600c4800,0x2000600d2400,0x2000600d2c00,0x200060002400,0x200060002600,0x2000600e1000,0x2000600e1800,0x2000600f0400,0x2000600f0c00,0x200060100000,0x200060200000,0x200060110400,0x200060121000,0x200060132400,0x200060144000,0x200060156400,0x200060169000,0x20006017c400,0x200060004000,0x200060004200,0x200060190000,0x2000601a4400,0x2000601b9000,0x2000601ce400,0x2000601e4000,0x2000601fa400,0x200060006400,0x200060006600,0x200060009000,0x200060009200,0x200060000200,0x200060800000,0x2000608f4400,0x200060a00000,0x200060008000,0x20006000a000,0x200060080000,0x2000600a0000,0x20006005ee00,0x200061000000,0x200064000000,0x200070000000}
@attribute EndAddr {0x2000603e0400,0x200060400fc0,0x2000609e0400,0x200060400000,0x200060401000,0x200060a00000,0x20006000c400,0x20006000c5c0,0x200060018a00,0x200060010000,0x200060010200,0x200060020200,0x200060014400,0x200060014640,0x200060028c00,0x200060000400,0x200060000440,0x200060000a00,0x200060019000,0x200060019280,0x200060032400,0x20006001e400,0x20006001e6c0,0x20006003cc00,0x200060024000,0x200060024300,0x200060048400,0x20006002a400,0x20006002a740,0x200060054c00,0x200060031000,0x200060031380,0x200060062400,0x200060038400,0x2000600387c0,0x200060070c00,0x200060040000,0x200060040400,0x200060080400,0x200060048840,0x200060090e00,0x200060051000,0x200060051480,0x2000600a2600,0x20006005a400,0x20006005a8c0,0x2000600b4e00,0x200060001000,0x200060001080,0x200060002200,0x200060064000,0x200060064500,0x2000600c8600,0x20006006e400,0x20006006e940,0x2000600dce00,0x200060079000,0x200060079580,0x2000600f2600,0x200060084400,0x2000600849c0,0x200060108e00,0x200060090000,0x200060090600,0x200060120600,0x20006009c400,0x20006009ca40,0x200060139000,0x2000600a9000,0x2000600a9680,0x200060152800,0x2000600b6400,0x2000600b6ac0,0x20006016d000,0x2000600c4000,0x2000600c4700,0x200060188800,0x2000600d2400,0x2000600d2b40,0x2000601a5000,0x200060002400,0x2000600024c0,0x200060004a00,0x2000600e1000,0x2000600e1780,0x2000601c2800,0x2000600f0400,0x2000600f0bc0,0x2000601e1000,0x200060100000,0x200060100800,0x200060300000,0x200060110400,0x200060110c40,0x200060310400,0x200060121000,0x200060121880,0x200060321000,0x200060132400,0x200060132cc0,0x200060332400,0x200060144000,0x200060144900,0x200060344000,0x200060156400,0x200060156d40,0x200060356400,0x200060169000,0x200060169980,0x200060369000,0x20006017c400,0x20006017cdc0,0x20006037c400,0x200060004000,0x200060004100,0x200060008200,0x200060190000,0x200060190a00,0x200060390000,0x2000601a4400,0x2000601a4e40,0x2000603a4400,0x2000601b9000,0x2000601b9a80,0x2000603b9000,0x2000601ce400,0x2000601ceec0,0x2000603ce400,0x2000601e4000,0x2000601e4b00,0x2000603e4000,0x2000601fa400,0x2000601faf40,0x2000603fa400,0x200060211000,0x200060400b80,0x200060811000,0x200060228400,0x200060400bc0,0x200060828400,0x200060240000,0x200060400c00,0x200060840000,0x200060258400,0x200060400c40,0x200060858400,0x200060006400,0x200060006540,0x20006000ca00,0x200060271000,0x200060400c80,0x200060871000,0x20006028a400,0x200060400cc0,0x20006088a400,0x2000602a4000,0x200060400d00,0x2000608a4000,0x2000602be400,0x200060400d40,0x2000608be400,0x2000602d9000,0x200060400d80,0x2000608d9000,0x2000602f4400,0x200060400dc0,0x2000608f4400,0x200060310000,0x200060400e00,0x200060910000,0x20006032c400,0x200060400e40,0x20006092c400,0x200060349000,0x200060400e80,0x200060949000,0x200060366400,0x200060400ec0,0x200060966400,0x200060009000,0x200060009180,0x200060012200,0x200060384000,0x200060400f00,0x200060984000,0x2000603a2400,0x200060400f40,0x2000609a2400,0x2000603c1000,0x200060400f80,0x2000609c1000,0x200060000024,0x20006000020c,0x200060000424,0x200060000040,0x200060000210,0x2000607a1200,0x2000608f4240,0x2000609e8640,0x200060af4240,0x200060008000,0x20006000a000,0x20006000b000,0x200060080000,0x2000600a0000,0x2000600b0000,0x20006005ee00,0x2000601da600,0x200060672800,0x2000600bd000,0x2000604f4000,0x200060edc000,0x2000600e3400,0x20006058d000,0x2000610a7000,0x200060020000,0x200060200000,0x200060800000,0x200061000000,0x200062000000,0x200064000000,0x200068000000,0x200070000000,0x200080000000}
@attribute DataSize numeric
@attribute CPUPageFault numeric
@attribute GPUPagePault numeric
@attribute HtoD numeric
@attribute DtoH numeric
@attribute RemoteMap numeric
@attribute label numeric

@data
gaussian,160,m,2,Fan1,722222222.2,1.51,4978,1079933449,1.51,4608,0.31,24.23,0.02,32.61,0.18,0,0.2,5.04,5.04,11159722222,0.26,1.51,52.31,0.02,1.25,2.29,0.06,94.4,1,0.06,5.6,28.9,31.67,45.1,40.95,40.95,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.56,13.38,64,100,111,0x200060019400,0x200060032400,102400,1,4,128,0,0,0
gaussian,160,a,0,Fan2,756578947.4,8.42,8235,1127992507,8.42,7296,6.01,3986.32,2.07,8.55,0.17,0.08,0.17,4.27,4.27,65210526316,5.39,8.42,93.52,1.73,53.71,1.63,0.05,95.11,1,0.05,4.89,14.19,15.61,34.12,33.3,33.3,166.12,53160,170.22,54472,16,1600,16,0,0,0,25600,0.62,32,128,32,64,6.29,9.83,32,50,111,0x200060000000,0x200060019000,102400,4,67,128,128,0,1
gaussian,160,b,1,Fan2,756578947.4,8.42,8235,1127992507,8.42,7296,6.01,3986.32,2.07,8.55,0.17,0.08,0.17,4.27,4.27,65210526316,5.39,8.42,93.52,1.73,53.71,1.63,0.05,95.11,1,0.05,4.89,14.19,15.61,34.12,33.3,33.3,166.12,53160,170.22,54472,16,1600,16,0,0,0,25600,0.62,32,128,32,64,6.29,9.83,32,50,111,0x200060019000,0x200060019280,640,0,0,0,0,0,0
gaussian,160,m,2,Fan2,756578947.4,8.42,8235,1127992507,8.42,7296,6.01,3986.32,2.07,8.55,0.17,0.08,0.17,4.27,4.27,65210526316,5.39,8.42,93.52,1.73,53.71,1.63,0.05,95.11,1,0.05,4.89,14.19,15.61,34.12,33.3,33.3,166.12,53160,170.22,54472,16,1600,16,0,0,0,25600,0.62,32,128,32,64,6.29,9.83,32,50,111,0x200060019400,0x200060032400,102400,1,4,128,0,0,0
gaussian,160,a,0,Fan1,732638888.9,1.48,5033,1092050058,1.48,4608,0.31,24.61,0.02,31.95,0.18,0,0.2,4.96,4.96,11118055556,0.25,1.48,52.33,0.02,1.26,2.44,0.07,94.27,1,0.06,5.73,28.8,31.56,46.93,42.61,42.61,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.33,13.02,64,100,111,0x200060000000,0x200060019000,102400,4,67,128,128,0,0
gaussian,160,b,1,Fan1,732638888.9,1.48,5033,1092050058,1.48,4608,0.31,24.61,0.02,31.95,0.18,0,0.2,4.96,4.96,11118055556,0.25,1.48,52.33,0.02,1.26,2.44,0.07,94.27,1,0.06,5.73,28.8,31.56,46.93,42.61,42.61,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.33,13.02,64,100,111,0x200060019000,0x200060019280,640,0,0,0,0,0,2
gaussian,160,m,2,Fan1,732638888.9,1.48,5033,1092050058,1.48,4608,0.31,24.61,0.02,31.95,0.18,0,0.2,4.96,4.96,11118055556,0.25,1.48,52.33,0.02,1.26,2.44,0.07,94.27,1,0.06,5.73,28.8,31.56,46.93,42.61,42.61,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.33,13.02,64,100,111,0x200060019400,0x200060032400,102400,1,4,128,0,0,0
gaussian,160,a,0,Fan2,757641921.4,8.32,8269,1127774745,8.32,7328,6.15,4145.21,2.03,8.48,0.16,0.08,0.16,4.05,4.05,64550218341,5.35,8.32,91.71,1.69,48.98,1.43,0.05,95.07,1,0.05,4.93,14.33,15.77,29.93,29.09,29.09,163.22,52231,167.94,53742,16,1600,16,0,0,0,25600,0.62,32,128,32,64,5.17,8.08,32,50,111,0x200060000000,0x200060019000,102400,4,67,128,128,0,1
gaussian,160,b,1,Fan2,757641921.4,8.32,8269,1127774745,8.32,7328,6.15,4145.21,2.03,8.48,0.16,0.08,0.16,4.05,4.05,64550218341,5.35,8.32,91.71,1.69,48.98,1.43,0.05,95.07,1,0.05,4.93,14.33,15.77,29.93,29.09,29.09,163.22,52231,167.94,53742,16,1600,16,0,0,0,25600,0.62,32,128,32,64,5.17,8.08,32,50,111,0x200060019000,0x200060019280,640,0,0,0,0,0,0
gaussian,160,m,2,Fan2,757641921.4,8.32,8269,1127774745,8.32,7328,6.15,4145.21,2.03,8.48,0.16,0.08,0.16,4.05,4.05,64550218341,5.35,8.32,91.71,1.69,48.98,1.43,0.05,95.07,1,0.05,4.93,14.33,15.77,29.93,29.09,29.09,163.22,52231,167.94,53742,16,1600,16,0,0,0,25600,0.62,32,128,32,64,5.17,8.08,32,50,111,0x200060019400,0x200060032400,102400,1,4,128,0,0,0
gaussian,160,a,0,Fan1,727272727.3,1.5,4997,1091637529,1.5,4576,0.31,25.9,0.02,30.21,0.17,0,0.19,4.72,4.72,11153846154,0.25,1.5,52.34,0.02,1.27,2.21,0.06,94.61,1,0.05,5.39,28.7,31.45,45.12,40.96,40.96,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.27,12.93,64,100,111,0x200060000000,0x200060019000,102400,4,67,128,128,0,0
gaussian,160,b,1,Fan1,727272727.3,1.5,4997,1091637529,1.5,4576,0.31,25.9,0.02,30.21,0.17,0,0.19,4.72,4.72,11153846154,0.25,1.5,52.34,0.02,1.27,2.21,0.06,94.61,1,0.05,5.39,28.7,31.45,45.12,40.96,40.96,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.27,12.93,64,100,111,0x200060019000,0x200060019280,640,0,0,0,0,0,2
gaussian,160,m,2,Fan1,727272727.3,1.5,4997,1091637529,1.5,4576,0.31,25.9,0.02,30.21,0.17,0,0.19,4.72,4.72,11153846154,0.25,1.5,52.34,0.02,1.27,2.21,0.06,94.61,1,0.05,5.39,28.7,31.45,45.12,40.96,40.96,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.27,12.93,64,100,111,0x200060019400,0x200060032400,102400,1,4,128,0,0,0
gaussian,160,a,0,Fan2,765765765.8,8.29,8092,1138583896,8.29,7104,5.44,3870.05,2.04,8.05,0.17,0.08,0.17,4.27,4.27,65027027027,5.44,8.29,89.22,1.7,43.73,1.48,0.05,95.3,1,0.05,4.7,14.4,15.85,32.34,31.54,31.54,161.15,51568,165.24,52877,16,1600,16,0,0,0,25600,0.62,32,128,32,64,4.83,7.55,32,50,111,0x200060000000,0x200060019000,102400,4,67,128,128,0,1
gaussian,160,b,1,Fan2,765765765.8,8.29,8092,1138583896,8.29,7104,5.44,3870.05,2.04,8.05,0.17,0.08,0.17,4.27,4.27,65027027027,5.44,8.29,89.22,1.7,43.73,1.48,0.05,95.3,1,0.05,4.7,14.4,15.85,32.34,31.54,31.54,161.15,51568,165.24,52877,16,1600,16,0,0,0,25600,0.62,32,128,32,64,4.83,7.55,32,50,111,0x200060019000,0x200060019280,640,0,0,0,0,0,0
gaussian,160,m,2,Fan2,765765765.8,8.29,8092,1138583896,8.29,7104,5.44,3870.05,2.04,8.05,0.17,0.08,0.17,4.27,4.27,65027027027,5.44,8.29,89.22,1.7,43.73,1.48,0.05,95.3,1,0.05,4.7,14.4,15.85,32.34,31.54,31.54,161.15,51568,165.24,52877,16,1600,16,0,0,0,25600,0.62,32,128,32,64,4.83,7.55,32,50,111,0x200060019400,0x200060032400,102400,1,4,128,0,0,0
gaussian,160,a,0,Fan1,711409396,1.46,5055,1059738535,1.46,4768,0.31,23.9,0.02,32.58,0.19,0,0.2,5.11,5.11,10637583893,0.25,1.46,52.35,0.02,1.28,2.26,0.06,94.48,1,0.06,5.52,28.6,31.34,45.1,40.95,40.95,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.52,13.31,64,100,111,0x200060000000,0x200060019000,102400,4,67,128,128,0,0
gaussian,160,b,1,Fan1,711409396,1.46,5055,1059738535,1.46,4768,0.31,23.9,0.02,32.58,0.19,0,0.2,5.11,5.11,10637583893,0.25,1.46,52.35,0.02,1.28,2.26,0.06,94.48,1,0.06,5.52,28.6,31.34,45.1,40.95,40.95,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.52,13.31,64,100,111,0x200060019000,0x200060019280,640,0,0,0,0,0,2
gaussian,160,m,2,Fan1,711409396,1.46,5055,1059738535,1.46,4768,0.31,23.9,0.02,32.58,0.19,0,0.2,5.11,5.11,10637583893,0.25,1.46,52.35,0.02,1.28,2.26,0.06,94.48,1,0.06,5.52,28.6,31.34,45.1,40.95,40.95,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.52,13.31,64,100,111,0x200060019400,0x200060032400,102400,1,4,128,0,0,0
gaussian,160,a,0,Fan2,761615044.3,8.21,8237,1138320428,8.21,7232,5.93,4348.91,2.01,7.84,0.15,0.08,0.15,3.8,3.8,64026548673,5.61,8.21,89.64,1.67,49.52,1.67,0.05,95.2,1,0.05,4.8,14.29,15.73,35.63,34.76,34.76,161.15,51568,165.2,52865,16,1600,16,0,0,0,25600,0.62,32,128,32,64,4.83,7.55,32,50,111,0x200060000000,0x200060019000,102400,4,67,128,128,0,1
gaussian,160,b,1,Fan2,761615044.3,8.21,8237,1138320428,8.21,7232,5.93,4348.91,2.01,7.84,0.15,0.08,0.15,3.8,3.8,64026548673,5.61,8.21,89.64,1.67,49.52,1.67,0.05,95.2,1,0.05,4.8,14.29,15.73,35.63,34.76,34.76,161.15,51568,165.2,52865,16,1600,16,0,0,0,25600,0.62,32,128,32,64,4.83,7.55,32,50,111,0x200060019000,0x200060019280,640,0,0,0,0,0,0
gaussian,160,m,2,Fan2,761615044.3,8.21,8237,1138320428,8.21,7232,5.93,4348.91,2.01,7.84,0.15,0.08,0.15,3.8,3.8,64026548673,5.61,8.21,89.64,1.67,49.52,1.67,0.05,95.2,1,0.05,4.8,14.29,15.73,35.63,34.76,34.76,161.15,51568,165.2,52865,16,1600,16,0,0,0,25600,0.62,32,128,32,64,4.83,7.55,32,50,111,0x200060019400,0x200060032400,102400,1,4,128,0,0,0
gaussian,160,a,0,Fan1,713286713.3,1.5,4868,1063519814,1.5,4576,0.32,23.02,0.03,33.66,0.19,0,0.21,5.31,5.31,10986013986,0.26,1.5,52.37,0.02,1.29,2.82,0.07,94.37,1,0.06,5.63,28.5,31.23,55.07,50,50,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.82,13.79,64,100,111,0x200060000000,0x200060019000,102400,4,67,128,128,0,0
gaussian,160,b,1,Fan1,713286713.3,1.5,4868,1063519814,1.5,4576,0.32,23.02,0.03,33.66,0.19,0,0.21,5.31,5.31,10986013986,0.26,1.5,52.37,0.02,1.29,2.82,0.07,94.37,1,0.06,5.63,28.5,31.23,55.07,50,50,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.82,13.79,64,100,111,0x200060019000,0x200060019280,640,0,0,0,0,0,2
gaussian,160,m,2,Fan1,713286713.3,1.5,4868,1063519814,1.5,4576,0.32,23.02,0.03,33.66,0.19,0,0.21,5.31,5.31,10986013986,0.26,1.5,52.37,0.02,1.29,2.82,0.07,94.37,1,0.06,5.63,28.5,31.23,55.07,50,50,1.11,355,1.22,391,512,1,17,0,0,0,512,0,32,5,32,4,8.82,13.79,64,100,111,0x200060019400,0x200060032400,102400,1,4,128,0,0,0
gaussian,176,a,0,Fan2,762195122,9.43,8953,1136263550,9.43,7872,7.6,4790.5,2.3,9.46,0.17,0.09,0.17,4.29,4.29,73569105691,7.6,9.43,92.71,1.92,43.38,1.57,0.05,95,1,0.05,5,14.32,15.75,32.17,31.45,31.45,200.89,64284,205.5,65759,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5.15,8.04,32,50,111,0x200060000000,0x20006001e400,123904,4,59,128,128,0,4
gaussian,176,b,1,Fan2,762195122,9.43,8953,1136263550,9.43,7872,7.6,4790.5,2.3,9.46,0.17,0.09,0.17,4.29,4.29,73569105691,7.6,9.43,92.71,1.92,43.38,1.57,0.05,95,1,0.05,5,14.32,15.75,32.17,31.45,31.45,200.89,64284,205.5,65759,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5.15,8.04,32,50,111,0x20006001e400,0x20006001e6c0,704,0,0,0,0,0,2
gaussian,176,m,2,Fan2,762195122,9.43,8953,1136263550,9.43,7872,7.6,4790.5,2.3,9.46,0.17,0.09,0.17,4.29,4.29,73569105691,7.6,9.43,92.71,1.92,43.38,1.57,0.05,95,1,0.05,5,14.32,15.75,32.17,31.45,31.45,200.89,64284,205.5,65759,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5.15,8.04,32,50,111,0x20006001e800,0x20006003cc00,123904,1,7,128,0,0,0
gaussian,176,a,0,Fan1,697278911.6,1.7,4909,1043190193,1.7,4704,0.33,24.65,0.03,34.48,0.2,0,0.22,5.45,5.45,12129251701,0.27,1.7,52.12,0.02,1.42,2.34,0.07,94.09,1,0.06,5.91,27.5,30.12,43.19,39.58,39.58,1.23,394,1.34,430,512,1,17,0,0,0,512,0,32,5,32,4,9.05,14.14,64,100,111,0x200060000000,0x20006001e400,123904,4,59,128,128,0,0
gaussian,176,b,1,Fan1,697278911.6,1.7,4909,1043190193,1.7,4704,0.33,24.65,0.03,34.48,0.2,0,0.22,5.45,5.45,12129251701,0.27,1.7,52.12,0.02,1.42,2.34,0.07,94.09,1,0.06,5.91,27.5,30.12,43.19,39.58,39.58,1.23,394,1.34,430,512,1,17,0,0,0,512,0,32,5,32,4,9.05,14.14,64,100,111,0x20006001e400,0x20006001e6c0,704,0,0,0,0,0,3
gaussian,176,m,2,Fan1,697278911.6,1.7,4909,1043190193,1.7,4704,0.33,24.65,0.03,34.48,0.2,0,0.22,5.45,5.45,12129251701,0.27,1.7,52.12,0.02,1.42,2.34,0.07,94.09,1,0.06,5.91,27.5,30.12,43.19,39.58,39.58,1.23,394,1.34,430,512,1,17,0,0,0,512,0,32,5,32,4,9.05,14.14,64,100,111,0x20006001e800,0x20006003cc00,123904,1,7,128,0,0,0
gaussian,176,a,0,Fan2,773858921.2,9.51,8917,1155471992,9.51,7712,8.39,4735.68,2.3,9.55,0.17,0.09,0.17,4.33,4.33,75360995851,8.39,9.51,93.14,1.93,43.21,1.74,0.05,94.79,1,0.05,5.21,14.22,15.65,34.05,33.38,33.38,200.89,64284,204.95,65583,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5,7.82,32,50,111,0x200060000000,0x20006001e400,123904,4,59,128,128,0,4
gaussian,176,b,1,Fan2,773858921.2,9.51,8917,1155471992,9.51,7712,8.39,4735.68,2.3,9.55,0.17,0.09,0.17,4.33,4.33,75360995851,8.39,9.51,93.14,1.93,43.21,1.74,0.05,94.79,1,0.05,5.21,14.22,15.65,34.05,33.38,33.38,200.89,64284,204.95,65583,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5,7.82,32,50,111,0x20006001e400,0x20006001e6c0,704,0,0,0,0,0,2
gaussian,176,m,2,Fan2,773858921.2,9.51,8917,1155471992,9.51,7712,8.39,4735.68,2.3,9.55,0.17,0.09,0.17,4.33,4.33,75360995851,8.39,9.51,93.14,1.93,43.21,1.74,0.05,94.79,1,0.05,5.21,14.22,15.65,34.05,33.38,33.38,200.89,64284,204.95,65583,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5,7.82,32,50,111,0x20006001e800,0x20006003cc00,123904,1,7,128,0,0,0
gaussian,176,a,0,Fan1,725694444.4,1.65,4981,1080837674,1.65,4608,0.33,25.49,0.03,33.2,0.19,0,0.21,5.27,5.27,12256944444,0.27,1.65,52.13,0.02,1.43,2.25,0.07,94.24,1,0.06,5.76,27.41,30.02,42.6,39.03,39.03,1.23,394,1.34,430,512,1,17,0,0,0,512,0,32,5,32,4,9.44,14.76,64,100,111,0x200060000000,0x20006001e400,123904,4,59,128,128,0,0
gaussian,176,b,1,Fan1,725694444.4,1.65,4981,1080837674,1.65,4608,0.33,25.49,0.03,33.2,0.19,0,0.21,5.27,5.27,12256944444,0.27,1.65,52.13,0.02,1.43,2.25,0.07,94.24,1,0.06,5.76,27.41,30.02,42.6,39.03,39.03,1.23,394,1.34,430,512,1,17,0,0,0,512,0,32,5,32,4,9.44,14.76,64,100,111,0x20006001e400,0x20006001e6c0,704,0,0,0,0,0,3
gaussian,176,m,2,Fan1,725694444.4,1.65,4981,1080837674,1.65,4608,0.33,25.49,0.03,33.2,0.19,0,0.21,5.27,5.27,12256944444,0.27,1.65,52.13,0.02,1.43,2.25,0.07,94.24,1,0.06,5.76,27.41,30.02,42.6,39.03,39.03,1.23,394,1.34,430,512,1,17,0,0,0,512,0,32,5,32,4,9.44,14.76,64,100,111,0x20006001e800,0x20006003cc00,123904,1,7,128,0,0,0
gaussian,176,a,0,Fan2,790104166.7,9.07,9042,1176236979,9.07,7680,7.23,4861.02,2.23,9.17,0.16,0.09,0.17,4.15,4.15,73408333333,7.23,9.07,93.13,1.87,43.63,1.47,0.05,95.15,1,0.05,4.85,14.35,15.79,30.86,30.25,30.25,197.7,63263,201.74,64557,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5.12,8,32,50,111,0x200060000000,0x20006001e400,123904,4,59,128,128,0,4
gaussian,176,b,1,Fan2,790104166.7,9.07,9042,1176236979,9.07,7680,7.23,4861.02,2.23,9.17,0.16,0.09,0.17,4.15,4.15,73408333333,7.23,9.07,93.13,1.87,43.63,1.47,0.05,95.15,1,0.05,4.85,14.35,15.79,30.86,30.25,30.25,197.7,63263,201.74,64557,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5.12,8,32,50,111,0x20006001e400,0x20006001e6c0,704,0,0,0,0,0,2
gaussian,176,m,2,Fan2,790104166.7,9.07,9042,1176236979,9.07,7680,7.23,4861.02,2.23,9.17,0.16,0.09,0.17,4.15,4.15,73408333333,7.23,9.07,93.13,1.87,43.63,1.47,0.05,95.15,1,0.05,4.85,14.35,15.79,30.86,30.25,30.25,197.7,63263,201.74,64557,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5.12,8,32,50,111,0x20006001e800,0x20006003cc00,123904,1,7,128,0,0,0
gaussian,176,a,0,Fan1,724137931,1.64,5049,1087679598,1.64,4640,0.32,23.77,0.03,35.44,0.21,0,0.23,5.65,5.65,12131034483,0.26,1.64,52.14,0.02,1.44,2.51,0.06,94.71,1,0.05,5.29,27.32,29.92,51.8,47.47,47.47,1.23,394,1.34,430,512,1,17,0,0,0,512,0,32,5,32,4,9.14,14.28,64,100,111,0x200060000000,0x20006001e400,123904,4,59,128,128,0,0
gaussian,176,b,1,Fan1,724137931,1.64,5049,1087679598,1.64,4640,0.32,23.77,0.03,35.44,0.21,0,0.23,5.65,5.65,12131034483,0.26,1.64,52.14,0.02,1.44,2.51,0.06,94.71,1,0.05,5.29,27.32,29.92,51.8,47.47,47.47,1.23,394,1.34,430,512,1,17,0,0,0,512,0,32,5,32,4,9.14,14.28,64,100,111,0x20006001e400,0x20006001e6c0,704,0,0,0,0,0,3
gaussian,176,m,2,Fan1,724137931,1.64,5049,1087679598,1.64,4640,0.32,23.77,0.03,35.44,0.21,0,0.23,5.65,5.65,12131034483,0.26,1.64,52.14,0.02,1.44,2.51,0.06,94.71,1,0.05,5.29,27.32,29.92,51.8,47.47,47.47,1.23,394,1.34,430,512,1,17,0,0,0,512,0,32,5,32,4,9.14,14.28,64,100,111,0x20006001e800,0x20006003cc00,123904,1,7,128,0,0,0
gaussian,176,a,0,Fan2,764344262.3,9.15,8896,1138042179,9.15,7808,8.08,4739.8,2.25,7.8,0.16,0.09,0.17,4.22,4.22,71614754098,8.08,9.15,88.92,1.88,39.81,1.51,0.05,94.76,1,0.05,5.24,14.41,15.86,29.44,28.76,28.76,195.41,62532,200.05,64017,16,1936,16,0,0,0,30976,0.76,32,128,32,64,5.13,8.02,32,50,111,0x200060000000,0x20006001e400,123904,4,59,128,128,0,4
