kernel,InputData,MemLocation,h_areas,h_elements_surrounding_elements,h_normals,label,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,0.2M,Global,none,none,none,0000,66.23,362.2083,6000,0.060368,0.053024,4.093157
cuda_compute_flux,0.2M,Global,none,none,cudaMemAdviseSetReadMostly,0001,67.06,363.7006,6000,0.060616,0.053120,4.028677
cuda_compute_flux,0.2M,Global,none,none,cudaMemAdviseSetPreferredLocationGPU,0002,73.78,495.3660,6000,0.082561,0.076000,1.456855
cuda_compute_flux,0.2M,Global,none,none,cudaMemAdviseSetAccessedByGPU,0003,68.26,381.5192,6000,0.063586,0.057727,4.273381
cuda_compute_flux,0.2M,Global,none,none,cudaMemAdviseSetPreferredLocationGPU,0004,85.82,1.08e+03,6000,0.179750,0.176383,3.617448
cuda_compute_flux,0.2M,Global,none,none,cudaMemAdviseSetPreferredLocationCPU,0005,67.20,363.5687,6000,0.060594,0.052832,4.511044
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetReadMostly,none,0010,67.12,359.8893,6000,0.059981,0.052767,4.063238
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0011,67.63,368.4538,6000,0.061408,0.053888,4.011559
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0012,73.86,500.6386,6000,0.083439,0.077536,1.423447
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0013,66.35,358.8803,6000,0.059813,0.052224,3.083949
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0014,85.70,1.08e+03,6000,0.179926,0.176735,3.641034
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0015,66.98,363.8590,6000,0.060643,0.053439,4.414693
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,none,0020,68.17,386.8220,6000,0.064470,0.058976,3.172140
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0021,67.31,377.2889,6000,0.062881,0.054848,3.366700
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0022,75.74,556.5553,6000,0.092759,0.086495,0.796988
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0023,68.20,378.7669,6000,0.063127,0.055360,3.159821
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0024,86.51,1.14e+03,6000,0.190635,0.187391,2.891727
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0025,67.61,374.5641,6000,0.062427,0.054527,3.724202
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,none,0030,66.97,362.5888,6000,0.060431,0.052447,3.663402
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0031,66.81,360.0477,6000,0.060007,0.052671,4.192551
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0032,74.03,504.6387,6000,0.084106,0.077952,1.030234
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0033,66.99,363.6439,6000,0.060607,0.053504,3.944521
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0034,85.89,1.08e+03,6000,0.179842,0.176383,3.810985
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0035,66.96,362.0113,6000,0.060335,0.053119,3.908200
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,none,0040,72.14,459.5613,6000,0.076593,0.070783,3.653419
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0041,72.01,460.5364,6000,0.076756,0.070591,3.844649
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0042,77.71,628.4453,6000,0.104740,0.100448,1.518071
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0043,71.80,461.2045,6000,0.076867,0.070943,2.527953
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0044,88.80,1.41e+03,6000,0.235170,0.231774,3.721737
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0045,71.67,461.2524,6000,0.076875,0.070432,4.597189
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,none,0050,66.90,362.1686,6000,0.060361,0.052992,3.974857
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0051,66.83,366.5849,6000,0.061097,0.053536,4.376294
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0052,74.09,509.1525,6000,0.084858,0.078559,1.709398
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0053,67.09,364.1890,6000,0.060698,0.052896,4.550181
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0054,85.86,1.08e+03,6000,0.179751,0.176255,3.694058
cuda_compute_flux,0.2M,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0055,67.96,381.8276,6000,0.063637,0.058400,5.014114
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,none,none,0100,67.14,364.2248,6000,0.060704,0.053152,4.021960
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetReadMostly,0101,66.75,360.4249,6000,0.060070,0.052480,4.165864
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationGPU,0102,73.35,503.0314,6000,0.083838,0.077344,1.397528
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetAccessedByGPU,0103,66.74,365.2955,6000,0.060882,0.052735,4.403079
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationGPU,0104,85.81,1.08e+03,6000,0.179981,0.176511,3.879497
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationCPU,0105,66.70,364.9970,6000,0.060832,0.053471,4.448806
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,none,0110,66.57,361.1834,6000,0.060197,0.052959,4.035913
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0111,66.85,365.3811,6000,0.060896,0.053696,3.905097
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0112,73.75,515.5805,6000,0.085930,0.081215,1.554839
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0113,67.06,363.5392,6000,0.060589,0.052895,2.957103
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0114,85.75,1.08e+03,6000,0.179958,0.176639,3.226477
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0115,67.18,366.0031,6000,0.061000,0.053440,4.510310
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,none,0120,68.05,377.1318,6000,0.062855,0.054752,3.532876
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0121,67.82,376.4739,6000,0.062745,0.055264,3.651915
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0122,74.76,529.5588,6000,0.088259,0.081120,0.807387
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0123,67.80,376.0689,6000,0.062678,0.055072,1.923477
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0124,86.39,1.15e+03,6000,0.191100,0.187999,2.909422
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0125,68.00,380.9757,6000,0.063495,0.058272,3.824554
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,none,0130,67.12,363.7600,6000,0.060626,0.053087,3.528747
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0131,66.88,361.3058,6000,0.060217,0.052544,3.674443
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0132,73.75,504.3925,6000,0.084065,0.077567,1.017114
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0133,66.79,362.8027,6000,0.060467,0.052512,4.060041
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0134,85.77,1.08e+03,6000,0.179617,0.176606,2.310098
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0135,66.76,362.5195,6000,0.060419,0.052703,3.981513
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,none,0140,72.01,461.4830,6000,0.076913,0.070528,3.650795
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0141,71.91,461.0453,6000,0.076840,0.070816,3.959561
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0142,79.44,697.1256,6000,0.116187,0.112351,1.695734
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0143,71.95,463.4083,6000,0.077234,0.071199,2.804816
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0144,88.83,1.41e+03,6000,0.235271,0.231935,3.468203
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0145,71.97,461.8442,6000,0.076974,0.070976,4.443814
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,none,0150,67.27,367.2929,6000,0.061215,0.053919,4.272199
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0151,67.26,367.5999,6000,0.061266,0.054048,4.369223
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0152,73.93,509.1008,6000,0.084850,0.078432,1.697334
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0153,67.20,366.0930,6000,0.061015,0.053408,4.160616
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0154,85.69,1.08e+03,6000,0.179770,0.176063,3.898825
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0155,67.23,373.5784,6000,0.062263,0.057855,4.701445
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,none,none,0200,66.92,361.2540,6000,0.060209,0.052960,4.006601
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetReadMostly,0201,66.88,365.1858,6000,0.060864,0.053631,4.142088
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,0202,74.21,509.1556,6000,0.084859,0.078303,1.616983
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetAccessedByGPU,0203,67.14,363.1665,6000,0.060527,0.052928,4.506405
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,0204,85.83,1.08e+03,6000,0.180186,0.176959,3.748490
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationCPU,0205,67.38,363.5619,6000,0.060593,0.053056,4.360999
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,none,0210,67.28,363.9757,6000,0.060662,0.053280,3.887209
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0211,67.07,362.5784,6000,0.060429,0.053023,4.078248
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0212,73.90,507.2111,6000,0.084535,0.079552,1.602167
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0213,67.21,365.6118,6000,0.060935,0.052864,4.322534
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0214,85.65,1.08e+03,6000,0.179894,0.176575,3.871017
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0215,67.14,364.5863,6000,0.060764,0.053599,4.514950
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,0220,67.24,374.2523,6000,0.062375,0.054720,3.221998
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0221,67.85,377.5295,6000,0.062921,0.054240,3.292333
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0222,75.47,544.0245,6000,0.090670,0.084608,0.751227
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0223,68.18,380.0396,6000,0.063339,0.055295,2.717809
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0224,86.69,1.15e+03,6000,0.191056,0.187775,2.528337
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0225,68.52,389.4716,6000,0.064911,0.058911,3.947049
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,none,0230,67.18,364.6567,6000,0.060776,0.053728,3.743690
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0231,67.39,366.3013,6000,0.061050,0.054112,4.129096
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0232,74.36,514.8102,6000,0.085801,0.079551,1.064185
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0233,67.16,365.2422,6000,0.060873,0.053247,3.851817
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0234,85.89,1.09e+03,6000,0.181807,0.178431,2.125300
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0235,67.15,365.3491,6000,0.060891,0.053600,4.130311
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,0240,71.82,460.4287,6000,0.076738,0.070752,3.785002
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0241,72.10,463.4668,6000,0.077244,0.071519,4.054536
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0242,79.37,686.7883,6000,0.114464,0.110656,1.572151
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0243,72.40,467.8888,6000,0.077981,0.071936,2.762704
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0244,88.68,1.41e+03,6000,0.235251,0.231998,3.722890
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0245,71.86,462.1991,6000,0.077033,0.070656,4.488358
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,none,0250,67.32,366.0199,6000,0.061003,0.053727,4.212328
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0251,66.85,364.2004,6000,0.060700,0.053152,4.243271
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0252,74.69,516.5582,6000,0.086093,0.078912,1.966676
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0253,67.00,362.7405,6000,0.060456,0.053280,3.094286
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0254,85.79,1.08e+03,6000,0.179826,0.176543,3.545195
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0255,67.53,371.1574,6000,0.061859,0.057631,4.627365
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,none,none,0300,67.79,371.0255,6000,0.061837,0.054464,4.345671
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetReadMostly,0301,66.96,363.0107,6000,0.060501,0.053152,3.931945
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationGPU,0302,73.63,495.8714,6000,0.082645,0.075903,1.733077
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetAccessedByGPU,0303,66.48,361.8388,6000,0.060306,0.052511,2.911855
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationGPU,0304,85.84,1.08e+03,6000,0.179786,0.176383,3.765738
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationCPU,0305,67.00,365.2087,6000,0.060868,0.053600,4.438086
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,none,0310,66.84,361.8137,6000,0.060302,0.052928,4.359207
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0311,67.08,364.4859,6000,0.060747,0.052991,4.080872
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0312,73.55,498.1320,6000,0.083022,0.078688,1.670614
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0313,66.94,360.2702,6000,0.060045,0.053152,2.719248
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0314,85.92,1.08e+03,6000,0.180447,0.177214,3.574155
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0315,67.20,364.7758,6000,0.060795,0.053823,4.689093
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,none,0320,67.42,376.2826,6000,0.062713,0.055359,3.485387
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0321,67.97,378.7383,6000,0.063123,0.055040,3.409548
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0322,75.93,560.5483,6000,0.093424,0.087039,1.134202
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0323,67.45,371.4697,6000,0.061911,0.054080,1.995989
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0324,86.57,1.14e+03,6000,0.189631,0.186367,3.009678
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0325,68.01,382.1762,6000,0.063696,0.057792,4.134088
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,none,0330,67.26,365.1649,6000,0.060860,0.053695,3.719435
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0331,67.00,361.7726,6000,0.060295,0.052832,4.240456
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0332,73.63,490.3306,6000,0.081721,0.075712,1.335832
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0333,67.09,367.0792,6000,0.061179,0.053504,4.448902
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0334,85.74,1.08e+03,6000,0.179899,0.176255,4.053096
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0335,67.36,368.4695,6000,0.061411,0.053440,4.315942
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,none,0340,71.92,463.0963,6000,0.077182,0.070015,4.308390
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0341,71.92,463.6826,6000,0.077280,0.071199,4.199751
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0342,79.16,686.7963,6000,0.114466,0.110271,2.010004
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0343,71.86,460.3175,6000,0.076719,0.070432,2.481810
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0344,88.86,1.41e+03,6000,0.235370,0.231807,3.703146
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0345,72.15,463.0352,6000,0.077172,0.070400,4.308903
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,none,0350,67.52,370.4758,6000,0.061745,0.054368,4.526310
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0351,67.37,367.9148,6000,0.061319,0.053664,4.724708
cuda_compute_flux,0.2M,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0352,73.12,483.5144,6000,0.080585,0.073855,2.112691
