InputData,Kernel,Data,DataID,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
graph4096,Kernel,h_updating_graph_mask,2,759484151.4816666,2.4683333333333333,10974.833333333334,1136345606.68,2.4683333333333333,9626.666666666666,0.9816666666666666,706.5966666666665,0.6183333333333334,13.596666666666666,0.3333333333333333,0.021666666666666667,0.3416666666666666,8.545,8.545,19413166196.253334,0.9283333333333332,2.4683333333333333,69.73,0.6150000000000001,59.193333333333335,3.6050000000000004,0.10333333333333333,90.57,1.0,0.09500000000000001,9.430000000000001,8.288333333333334,10.393333333333333,47.705000000000005,43.81999999999999,43.81999999999999,66.76,21362.333333333332,67.98666666666666,21755.5,512.0,8.0,21.0,0.0,0.0,0.0,4096.0,0.03,32.0,5.0,32.0,4.0,11.756666666666668,18.37,64.0,100.0,111,0x200060009000,0x20006000a000,4096,0,0,0.0,0.0,0.0
graph4096,Kernel,h_graph_visited,3,759484151.4816666,2.4683333333333333,10974.833333333334,1136345606.68,2.4683333333333333,9626.666666666666,0.9816666666666666,706.5966666666665,0.6183333333333334,13.596666666666666,0.3333333333333333,0.021666666666666667,0.3416666666666666,8.545,8.545,19413166196.253334,0.9283333333333332,2.4683333333333333,69.73,0.6150000000000001,59.193333333333335,3.6050000000000004,0.10333333333333333,90.57,1.0,0.09500000000000001,9.430000000000001,8.288333333333334,10.393333333333333,47.705000000000005,43.81999999999999,43.81999999999999,66.76,21362.333333333332,67.98666666666666,21755.5,512.0,8.0,21.0,0.0,0.0,0.0,4096.0,0.03,32.0,5.0,32.0,4.0,11.756666666666668,18.37,64.0,100.0,111,0x20006000a000,0x20006000b000,4096,0,0,0.0,0.0,0.0
graph4096,Kernel2,h_graph_nodes,0,697311129.7157143,0.9914285714285717,4623.285714285715,1042119269.3242857,0.9914285714285717,4443.428571428572,0.43714285714285717,159.74428571428572,0.2157142857142857,7.134285714285714,0.21714285714285714,0.0071428571428571435,0.24714285714285714,6.218571428571429,6.218571428571429,7133606919.765716,0.3185714285714286,0.9914285714285717,83.95714285714287,0.1871428571428572,44.752857142857145,3.917142857142857,0.09000000000000001,93.24857142857142,1.0,0.06571428571428571,6.751428571428571,20.04,23.428571428571427,71.56428571428572,61.44714285714286,61.44714285714286,8.81,2819.0,10.01857142857143,3205.5714285714284,512.0,8.0,16.0,0.0,0.0,0.0,4096.0,0.03,32.0,8.0,32.0,4.0,14.974285714285713,23.39428571428571,64.0,100.0,111,0x200060000000,0x200060008000,32768,1,128,64.0,0.0,0.0
graph4096,Kernel2,h_graph_mask,1,697311129.7157143,0.9914285714285717,4623.285714285715,1042119269.3242857,0.9914285714285717,4443.428571428572,0.43714285714285717,159.74428571428572,0.2157142857142857,7.134285714285714,0.21714285714285714,0.0071428571428571435,0.24714285714285714,6.218571428571429,6.218571428571429,7133606919.765716,0.3185714285714286,0.9914285714285717,83.95714285714287,0.1871428571428572,44.752857142857145,3.917142857142857,0.09000000000000001,93.24857142857142,1.0,0.06571428571428571,6.751428571428571,20.04,23.428571428571427,71.56428571428572,61.44714285714286,61.44714285714286,8.81,2819.0,10.01857142857143,3205.5714285714284,512.0,8.0,16.0,0.0,0.0,0.0,4096.0,0.03,32.0,8.0,32.0,4.0,14.974285714285713,23.39428571428571,64.0,100.0,111,0x200060008000,0x200060009000,4096,0,0,0.0,0.0,0.0
graph4096,Kernel2,h_updating_graph_mask,2,697311129.7157143,0.9914285714285717,4623.285714285715,1042119269.3242857,0.9914285714285717,4443.428571428572,0.43714285714285717,159.74428571428572,0.2157142857142857,7.134285714285714,0.21714285714285714,0.0071428571428571435,0.24714285714285714,6.218571428571429,6.218571428571429,7133606919.765716,0.3185714285714286,0.9914285714285717,83.95714285714287,0.1871428571428572,44.752857142857145,3.917142857142857,0.09000000000000001,93.24857142857142,1.0,0.06571428571428571,6.751428571428571,20.04,23.428571428571427,71.56428571428572,61.44714285714286,61.44714285714286,8.81,2819.0,10.01857142857143,3205.5714285714284,512.0,8.0,16.0,0.0,0.0,0.0,4096.0,0.03,32.0,8.0,32.0,4.0,14.974285714285713,23.39428571428571,64.0,100.0,111,0x200060009000,0x20006000a000,4096,0,0,0.0,0.0,0.0
graph4096,Kernel2,h_graph_visited,3,697311129.7157143,0.9914285714285717,4623.285714285715,1042119269.3242857,0.9914285714285717,4443.428571428572,0.43714285714285717,159.74428571428572,0.2157142857142857,7.134285714285714,0.21714285714285714,0.0071428571428571435,0.24714285714285714,6.218571428571429,6.218571428571429,7133606919.765716,0.3185714285714286,0.9914285714285717,83.95714285714287,0.1871428571428572,44.752857142857145,3.917142857142857,0.09000000000000001,93.24857142857142,1.0,0.06571428571428571,6.751428571428571,20.04,23.428571428571427,71.56428571428572,61.44714285714286,61.44714285714286,8.81,2819.0,10.01857142857143,3205.5714285714284,512.0,8.0,16.0,0.0,0.0,0.0,4096.0,0.03,32.0,8.0,32.0,4.0,14.974285714285713,23.39428571428571,64.0,100.0,111,0x20006000a000,0x20006000b000,4096,0,0,0.0,0.0,0.0
graph65536,Kernel,h_graph_nodes,0,814249832.8362501,12.430000000000001,16407.5,1216157059.24125,13.605,13360.0,8.496250000000002,9817.29,4.7299999999999995,11.85,0.2725,0.16875000000000004,0.28500000000000003,7.11625,7.11625,104744696267.58499,7.953749999999999,13.605,68.50125,4.6812499999999995,39.738749999999996,4.9175,0.10375,91.88499999999999,1.0,0.08125000000000002,8.115,10.5375,12.96625,70.87375,64.25125,64.25125,818.2249999999999,261832.0,837.76375,268084.875,512.0,128.0,21.0,0.0,0.0,0.0,65536.0,0.39999999999999997,32.0,5.0,32.0,4.0,16.5525,25.861250000000002,64.0,100.0,111,0x200060000000,0x200060080000,524288,5,198,576.0,0.0,0.0
graph65536,Kernel,h_graph_mask,1,814249832.8362501,12.430000000000001,16407.5,1216157059.24125,13.605,13360.0,8.496250000000002,9817.29,4.7299999999999995,11.85,0.2725,0.16875000000000004,0.28500000000000003,7.11625,7.11625,104744696267.58499,7.953749999999999,13.605,68.50125,4.6812499999999995,39.738749999999996,4.9175,0.10375,91.88499999999999,1.0,0.08125000000000002,8.115,10.5375,12.96625,70.87375,64.25125,64.25125,818.2249999999999,261832.0,837.76375,268084.875,512.0,128.0,21.0,0.0,0.0,0.0,65536.0,0.39999999999999997,32.0,5.0,32.0,4.0,16.5525,25.861250000000002,64.0,100.0,111,0x200060080000,0x200060090000,65536,2,197,192.0,0.0,0.0
graph65536,Kernel,h_updating_graph_mask,2,814249832.8362501,12.430000000000001,16407.5,1216157059.24125,13.605,13360.0,8.496250000000002,9817.29,4.7299999999999995,11.85,0.2725,0.16875000000000004,0.28500000000000003,7.11625,7.11625,104744696267.58499,7.953749999999999,13.605,68.50125,4.6812499999999995,39.738749999999996,4.9175,0.10375,91.88499999999999,1.0,0.08125000000000002,8.115,10.5375,12.96625,70.87375,64.25125,64.25125,818.2249999999999,261832.0,837.76375,268084.875,512.0,128.0,21.0,0.0,0.0,0.0,65536.0,0.39999999999999997,32.0,5.0,32.0,4.0,16.5525,25.861250000000002,64.0,100.0,111,0x200060090000,0x2000600a0000,65536,2,0,128.0,0.0,0.0
graph65536,Kernel,h_graph_visited,3,814249832.8362501,12.430000000000001,16407.5,1216157059.24125,13.605,13360.0,8.496250000000002,9817.29,4.7299999999999995,11.85,0.2725,0.16875000000000004,0.28500000000000003,7.11625,7.11625,104744696267.58499,7.953749999999999,13.605,68.50125,4.6812499999999995,39.738749999999996,4.9175,0.10375,91.88499999999999,1.0,0.08125000000000002,8.115,10.5375,12.96625,70.87375,64.25125,64.25125,818.2249999999999,261832.0,837.76375,268084.875,512.0,128.0,21.0,0.0,0.0,0.0,65536.0,0.39999999999999997,32.0,5.0,32.0,4.0,16.5525,25.861250000000002,64.0,100.0,111,0x2000600a0000,0x2000600b0000,65536,1,87,192.0,0.0,0.0
