kernel,Input,MemLocation,Array,MemAdvise,label,TimePerc,Time,calls,AVG,MIN,MAX
Kernel,graph65536,Host,h_graph_visited,cudaMemAdviseSetReadMostly,151,79.24,1.404376,10,0.140437,2.11e-03,0.642108
Kernel,graph65536,Host,h_cost,cudaMemAdviseSetReadMostly,161,97.84,41.69217,10,4.169216,2.27e-03,19.41248
Kernel,graph65536,Host,none,cudaMemAdviseSetPreferredLocationGPU,102,81.55,1.523832,10,0.152383,2.18e-03,0.690012
Kernel,graph65536,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,112,81.35,1.445336,10,0.144533,2.08e-03,0.683868
Kernel,graph65536,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,122,75.56,1.388311,10,0.138831,2.21e-03,0.697116
Kernel,graph65536,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,132,81.21,1.441015,10,0.144101,2.11e-03,0.681212
Kernel,graph65536,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,142,81.24,1.439416,10,0.143941,2.11e-03,0.675964
Kernel,graph65536,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,152,81.21,1.402329,10,0.140232,2.14e-03,0.646364
Kernel,graph65536,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,162,76.76,1.449047,10,0.144904,2.14e-03,0.714588
Kernel,graph65536,Host,none,cudaMemAdviseSetAccessedByGPU,103,82.14,1.545015,10,0.154501,2.11e-03,0.696284
Kernel,graph65536,Host,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,113,81.47,1.602262,10,0.160226,2.14e-03,0.658140
Kernel,graph65536,Host,h_graph_edges,cudaMemAdviseSetAccessedByGPU,123,75.51,1.376631,10,0.137663,2.11e-03,0.633084
Kernel,graph65536,Host,h_graph_mask,cudaMemAdviseSetAccessedByGPU,133,76.29,1.462328,10,0.146232,2.08e-03,0.601308
Kernel,graph65536,Host,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,143,80.54,1.435480,10,0.143548,2.11e-03,0.628860
Kernel,graph65536,Host,h_graph_visited,cudaMemAdviseSetAccessedByGPU,153,79.56,1.449367,10,0.144936,2.08e-03,0.632989
Kernel,graph65536,Host,h_cost,cudaMemAdviseSetAccessedByGPU,163,65.25,1.306520,10,0.130652,2.11e-03,0.537821
Kernel,graph65536,Host,none,cudaMemAdviseSetPreferredLocationGPU,104,81.85,1.449400,10,0.144940,2.21e-03,0.669660
Kernel,graph65536,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,114,81.52,1.607543,10,0.160754,5.09e-03,0.691292
Kernel,graph65536,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,124,74.79,1.282328,10,0.128232,5.18e-03,0.695644
Kernel,graph65536,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,134,80.18,1.455575,10,0.145557,7.68e-03,0.652796
Kernel,graph65536,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,144,80.34,1.674485,10,0.167448,2.14e-03,0.653660
Kernel,graph65536,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,154,82.21,1.884213,10,0.188421,5.54e-03,0.679100
Kernel,graph65536,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,164,83.67,2.199379,10,0.219937,2.18e-03,0.618716
Kernel,graph65536,Host,none,cudaMemAdviseSetPreferredLocationCPU,105,81.05,1.446357,10,0.144635,2.08e-03,0.667740
Kernel,graph65536,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,115,82.01,1.488472,10,0.148847,2.08e-03,0.722716
Kernel,graph65536,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,125,76.32,1.527925,10,0.152792,2.11e-03,0.749371
Kernel,graph65536,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,135,81.69,1.464761,10,0.146476,2.08e-03,0.688508
Kernel,graph65536,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,145,82.43,1.517239,10,0.151723,2.08e-03,0.692316
Kernel,graph65536,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,155,81.35,1.507958,10,0.150795,2.08e-03,0.697307
Kernel,graph65536,Host,h_cost,cudaMemAdviseSetPreferredLocationCPU,165,78.36,1.475479,10,0.147547,2.11e-03,0.757147
Kernel2,graph65536,Global,none,none,000,16.62,0.276063,10,0.027606,1.44e-03,0.088064
Kernel2,graph65536,Global,h_graph_nodes,none,010,18.24,0.343168,10,0.034316,1.44e-03,0.110272
Kernel2,graph65536,Global,h_graph_edges,none,020,18.36,0.343966,10,0.034396,1.44e-03,0.109888
Kernel2,graph65536,Global,h_graph_mask,none,030,17.82,0.335456,10,0.033545,1.44e-03,0.109184
Kernel2,graph65536,Global,h_updating_graph_mask,none,040,18.63,0.340285,10,0.034028,1.41e-03,0.108223
Kernel2,graph65536,Global,h_graph_visited,none,050,18.96,0.346557,10,0.034655,1.41e-03,0.115231
Kernel2,graph65536,Global,h_cost,none,060,18.41,0.329661,10,0.032966,1.41e-03,0.106847
Kernel2,graph65536,Global,none,cudaMemAdviseSetReadMostly,001,18.94,0.343709,10,0.034370,1.44e-03,0.110431
Kernel2,graph65536,Global,h_graph_nodes,cudaMemAdviseSetReadMostly,011,19.02,0.345504,10,0.034550,1.41e-03,0.111232
Kernel2,graph65536,Global,h_graph_edges,cudaMemAdviseSetReadMostly,021,27.04,0.431583,10,0.043158,1.41e-03,0.112160
Kernel2,graph65536,Global,h_graph_mask,cudaMemAdviseSetReadMostly,031,18.89,0.339518,10,0.033951,1.47e-03,0.109600
Kernel2,graph65536,Global,h_updating_graph_mask,cudaMemAdviseSetReadMostly,041,17.56,0.304031,10,0.030403,1.44e-03,0.106143
Kernel2,graph65536,Global,h_graph_visited,cudaMemAdviseSetReadMostly,051,20.54,0.377597,10,0.037759,1.41e-03,0.138687
Kernel2,graph65536,Global,h_cost,cudaMemAdviseSetReadMostly,061,2.37,0.916920,10,0.091692,1.25e-03,0.143871
Kernel2,graph65536,Global,none,cudaMemAdviseSetPreferredLocationGPU,002,18.84,0.359295,10,0.035929,1.44e-03,0.121472
Kernel2,graph65536,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,012,18.40,0.346717,10,0.034671,1.41e-03,0.111487
Kernel2,graph65536,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,022,22.61,0.434815,10,0.043481,1.44e-03,0.131711
Kernel2,graph65536,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,032,18.91,0.347008,10,0.034700,1.41e-03,0.109856
Kernel2,graph65536,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,042,18.06,0.330975,10,0.033097,1.41e-03,0.109312
Kernel2,graph65536,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,052,18.81,0.331902,10,0.033190,1.41e-03,0.104159
Kernel2,graph65536,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,062,21.69,0.408028,10,0.040802,1.41e-03,0.113855
Kernel2,graph65536,Global,none,cudaMemAdviseSetAccessedByGPU,003,17.83,0.334880,10,0.033488,1.41e-03,0.110368
Kernel2,graph65536,Global,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,013,18.98,0.368895,10,0.036889,1.41e-03,0.132256
Kernel2,graph65536,Global,h_graph_edges,cudaMemAdviseSetAccessedByGPU,023,24.24,0.440764,10,0.044076,1.44e-03,0.119424
Kernel2,graph65536,Global,h_graph_mask,cudaMemAdviseSetAccessedByGPU,033,24.04,0.411484,10,0.041148,1.44e-03,0.148095
Kernel2,graph65536,Global,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,043,19.31,0.343902,10,0.034390,1.44e-03,0.109407
Kernel2,graph65536,Global,h_graph_visited,cudaMemAdviseSetAccessedByGPU,053,20.71,0.357726,10,0.035772,1.44e-03,0.125471
Kernel2,graph65536,Global,h_cost,cudaMemAdviseSetAccessedByGPU,063,33.27,0.636859,10,0.063685,1.44e-03,0.240862
Kernel2,graph65536,Global,none,cudaMemAdviseSetPreferredLocationGPU,004,18.06,0.337216,10,0.033721,1.44e-03,0.110272
Kernel2,graph65536,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,014,18.77,0.354398,10,0.035439,1.41e-03,0.126112
Kernel2,graph65536,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,024,26.01,0.449949,10,0.044994,1.44e-03,0.183231
Kernel2,graph65536,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,034,19.52,0.374813,10,0.037481,1.44e-03,0.116511
Kernel2,graph65536,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,044,18.90,0.394237,10,0.039423,7.14e-03,0.126303
Kernel2,graph65536,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,054,17.33,0.388957,10,0.038895,1.44e-03,0.128479
Kernel2,graph65536,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,064,15.98,0.425213,10,0.042521,1.41e-03,0.124479
Kernel2,graph65536,Global,none,cudaMemAdviseSetPreferredLocationCPU,005,17.82,0.335552,10,0.033555,1.44e-03,0.109120
Kernel2,graph65536,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,015,17.42,0.330589,10,0.033058,1.44e-03,0.109279
Kernel2,graph65536,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,025,22.21,0.418684,10,0.041868,1.44e-03,0.104895
Kernel2,graph65536,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,035,18.53,0.343453,10,0.034345,1.41e-03,0.110335
Kernel2,graph65536,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,045,18.30,0.341629,10,0.034162,1.44e-03,0.110271
Kernel2,graph65536,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,055,18.69,0.346432,10,0.034643,1.44e-03,0.111104
Kernel2,graph65536,Global,h_cost,cudaMemAdviseSetPreferredLocationCPU,065,21.21,0.400543,10,0.040054,1.44e-03,0.101280
Kernel2,graph65536,Host,none,none,100,21.49,0.410910,10,0.041091,1.44e-03,0.137855
Kernel2,graph65536,Host,h_graph_nodes,none,110,18.35,0.344638,10,0.034463,1.44e-03,0.110207
Kernel2,graph65536,Host,h_graph_edges,none,120,18.53,0.335646,10,0.033564,1.44e-03,0.107584
Kernel2,graph65536,Host,h_graph_mask,none,130,18.61,0.343933,10,0.034393,1.44e-03,0.111839
Kernel2,graph65536,Host,h_updating_graph_mask,none,140,18.53,0.333695,10,0.033369,1.44e-03,0.108768
Kernel2,graph65536,Host,h_graph_visited,none,150,18.66,0.333598,10,0.033359,1.41e-03,0.108960
Kernel2,graph65536,Host,h_cost,none,160,18.41,0.343167,10,0.034316,1.44e-03,0.109248
Kernel2,graph65536,Host,none,cudaMemAdviseSetReadMostly,101,18.35,0.344862,10,0.034486,1.44e-03,0.110271
Kernel2,graph65536,Host,h_graph_nodes,cudaMemAdviseSetReadMostly,111,19.00,0.344286,10,0.034428,1.44e-03,0.109215
Kernel2,graph65536,Host,h_graph_edges,cudaMemAdviseSetReadMostly,121,27.66,0.439292,10,0.043929,1.47e-03,0.109215
Kernel2,graph65536,Host,h_graph_mask,cudaMemAdviseSetReadMostly,131,19.12,0.331422,10,0.033142,1.44e-03,0.106143
Kernel2,graph65536,Host,h_updating_graph_mask,cudaMemAdviseSetReadMostly,141,19.21,0.336253,10,0.033625,1.44e-03,0.106431
Kernel2,graph65536,Host,h_graph_visited,cudaMemAdviseSetReadMostly,151,20.76,0.368029,10,0.036802,1.44e-03,0.133727
Kernel2,graph65536,Host,h_cost,cudaMemAdviseSetReadMostly,161,2.16,0.919161,10,0.091916,1.25e-03,0.137567
Kernel2,graph65536,Host,none,cudaMemAdviseSetPreferredLocationGPU,102,18.45,0.344861,10,0.034486,1.44e-03,0.110719
Kernel2,graph65536,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,112,18.65,0.331390,10,0.033139,1.44e-03,0.107007
Kernel2,graph65536,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,122,24.44,0.449052,10,0.044905,1.44e-03,0.135999
Kernel2,graph65536,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,132,18.79,0.333439,10,0.033343,1.41e-03,0.106176
Kernel2,graph65536,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,142,18.76,0.332286,10,0.033228,1.41e-03,0.106528
Kernel2,graph65536,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,152,18.79,0.324542,10,0.032454,1.44e-03,0.106175
Kernel2,graph65536,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,162,23.24,0.438783,10,0.043878,1.41e-03,0.122464
Kernel2,graph65536,Host,none,cudaMemAdviseSetAccessedByGPU,103,17.86,0.335870,10,0.033587,1.44e-03,0.109216
Kernel2,graph65536,Host,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,113,18.53,0.364541,10,0.036454,1.44e-03,0.130143
Kernel2,graph65536,Host,h_graph_edges,cudaMemAdviseSetAccessedByGPU,123,24.49,0.446366,10,0.044636,1.44e-03,0.118656
Kernel2,graph65536,Host,h_graph_mask,cudaMemAdviseSetAccessedByGPU,133,23.71,0.454557,10,0.045455,1.41e-03,0.171807
Kernel2,graph65536,Host,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,143,19.46,0.346909,10,0.034690,1.44e-03,0.110431
Kernel2,graph65536,Host,h_graph_visited,cudaMemAdviseSetAccessedByGPU,153,20.44,0.372447,10,0.037244,1.41e-03,0.130560
Kernel2,graph65536,Host,h_cost,cudaMemAdviseSetAccessedByGPU,163,34.75,0.695901,10,0.069590,1.44e-03,0.246943
Kernel2,graph65536,Host,none,cudaMemAdviseSetPreferredLocationGPU,104,18.15,0.321438,10,0.032143,1.44e-03,0.105055
Kernel2,graph65536,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,114,18.48,0.364350,10,0.036435,1.41e-03,0.130079
Kernel2,graph65536,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,124,25.21,0.432253,10,0.043225,1.41e-03,0.174591
Kernel2,graph65536,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,134,19.82,0.359871,10,0.035987,1.44e-03,0.111872
Kernel2,graph65536,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,144,19.66,0.409725,10,0.040972,7.14e-03,0.132351
Kernel2,graph65536,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,154,17.79,0.407677,10,0.040767,1.44e-03,0.131583
Kernel2,graph65536,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,164,16.33,0.429214,10,0.042921,1.44e-03,0.125152
Kernel2,graph65536,Host,none,cudaMemAdviseSetPreferredLocationCPU,105,18.95,0.338174,10,0.033817,1.44e-03,0.109024
Kernel2,graph65536,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,115,17.99,0.326589,10,0.032658,1.44e-03,0.104031
Kernel2,graph65536,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,125,23.68,0.473948,10,0.047394,1.44e-03,0.131679
Kernel2,graph65536,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,135,18.31,0.328381,10,0.032838,1.44e-03,0.108287
Kernel2,graph65536,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,145,17.57,0.323325,10,0.032332,1.44e-03,0.110655
Kernel2,graph65536,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,155,18.65,0.345792,10,0.034579,1.44e-03,0.109408
Kernel2,graph65536,Host,h_cost,cudaMemAdviseSetPreferredLocationCPU,165,21.64,0.407549,10,0.040754,1.44e-03,0.112959
Kernel,graph1MW_6,Global,none,none,000,97.55,12.51027,12,1.042522,6.11e-03,3.699907
Kernel,graph1MW_6,Global,h_graph_nodes,none,010,97.43,11.68788,12,0.973989,6.21e-03,3.445061
Kernel,graph1MW_6,Global,h_graph_edges,none,020,97.61,12.70790,12,1.058992,6.30e-03,3.682820
Kernel,graph1MW_6,Global,h_graph_mask,none,030,97.61,12.66707,12,1.055589,6.27e-03,3.821218
Kernel,graph1MW_6,Global,h_updating_graph_mask,none,040,97.62,12.79424,12,1.066186,6.08e-03,3.797219
Kernel,graph1MW_6,Global,h_graph_visited,none,050,97.65,12.92307,12,1.076922,6.18e-03,4.082177
Kernel,graph1MW_6,Global,h_cost,none,060,97.44,11.75658,12,0.979715,6.21e-03,3.446054
Kernel,graph1MW_6,Global,none,cudaMemAdviseSetReadMostly,001,97.70,13.17996,12,1.098330,6.18e-03,3.943074
Kernel,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetReadMostly,011,97.06,10.18690,12,0.848908,6.14e-03,3.225255
Kernel,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetReadMostly,021,96.00,7.386343,12,0.615528,6.21e-03,1.653460
Kernel,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetReadMostly,031,64.77,24.43729,12,2.036440,0.062784,3.954401
Kernel,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetReadMostly,041,94.59,14.32069,12,1.193390,7.10e-03,3.920546
Kernel,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetReadMostly,051,53.28,12.33741,12,1.028117,7.55e-03,3.463205
Kernel,graph1MW_6,Global,h_cost,cudaMemAdviseSetReadMostly,061,99.96,1.08e+03,12,89.77776,6.56e-03,562.2653
Kernel,graph1MW_6,Global,none,cudaMemAdviseSetPreferredLocationGPU,002,97.40,11.60407,12,0.967005,6.30e-03,3.353509
Kernel,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,012,97.59,12.60601,12,1.050501,6.21e-03,3.753891
Kernel,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,022,97.61,12.67303,12,1.056085,6.14e-03,3.875235
Kernel,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,032,93.68,11.89220,12,0.991016,6.27e-03,3.429798
Kernel,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,042,94.93,11.52420,12,0.960350,6.24e-03,3.247431
Kernel,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,052,97.58,12.57379,12,1.047815,6.18e-03,3.608516
Kernel,graph1MW_6,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,062,97.42,11.65425,12,0.971187,6.14e-03,3.329830
Kernel,graph1MW_6,Global,none,cudaMemAdviseSetAccessedByGPU,003,97.57,12.48336,12,1.040279,6.27e-03,3.770371
Kernel,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,013,97.68,13.08566,12,1.090471,6.05e-03,3.912674
Kernel,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetAccessedByGPU,023,98.00,15.18228,12,1.265190,6.30e-03,8.388511
Kernel,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetAccessedByGPU,033,93.86,12.16308,12,1.013589,6.30e-03,3.528901
Kernel,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,043,85.57,11.51927,12,0.959939,6.27e-03,3.533413
Kernel,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetAccessedByGPU,053,97.49,12.50643,12,1.042202,6.27e-03,3.873058
Kernel,graph1MW_6,Global,h_cost,cudaMemAdviseSetAccessedByGPU,063,96.85,10.99669,12,0.916390,6.30e-03,3.359110
Kernel,graph1MW_6,Global,none,cudaMemAdviseSetPreferredLocationGPU,004,97.59,12.58854,12,1.049045,6.21e-03,3.894978
Kernel,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,014,97.40,11.56490,12,0.963742,7.74e-03,3.769347
Kernel,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,024,96.58,8.653118,12,0.721093,8.10e-03,1.520852
Kernel,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,034,93.40,13.26706,12,1.105588,0.045696,3.671908
Kernel,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,044,66.01,15.72154,12,1.310128,9.15e-03,3.573796
Kernel,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,054,97.57,16.50346,12,1.375288,7.84e-03,3.410886
Kernel,graph1MW_6,Global,h_cost,cudaMemAdviseSetPreferredLocationGPU,064,98.04,15.57313,12,1.297760,6.08e-03,3.729027
Kernel,graph1MW_6,Global,none,cudaMemAdviseSetPreferredLocationCPU,005,97.62,12.80227,12,1.066855,6.18e-03,4.023137
Kernel,graph1MW_6,Global,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,015,97.45,12.18893,12,1.015744,6.24e-03,3.719395
Kernel,graph1MW_6,Global,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,025,97.67,12.94860,12,1.079050,6.11e-03,3.976161
Kernel,graph1MW_6,Global,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,035,93.35,12.73414,12,1.061178,6.24e-03,3.692612
Kernel,graph1MW_6,Global,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,045,94.02,12.55296,12,1.046079,6.18e-03,3.715779
Kernel,graph1MW_6,Global,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,055,97.66,12.97680,12,1.081399,6.27e-03,3.788035
Kernel,graph1MW_6,Global,h_cost,cudaMemAdviseSetPreferredLocationCPU,065,97.47,11.79953,12,0.983293,6.05e-03,3.228455
Kernel,graph1MW_6,Host,none,none,100,97.38,11.44580,12,0.953816,6.11e-03,3.272646
Kernel,graph1MW_6,Host,h_graph_nodes,none,110,97.64,12.88963,12,1.074135,6.18e-03,3.865570
Kernel,graph1MW_6,Host,h_graph_edges,none,120,97.46,11.81360,12,0.984466,6.21e-03,3.400549
Kernel,graph1MW_6,Host,h_graph_mask,none,130,97.40,11.54705,12,0.962253,6.21e-03,3.364742
Kernel,graph1MW_6,Host,h_updating_graph_mask,none,140,97.47,11.94669,12,0.995557,6.21e-03,3.503845
Kernel,graph1MW_6,Host,h_graph_visited,none,150,97.56,12.36691,12,1.030576,6.05e-03,3.613892
Kernel,graph1MW_6,Host,h_cost,none,160,97.40,11.57825,12,0.964853,6.30e-03,3.261734
Kernel,graph1MW_6,Host,none,cudaMemAdviseSetReadMostly,101,97.46,11.87674,12,0.989728,6.27e-03,3.626852
Kernel,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetReadMostly,111,97.33,11.39982,12,0.949984,6.34e-03,3.792995
Kernel,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetReadMostly,121,96.18,7.853923,12,0.654493,6.18e-03,1.870481
Kernel,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetReadMostly,131,64.02,22.57141,12,1.880950,0.064576,4.207008
Kernel,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetReadMostly,141,94.07,13.10646,12,1.092204,7.14e-03,3.337606
Kernel,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetReadMostly,151,51.36,11.41412,12,0.951176,7.46e-03,3.223367
Kernel,graph1MW_6,Host,h_cost,cudaMemAdviseSetReadMostly,161,99.96,1.02e+03,12,84.75620,6.46e-03,520.8872
Kernel,graph1MW_6,Host,none,cudaMemAdviseSetPreferredLocationGPU,102,97.55,12.32787,12,1.027322,6.21e-03,3.822499
Kernel,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,112,97.59,12.59868,12,1.049890,6.21e-03,3.880354
Kernel,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,122,97.42,11.67034,12,0.972528,6.21e-03,3.400134
Kernel,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,132,93.39,12.14551,12,1.012125,6.24e-03,3.579972
Kernel,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,142,94.80,11.51127,12,0.959272,6.18e-03,3.335302
Kernel,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,152,97.31,11.14599,12,0.928832,6.18e-03,3.121575
Kernel,graph1MW_6,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,162,97.38,11.40014,12,0.950011,6.11e-03,3.262759
Kernel,graph1MW_6,Host,none,cudaMemAdviseSetAccessedByGPU,103,97.44,11.76366,12,0.980304,6.34e-03,3.426246
Kernel,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetAccessedByGPU,113,97.51,12.21383,12,1.017818,6.08e-03,3.615140
Kernel,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetAccessedByGPU,123,97.49,11.91680,12,0.993067,6.30e-03,6.858923
Kernel,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetAccessedByGPU,133,94.13,11.45348,12,0.954456,6.27e-03,3.449989
Kernel,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetAccessedByGPU,143,83.88,11.61748,12,0.968123,6.30e-03,3.310438
Kernel,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetAccessedByGPU,153,97.51,12.76979,12,1.064149,6.21e-03,3.822275
Kernel,graph1MW_6,Host,h_cost,cudaMemAdviseSetAccessedByGPU,163,97.14,12.13808,12,1.011506,6.02e-03,3.827810
Kernel,graph1MW_6,Host,none,cudaMemAdviseSetPreferredLocationGPU,104,97.56,12.45286,12,1.037738,6.18e-03,3.701891
Kernel,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationGPU,114,97.40,11.64090,12,0.970075,8.77e-03,4.097409
Kernel,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationGPU,124,96.63,8.816412,12,0.734701,7.84e-03,1.637363
Kernel,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationGPU,134,93.30,12.64365,12,1.053637,0.047488,3.502693
Kernel,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationGPU,144,66.43,16.06688,12,1.338907,9.18e-03,3.647556
Kernel,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationGPU,154,97.53,16.94733,12,1.412277,8.10e-03,3.666212
Kernel,graph1MW_6,Host,h_cost,cudaMemAdviseSetPreferredLocationGPU,164,98.03,15.51281,12,1.292734,6.18e-03,3.644132
Kernel,graph1MW_6,Host,none,cudaMemAdviseSetPreferredLocationCPU,105,97.56,12.44525,12,1.037104,6.08e-03,3.572324
Kernel,graph1MW_6,Host,h_graph_nodes,cudaMemAdviseSetPreferredLocationCPU,115,97.52,12.13476,12,1.011229,5.98e-03,3.432133
Kernel,graph1MW_6,Host,h_graph_edges,cudaMemAdviseSetPreferredLocationCPU,125,97.88,14.38399,12,1.198665,6.30e-03,4.552669
Kernel,graph1MW_6,Host,h_graph_mask,cudaMemAdviseSetPreferredLocationCPU,135,93.32,11.77415,12,0.981179,6.24e-03,3.263143
Kernel,graph1MW_6,Host,h_updating_graph_mask,cudaMemAdviseSetPreferredLocationCPU,145,94.05,12.43814,12,1.036511,6.11e-03,3.561636
Kernel,graph1MW_6,Host,h_graph_visited,cudaMemAdviseSetPreferredLocationCPU,155,97.55,12.31543,12,1.026285,6.27e-03,3.504325
Kernel,graph1MW_6,Host,h_cost,cudaMemAdviseSetPreferredLocationCPU,165,97.50,12.00378,12,1.000315,6.21e-03,3.445542
Kernel2,graph1MW_6,Global,none,none,000,2.45,0.314557,12,0.026213,4.80e-03,0.059327
