kernel,InputData,advise0,advise1,advise2,variant,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,097K,0,3,0,030,67.97,195.4847,6000,0.032580,0.030848,0.255038
cuda_compute_flux,193K,0,3,0,030,65.21,317.7189,6000,0.052953,0.050464,0.579675
cuda_compute_flux,missile0.2M,0,3,0,030,67.39,412.0227,6000,0.068670,0.059583,0.385693
cuda_compute_flux,097K,0,3,1,031,69.41,202.6092,6000,0.033768,0.031680,1.755025
cuda_compute_flux,193K,0,3,1,031,66.04,328.5317,6000,0.054755,0.052192,2.527850
cuda_compute_flux,missile0.2M,0,3,1,031,67.45,414.0526,6000,0.069008,0.059359,3.661760
cuda_compute_flux,097K,0,3,2,032,69.46,204.2455,6000,0.034040,0.032223,1.505619
cuda_compute_flux,193K,0,3,2,032,65.74,323.8859,6000,0.053980,0.051488,2.820871
cuda_compute_flux,missile0.2M,0,3,2,032,68.04,424.5060,6000,0.070751,0.064736,2.894278
cuda_compute_flux,097K,0,3,3,033,79.93,350.2936,6000,0.058382,0.056287,0.458524
cuda_compute_flux,193K,0,3,3,033,73.47,461.1185,6000,0.076853,0.074432,0.556667
cuda_compute_flux,missile0.2M,0,3,3,033,74.10,569.0404,6000,0.094840,0.087103,0.665274
cuda_compute_flux,097K,0,3,4,034,69.47,202.4858,6000,0.033747,0.031936,1.225526
cuda_compute_flux,193K,0,3,4,034,65.74,322.3345,6000,0.053722,0.051264,2.626281
cuda_compute_flux,missile0.2M,0,3,4,034,66.89,414.0554,6000,0.069009,0.058688,2.910374
cuda_compute_flux,097K,0,3,5,035,86.69,565.8173,6000,0.094302,0.092543,1.574930
cuda_compute_flux,193K,0,3,5,035,85.31,981.1447,6000,0.163524,0.160703,2.004591
cuda_compute_flux,missile0.2M,0,3,5,035,84.68,1.16e+03,6000,0.193969,0.190110,4.291994
cuda_compute_flux,097K,0,3,6,036,69.43,201.8150,6000,0.033635,0.031488,1.814481
cuda_compute_flux,193K,0,3,6,036,66.09,325.8747,6000,0.054312,0.051648,3.135204
cuda_compute_flux,missile0.2M,0,3,6,036,67.52,419.8374,6000,0.069972,0.060384,3.375971
