Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
cfd,097K,h_areas,0,cuda_compute_flux,828963414.6,35.48,48314,1223450203,35.48,39360,31.68,37506.2,26.84,28.91,1.37,1.06,1.38,34.47,34.47,3.01164E+11,31.68,35.48,72.67,6.15,28.24,6.3,0.61,64.72,1,0.35,35.28,28.53,31.35,18.03,17.87,17.87,12814.51,4100642,12926.57,4136501,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.69,38.57,30,46.88,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,6
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,828963414.6,35.48,48314,1223450203,35.48,39360,31.68,37506.2,26.84,28.91,1.37,1.06,1.38,34.47,34.47,3.01164E+11,31.68,35.48,72.67,6.15,28.24,6.3,0.61,64.72,1,0.35,35.28,28.53,31.35,18.03,17.87,17.87,12814.51,4100642,12926.57,4136501,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.69,38.57,30,46.88,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_flux,828963414.6,35.48,48314,1223450203,35.48,39360,31.68,37506.2,26.84,28.91,1.37,1.06,1.38,34.47,34.47,3.01164E+11,31.68,35.48,72.67,6.15,28.24,6.3,0.61,64.72,1,0.35,35.28,28.53,31.35,18.03,17.87,17.87,12814.51,4100642,12926.57,4136501,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.69,38.57,30,46.88,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,2
cfd,097K,h_areas,0,cuda_time_step,871428571.4,61.49,15987,1295224567,61.49,12320,19.96,11447.05,4.82,14.59,0.27,0.19,0.27,6.72,6.72,5.48709E+11,19.96,61.49,31.45,4.52,0,8.55,0.12,93.22,1,0.07,6.78,30.8,32,127.86,126.08,126.08,759,242880,769.7,246303,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.87,52.92,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,871428571.4,61.49,15987,1295224567,61.49,12320,19.96,11447.05,4.82,14.59,0.27,0.19,0.27,6.72,6.72,5.48709E+11,19.96,61.49,31.45,4.52,0,8.55,0.12,93.22,1,0.07,6.78,30.8,32,127.86,126.08,126.08,759,242880,769.7,246303,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.87,52.92,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,5
cfd,097K,h_normals,2,cuda_time_step,871428571.4,61.49,15987,1295224567,61.49,12320,19.96,11447.05,4.82,14.59,0.27,0.19,0.27,6.72,6.72,5.48709E+11,19.96,61.49,31.45,4.52,0,8.55,0.12,93.22,1,0.07,6.78,30.8,32,127.86,126.08,126.08,759,242880,769.7,246303,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.87,52.92,60,93.75,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,4
cfd,097K,h_areas,0,cuda_compute_flux,811386522.1,34.57,49535,1195145075,34.57,41312,30.93,39544.91,28.5,27.51,1.41,1.13,1.42,35.58,35.58,2.8726E+11,30.93,34.57,72.62,6.47,28.02,6.11,0.61,64.15,1,0.36,35.85,22.07,23.23,17.18,17.05,17.05,13961.27,4467606,14071.88,4503001,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.13,37.7,30,46.88,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,6
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,811386522.1,34.57,49535,1195145075,34.57,41312,30.93,39544.91,28.5,27.51,1.41,1.13,1.42,35.58,35.58,2.8726E+11,30.93,34.57,72.62,6.47,28.02,6.11,0.61,64.15,1,0.36,35.85,22.07,23.23,17.18,17.05,17.05,13961.27,4467606,14071.88,4503001,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.13,37.7,30,46.88,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_flux,811386522.1,34.57,49535,1195145075,34.57,41312,30.93,39544.91,28.5,27.51,1.41,1.13,1.42,35.58,35.58,2.8726E+11,30.93,34.57,72.62,6.47,28.02,6.11,0.61,64.15,1,0.36,35.85,22.07,23.23,17.18,17.05,17.05,13961.27,4467606,14071.88,4503001,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.13,37.7,30,46.88,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,2
cfd,097K,h_areas,0,cuda_time_step,816622691.3,67.11,14722,1211590259,67.11,12128,21.7,11617.89,5.24,14.37,0.26,0.21,0.26,6.62,6.62,5.61195E+11,21.7,67.11,31.45,4.91,0,8.58,0.11,93.22,1,0.07,6.78,30.8,32,128.2,126.43,126.43,759,242880,769.67,246293,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.85,52.89,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,816622691.3,67.11,14722,1211590259,67.11,12128,21.7,11617.89,5.24,14.37,0.26,0.21,0.26,6.62,6.62,5.61195E+11,21.7,67.11,31.45,4.91,0,8.58,0.11,93.22,1,0.07,6.78,30.8,32,128.2,126.43,126.43,759,242880,769.67,246293,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.85,52.89,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,5
cfd,097K,h_normals,2,cuda_time_step,816622691.3,67.11,14722,1211590259,67.11,12128,21.7,11617.89,5.24,14.37,0.26,0.21,0.26,6.62,6.62,5.61195E+11,21.7,67.11,31.45,4.91,0,8.58,0.11,93.22,1,0.07,6.78,30.8,32,128.2,126.43,126.43,759,242880,769.67,246293,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.85,52.89,60,93.75,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,4
cfd,097K,h_areas,0,cuda_compute_flux,840488907.2,35.4,48376,1237627534,35.4,38944,31.84,38884.79,27.64,28.05,1.36,1.1,1.37,34.26,34.26,3.04717E+11,31.84,35.4,72.64,6.08,27.89,6,0.57,65.44,1,0.35,34.56,22.91,23.99,17.48,17.36,17.36,13227.46,4232786,13320.75,4262639,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.56,38.38,30,46.88,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,6
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,840488907.2,35.4,48376,1237627534,35.4,38944,31.84,38884.79,27.64,28.05,1.36,1.1,1.37,34.26,34.26,3.04717E+11,31.84,35.4,72.64,6.08,27.89,6,0.57,65.44,1,0.35,34.56,22.91,23.99,17.48,17.36,17.36,13227.46,4232786,13320.75,4262639,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.56,38.38,30,46.88,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_flux,840488907.2,35.4,48376,1237627534,35.4,38944,31.84,38884.79,27.64,28.05,1.36,1.1,1.37,34.26,34.26,3.04717E+11,31.84,35.4,72.64,6.08,27.89,6,0.57,65.44,1,0.35,34.56,22.91,23.99,17.48,17.36,17.36,13227.46,4232786,13320.75,4262639,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.56,38.38,30,46.88,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,2
cfd,097K,h_areas,0,cuda_time_step,779792746.1,68.73,14316,1156654793,68.73,12352,22.3,11627.69,5.39,14.36,0.26,0.21,0.27,6.63,6.63,5.48801E+11,22.3,68.73,31.45,5.05,0,8.73,0.11,93.25,1,0.07,6.75,30.8,32,131.27,129.32,129.32,759,242880,770.47,246550,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.01,53.14,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,779792746.1,68.73,14316,1156654793,68.73,12352,22.3,11627.69,5.39,14.36,0.26,0.21,0.27,6.63,6.63,5.48801E+11,22.3,68.73,31.45,5.05,0,8.73,0.11,93.25,1,0.07,6.75,30.8,32,131.27,129.32,129.32,759,242880,770.47,246550,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.01,53.14,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,5
cfd,097K,h_normals,2,cuda_time_step,779792746.1,68.73,14316,1156654793,68.73,12352,22.3,11627.69,5.39,14.36,0.26,0.21,0.27,6.63,6.63,5.48801E+11,22.3,68.73,31.45,5.05,0,8.73,0.11,93.25,1,0.07,6.75,30.8,32,131.27,129.32,129.32,759,242880,770.47,246550,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.01,53.14,60,93.75,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,4
cfd,097K,h_areas,0,cuda_compute_step_factor,782552083.3,44.3,10671,1155291522,44.3,9216,13.09,8314.79,22.09,10.95,1.12,0.87,1.13,28.29,28.29,3.55003E+11,13.09,44.3,15.38,6.23,0,7.68,0.51,70.9,1,0.29,29.1,21.9,23.48,26.74,26.4,26.4,2322.5,743201,2352.52,752805,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.04,46.94,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,782552083.3,44.3,10671,1155291522,44.3,9216,13.09,8314.79,22.09,10.95,1.12,0.87,1.13,28.29,28.29,3.55003E+11,13.09,44.3,15.38,6.23,0,7.68,0.51,70.9,1,0.29,29.1,21.9,23.48,26.74,26.4,26.4,2322.5,743201,2352.52,752805,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.04,46.94,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_step_factor,782552083.3,44.3,10671,1155291522,44.3,9216,13.09,8314.79,22.09,10.95,1.12,0.87,1.13,28.29,28.29,3.55003E+11,13.09,44.3,15.38,6.23,0,7.68,0.51,70.9,1,0.29,29.1,21.9,23.48,26.74,26.4,26.4,2322.5,743201,2352.52,752805,192,506,20,0,0,0,97152,0.63,32,14,32,10,30.04,46.94,60,93.75,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,5
cfd,097K,h_areas,0,cuda_compute_flux,873675631.6,33.68,50817,1288665614,33.68,39264,30.4,39414.15,25.92,27.5,1.32,1.03,1.33,33.27,33.27,3.0134E+11,30.4,33.68,72.22,5.69,27.74,6.04,0.55,66.11,1,0.34,33.89,23.2,24.26,17.94,17.82,17.82,13025.31,4168099,13112.94,4196142,192,506,60,0,0,0,97152,1.27,32,5,32,10,23.69,37.01,30,46.88,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,6
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,873675631.6,33.68,50817,1288665614,33.68,39264,30.4,39414.15,25.92,27.5,1.32,1.03,1.33,33.27,33.27,3.0134E+11,30.4,33.68,72.22,5.69,27.74,6.04,0.55,66.11,1,0.34,33.89,23.2,24.26,17.94,17.82,17.82,13025.31,4168099,13112.94,4196142,192,506,60,0,0,0,97152,1.27,32,5,32,10,23.69,37.01,30,46.88,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_flux,873675631.6,33.68,50817,1288665614,33.68,39264,30.4,39414.15,25.92,27.5,1.32,1.03,1.33,33.27,33.27,3.0134E+11,30.4,33.68,72.22,5.69,27.74,6.04,0.55,66.11,1,0.34,33.89,23.2,24.26,17.94,17.82,17.82,13025.31,4168099,13112.94,4196142,192,506,60,0,0,0,97152,1.27,32,5,32,10,23.69,37.01,30,46.88,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,2
cfd,097K,h_areas,0,cuda_time_step,805929919.1,69.11,14212,1195038747,69.11,11872,22.46,12096.25,5.43,13.8,0.25,0.21,0.25,6.36,6.36,5.70385E+11,22.46,69.11,31.45,5.08,0,8.63,0.12,93.17,1,0.07,6.83,30.8,32,128.12,126.34,126.34,759,242880,769.7,246305,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.85,52.89,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,805929919.1,69.11,14212,1195038747,69.11,11872,22.46,12096.25,5.43,13.8,0.25,0.21,0.25,6.36,6.36,5.70385E+11,22.46,69.11,31.45,5.08,0,8.63,0.12,93.17,1,0.07,6.83,30.8,32,128.12,126.34,126.34,759,242880,769.7,246305,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.85,52.89,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,5
cfd,097K,h_normals,2,cuda_time_step,805929919.1,69.11,14212,1195038747,69.11,11872,22.46,12096.25,5.43,13.8,0.25,0.21,0.25,6.36,6.36,5.70385E+11,22.46,69.11,31.45,5.08,0,8.63,0.12,93.17,1,0.07,6.83,30.8,32,128.12,126.34,126.34,759,242880,769.7,246305,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.85,52.89,60,93.75,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,4
cfd,097K,h_areas,0,cuda_compute_flux,839933993.4,35.49,48149,1237658141,35.49,38784,31.83,38636.12,26.71,28.14,1.32,1.06,1.33,33.19,33.19,3.05261E+11,31.83,35.49,72.68,5.89,27.94,6.17,0.53,66.77,1,0.33,33.23,23.64,24.7,18.69,18.58,18.58,12743.55,4077937,12822.79,4103294,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.14,37.72,30,46.88,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,6
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,839933993.4,35.49,48149,1237658141,35.49,38784,31.83,38636.12,26.71,28.14,1.32,1.06,1.33,33.19,33.19,3.05261E+11,31.83,35.49,72.68,5.89,27.94,6.17,0.53,66.77,1,0.33,33.23,23.64,24.7,18.69,18.58,18.58,12743.55,4077937,12822.79,4103294,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.14,37.72,30,46.88,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_flux,839933993.4,35.49,48149,1237658141,35.49,38784,31.83,38636.12,26.71,28.14,1.32,1.06,1.33,33.19,33.19,3.05261E+11,31.83,35.49,72.68,5.89,27.94,6.17,0.53,66.77,1,0.33,33.23,23.64,24.7,18.69,18.58,18.58,12743.55,4077937,12822.79,4103294,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.14,37.72,30,46.88,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,2
cfd,097K,h_areas,0,cuda_time_step,812668463.6,68.62,14351,1205974843,68.62,11872,22.25,11819.51,5.38,14.13,0.26,0.21,0.26,6.51,6.51,5.71075E+11,22.25,68.62,31.45,5.04,0,8.29,0.11,93.45,1,0.07,6.55,30.8,32,128.39,126.61,126.61,759,242880,769.69,246302,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.69,52.64,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,812668463.6,68.62,14351,1205974843,68.62,11872,22.25,11819.51,5.38,14.13,0.26,0.21,0.26,6.51,6.51,5.71075E+11,22.25,68.62,31.45,5.04,0,8.29,0.11,93.45,1,0.07,6.55,30.8,32,128.39,126.61,126.61,759,242880,769.69,246302,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.69,52.64,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,5
cfd,097K,h_normals,2,cuda_time_step,812668463.6,68.62,14351,1205974843,68.62,11872,22.25,11819.51,5.38,14.13,0.26,0.21,0.26,6.51,6.51,5.71075E+11,22.25,68.62,31.45,5.04,0,8.29,0.11,93.45,1,0.07,6.55,30.8,32,128.39,126.61,126.61,759,242880,769.69,246302,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.69,52.64,60,93.75,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,4
cfd,097K,h_areas,0,cuda_compute_flux,873745819.4,34.63,49437,1287817029,34.63,38272,30.88,39519.72,25.3,27.58,1.25,1.01,1.26,31.55,31.55,3.0988E+11,30.88,34.63,73.3,5.68,28.12,6.28,0.54,66.57,1,0.33,33.43,24.24,25.32,18.91,18.8,18.8,12397.49,3967196,12469.99,3990398,192,506,60,0,0,0,97152,1.27,32,5,32,10,23.57,36.82,30,46.88,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,6
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,873745819.4,34.63,49437,1287817029,34.63,38272,30.88,39519.72,25.3,27.58,1.25,1.01,1.26,31.55,31.55,3.0988E+11,30.88,34.63,73.3,5.68,28.12,6.28,0.54,66.57,1,0.33,33.43,24.24,25.32,18.91,18.8,18.8,12397.49,3967196,12469.99,3990398,192,506,60,0,0,0,97152,1.27,32,5,32,10,23.57,36.82,30,46.88,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_flux,873745819.4,34.63,49437,1287817029,34.63,38272,30.88,39519.72,25.3,27.58,1.25,1.01,1.26,31.55,31.55,3.0988E+11,30.88,34.63,73.3,5.68,28.12,6.28,0.54,66.57,1,0.33,33.43,24.24,25.32,18.91,18.8,18.8,12397.49,3967196,12469.99,3990398,192,506,60,0,0,0,97152,1.27,32,5,32,10,23.57,36.82,30,46.88,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,2
cfd,097K,h_areas,0,cuda_time_step,827077748,67.02,14649,1224810098,67.02,11936,21.81,11553.24,5.27,14.45,0.26,0.21,0.27,6.66,6.66,5.67625E+11,21.81,67.02,31.45,4.93,0,8.7,0.11,93.23,1,0.07,6.77,30.8,32,130.24,128.42,128.42,759,242880,769.71,246308,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.76,52.75,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,827077748,67.02,14649,1224810098,67.02,11936,21.81,11553.24,5.27,14.45,0.26,0.21,0.27,6.66,6.66,5.67625E+11,21.81,67.02,31.45,4.93,0,8.7,0.11,93.23,1,0.07,6.77,30.8,32,130.24,128.42,128.42,759,242880,769.71,246308,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.76,52.75,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,5
cfd,097K,h_normals,2,cuda_time_step,827077748,67.02,14649,1224810098,67.02,11936,21.81,11553.24,5.27,14.45,0.26,0.21,0.27,6.66,6.66,5.67625E+11,21.81,67.02,31.45,4.93,0,8.7,0.11,93.23,1,0.07,6.77,30.8,32,130.24,128.42,128.42,759,242880,769.71,246308,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.76,52.75,60,93.75,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,4
cfd,097K,h_areas,0,cuda_compute_step_factor,755102040.8,45.23,10515,1115557681,45.23,9408,13.3,8301.27,21.24,10.97,1.06,0.84,1.07,26.85,26.85,3.49745E+11,13.3,45.23,15.38,5.82,0,7.85,0.51,71.78,1,0.28,28.22,22.95,24.58,28.17,27.82,27.82,2201.49,704476,2228.68,713176,192,506,20,0,0,0,97152,0.63,32,14,32,10,29.98,46.84,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,0
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_step_factor,755102040.8,45.23,10515,1115557681,45.23,9408,13.3,8301.27,21.24,10.97,1.06,0.84,1.07,26.85,26.85,3.49745E+11,13.3,45.23,15.38,5.82,0,7.85,0.51,71.78,1,0.28,28.22,22.95,24.58,28.17,27.82,27.82,2201.49,704476,2228.68,713176,192,506,20,0,0,0,97152,0.63,32,14,32,10,29.98,46.84,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_step_factor,755102040.8,45.23,10515,1115557681,45.23,9408,13.3,8301.27,21.24,10.97,1.06,0.84,1.07,26.85,26.85,3.49745E+11,13.3,45.23,15.38,5.82,0,7.85,0.51,71.78,1,0.28,28.22,22.95,24.58,28.17,27.82,27.82,2201.49,704476,2228.68,713176,192,506,20,0,0,0,97152,0.63,32,14,32,10,29.98,46.84,60,93.75,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,5
cfd,097K,h_areas,0,cuda_compute_flux,858792372.9,35.66,47934,1264640713,35.66,37760,31.97,37788.12,26.16,28.74,1.31,1.04,1.32,33.06,33.06,3.13634E+11,31.97,35.66,72.83,5.87,27.93,6.02,0.54,66.75,1,0.33,33.25,24.2,25.28,18.22,18.12,18.12,12419.13,3974123,12492.53,3997611,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.12,37.69,30,46.88,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,6
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,858792372.9,35.66,47934,1264640713,35.66,37760,31.97,37788.12,26.16,28.74,1.31,1.04,1.32,33.06,33.06,3.13634E+11,31.97,35.66,72.83,5.87,27.93,6.02,0.54,66.75,1,0.33,33.25,24.2,25.28,18.22,18.12,18.12,12419.13,3974123,12492.53,3997611,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.12,37.69,30,46.88,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_flux,858792372.9,35.66,47934,1264640713,35.66,37760,31.97,37788.12,26.16,28.74,1.31,1.04,1.32,33.06,33.06,3.13634E+11,31.97,35.66,72.83,5.87,27.93,6.02,0.54,66.75,1,0.33,33.25,24.2,25.28,18.22,18.12,18.12,12419.13,3974123,12492.53,3997611,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.12,37.69,30,46.88,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,2
cfd,097K,h_areas,0,cuda_time_step,801047120.4,67.31,14538,1186845550,67.31,12224,21.95,11724.83,5.31,14.24,0.26,0.21,0.26,6.57,6.57,5.52107E+11,21.95,67.31,31.45,4.97,0,8.55,0.11,93.2,1,0.07,6.8,30.8,32,127.55,125.77,125.77,759,242880,769.78,246329,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.82,52.84,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,801047120.4,67.31,14538,1186845550,67.31,12224,21.95,11724.83,5.31,14.24,0.26,0.21,0.26,6.57,6.57,5.52107E+11,21.95,67.31,31.45,4.97,0,8.55,0.11,93.2,1,0.07,6.8,30.8,32,127.55,125.77,125.77,759,242880,769.78,246329,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.82,52.84,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,5
cfd,097K,h_normals,2,cuda_time_step,801047120.4,67.31,14538,1186845550,67.31,12224,21.95,11724.83,5.31,14.24,0.26,0.21,0.26,6.57,6.57,5.52107E+11,21.95,67.31,31.45,4.97,0,8.55,0.11,93.2,1,0.07,6.8,30.8,32,127.55,125.77,125.77,759,242880,769.78,246329,192,506,22,0,0,0,97152,0.63,32,14,32,10,33.82,52.84,60,93.75,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,4
cfd,097K,h_areas,0,cuda_compute_flux,819388576,35.43,48256,1208006503,35.43,39776,31.65,38152.93,25.34,28.49,1.27,1.01,1.28,31.91,31.91,2.97265E+11,31.65,35.43,73.29,5.78,28.09,6.12,0.53,67.5,1,0.33,32.5,24.77,25.86,18.92,18.82,18.82,12109.3,3874977,12175.52,3896166,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.42,38.15,30,46.88,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,6
cfd,097K,h_elements_surrounding_elements,1,cuda_compute_flux,819388576,35.43,48256,1208006503,35.43,39776,31.65,38152.93,25.34,28.49,1.27,1.01,1.28,31.91,31.91,2.97265E+11,31.65,35.43,73.29,5.78,28.09,6.12,0.53,67.5,1,0.33,32.5,24.77,25.86,18.92,18.82,18.82,12109.3,3874977,12175.52,3896166,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.42,38.15,30,46.88,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,0
cfd,097K,h_normals,2,cuda_compute_flux,819388576,35.43,48256,1208006503,35.43,39776,31.65,38152.93,25.34,28.49,1.27,1.01,1.28,31.91,31.91,2.97265E+11,31.65,35.43,73.29,5.78,28.09,6.12,0.53,67.5,1,0.33,32.5,24.77,25.86,18.92,18.82,18.82,12109.3,3874977,12175.52,3896166,192,506,60,0,0,0,97152,1.27,32,5,32,10,24.42,38.15,30,46.88,111,0x7fd202200000,0x7fd202672800,4663296,33,24,4556,0,0,2
cfd,097K,h_areas,0,cuda_time_step,765228426.4,68.53,14345,1136011527,68.53,12608,22.25,11913.14,5.38,14.02,0.25,0.21,0.26,6.46,6.46,5.36985E+11,22.25,68.53,31.45,5.03,0,8.5,0.11,93.33,1,0.07,6.67,30.8,32,129.21,127.37,127.37,759,242880,769.95,246384,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.24,53.51,60,93.75,111,0x7fd202000000,0x7fd20205ee00,388608,3,11,512,0,0,4
cfd,097K,h_elements_surrounding_elements,1,cuda_time_step,765228426.4,68.53,14345,1136011527,68.53,12608,22.25,11913.14,5.38,14.02,0.25,0.21,0.26,6.46,6.46,5.36985E+11,22.25,68.53,31.45,5.03,0,8.5,0.11,93.33,1,0.07,6.67,30.8,32,129.21,127.37,127.37,759,242880,769.95,246384,192,506,22,0,0,0,97152,0.63,32,14,32,10,34.24,53.51,60,93.75,111,0x7fd20205ee00,0x7fd2021da600,1554432,10,17,1536,0,0,5
