Benchmark,InputData,Data,DataID,Kernel,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap,label
gaussian,640,b,1,Fan1,751445086.7,4.64,6230,1125030106,4.64,5536,0.65,62,0.07,41.61,0.22,0,0.24,5.91,5.91,35728323699,0.47,4.64,51.25,0.07,1.4,2.62,0.08,94.38,1,0.06,5.62,29.13,31.79,49.57,46.53,46.53,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.68,16.69,64,100,111,0x200060190000,0x200060190a00,2560,1,0,448,64,0,1
gaussian,640,m,2,Fan1,751445086.7,4.64,6230,1125030106,4.64,5536,0.65,62,0.07,41.61,0.22,0,0.24,5.91,5.91,35728323699,0.47,4.64,51.25,0.07,1.4,2.62,0.08,94.38,1,0.06,5.62,29.13,31.79,49.57,46.53,46.53,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.68,16.69,64,100,111,0x200060200000,0x200060390000,1638400,6,46,2048,0,0,0
gaussian,640,a,0,Fan2,859289148.4,10.16,59848,1282748827,11.82,46592,11.82,48840.97,4.4,10.96,0.21,0.18,0.22,5.38,5.38,89432692308,11.66,11.82,92.52,3.73,54.6,1.38,0.07,93.15,1,0.07,6.85,14.48,15.93,20.21,20.17,20.17,2624.53,839848,2629.43,841417,16,25600,16,0,0,0,409600,10,32,128,32,64,4.64,7.25,32,50,111,0x200060000000,0x200060190000,1638400,17,19,2048,1664,0,6
gaussian,640,b,1,Fan2,859289148.4,10.16,59848,1282748827,11.82,46592,11.82,48840.97,4.4,10.96,0.21,0.18,0.22,5.38,5.38,89432692308,11.66,11.82,92.52,3.73,54.6,1.38,0.07,93.15,1,0.07,6.85,14.48,15.93,20.21,20.17,20.17,2624.53,839848,2629.43,841417,16,25600,16,0,0,0,409600,10,32,128,32,64,4.64,7.25,32,50,111,0x200060190000,0x200060190a00,2560,1,0,448,64,0,0
gaussian,640,m,2,Fan2,859289148.4,10.16,59848,1282748827,11.82,46592,11.82,48840.97,4.4,10.96,0.21,0.18,0.22,5.38,5.38,89432692308,11.66,11.82,92.52,3.73,54.6,1.38,0.07,93.15,1,0.07,6.85,14.48,15.93,20.21,20.17,20.17,2624.53,839848,2629.43,841417,16,25600,16,0,0,0,409600,10,32,128,32,64,4.64,7.25,32,50,111,0x200060200000,0x200060390000,1638400,6,46,2048,0,0,0
gaussian,640,a,0,Fan1,754335260.1,4.56,6253,1129094412,4.56,5536,0.64,64.56,0.07,39.9,0.21,0,0.23,5.67,5.67,35208092486,0.47,4.56,51.25,0.07,1.4,3.31,0.09,93.97,1,0.06,6.03,29.09,31.75,58.39,54.8,54.8,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.87,16.99,64,100,111,0x200060000000,0x200060190000,1638400,17,19,2048,1664,0,0
gaussian,640,b,1,Fan1,754335260.1,4.56,6253,1129094412,4.56,5536,0.64,64.56,0.07,39.9,0.21,0,0.23,5.67,5.67,35208092486,0.47,4.56,51.25,0.07,1.4,3.31,0.09,93.97,1,0.06,6.03,29.09,31.75,58.39,54.8,54.8,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.87,16.99,64,100,111,0x200060190000,0x200060190a00,2560,1,0,448,64,0,1
gaussian,640,m,2,Fan1,754335260.1,4.56,6253,1129094412,4.56,5536,0.64,64.56,0.07,39.9,0.21,0,0.23,5.67,5.67,35208092486,0.47,4.56,51.25,0.07,1.4,3.31,0.09,93.97,1,0.06,6.03,29.09,31.75,58.39,54.8,54.8,3.44,1100,3.66,1172,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.87,16.99,64,100,111,0x200060200000,0x200060390000,1638400,6,46,2048,0,0,0
gaussian,656,a,0,Fan2,863278688.5,10.08,62962,1288162568,16.04,48800,16.04,51159.1,4.43,11.05,0.22,0.18,0.22,5.44,5.44,89074098361,16.04,11.9,92.77,3.76,54.75,1.4,0.07,93.56,1,0.06,6.44,14.48,15.93,21.76,21.73,21.73,2778.26,889044,2782.33,890347,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.4,8.43,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,1
gaussian,656,b,1,Fan2,863278688.5,10.08,62962,1288162568,16.04,48800,16.04,51159.1,4.43,11.05,0.22,0.18,0.22,5.44,5.44,89074098361,16.04,11.9,92.77,3.76,54.75,1.4,0.07,93.56,1,0.06,6.44,14.48,15.93,21.76,21.73,21.73,2778.26,889044,2782.33,890347,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.4,8.43,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,4
gaussian,656,m,2,Fan2,863278688.5,10.08,62962,1288162568,16.04,48800,16.04,51159.1,4.43,11.05,0.22,0.18,0.22,5.44,5.44,89074098361,16.04,11.9,92.77,3.76,54.75,1.4,0.07,93.56,1,0.06,6.44,14.48,15.93,21.76,21.73,21.73,2778.26,889044,2782.33,890347,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.4,8.43,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,656,a,0,Fan1,730769230.8,4.77,5910,1092147436,4.77,5408,0.7,59.21,0.06,44.78,0.24,0,0.26,6.39,6.39,35710059172,0.51,4.77,51.22,0.06,1.43,2.91,0.1,93.12,1,0.07,6.88,28.73,31.35,44.95,42.28,42.28,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.19,17.48,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,0
gaussian,656,b,1,Fan1,730769230.8,4.77,5910,1092147436,4.77,5408,0.7,59.21,0.06,44.78,0.24,0,0.26,6.39,6.39,35710059172,0.51,4.77,51.22,0.06,1.43,2.91,0.1,93.12,1,0.07,6.88,28.73,31.35,44.95,42.28,42.28,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.19,17.48,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,1
gaussian,656,m,2,Fan1,730769230.8,4.77,5910,1092147436,4.77,5408,0.7,59.21,0.06,44.78,0.24,0,0.26,6.39,6.39,35710059172,0.51,4.77,51.22,0.06,1.43,2.91,0.1,93.12,1,0.07,6.88,28.73,31.35,44.95,42.28,42.28,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.19,17.48,64,100,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,656,a,0,Fan2,862295082,10.07,62906,1286943306,14.17,48800,14.17,50407.31,4.43,11.29,0.22,0.18,0.22,5.52,5.52,88942950820,14.17,11.9,92.79,3.76,54.8,1.35,0.06,93.62,1,0.06,6.38,14.46,15.9,21.18,21.15,21.15,2778.26,889044,2782.3,890336,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.2,8.12,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,1
gaussian,656,b,1,Fan2,862295082,10.07,62906,1286943306,14.17,48800,14.17,50407.31,4.43,11.29,0.22,0.18,0.22,5.52,5.52,88942950820,14.17,11.9,92.79,3.76,54.8,1.35,0.06,93.62,1,0.06,6.38,14.46,15.9,21.18,21.15,21.15,2778.26,889044,2782.3,890336,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.2,8.12,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,4
gaussian,656,m,2,Fan2,862295082,10.07,62906,1286943306,14.17,48800,14.17,50407.31,4.43,11.29,0.22,0.18,0.22,5.52,5.52,88942950820,14.17,11.9,92.79,3.76,54.8,1.35,0.06,93.62,1,0.06,6.38,14.46,15.9,21.18,21.15,21.15,2778.26,889044,2782.3,890336,16,26896,16,0,0,0,430336,10.51,32,128,32,64,5.2,8.12,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,656,a,0,Fan1,745614035.1,4.64,6101,1114370127,4.64,5472,0.67,58.05,0.06,45.61,0.25,0,0.26,6.52,6.52,35397660819,0.49,4.64,51.22,0.06,1.43,2.83,0.09,93.33,1,0.07,6.67,28.7,31.32,45.14,42.45,42.45,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.15,17.42,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,0
gaussian,656,b,1,Fan1,745614035.1,4.64,6101,1114370127,4.64,5472,0.67,58.05,0.06,45.61,0.25,0,0.26,6.52,6.52,35397660819,0.49,4.64,51.22,0.06,1.43,2.83,0.09,93.33,1,0.07,6.67,28.7,31.32,45.14,42.45,42.45,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.15,17.42,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,1
gaussian,656,m,2,Fan1,745614035.1,4.64,6101,1114370127,4.64,5472,0.67,58.05,0.06,45.61,0.25,0,0.26,6.52,6.52,35397660819,0.49,4.64,51.22,0.06,1.43,2.83,0.09,93.33,1,0.07,6.67,28.7,31.32,45.14,42.45,42.45,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.15,17.42,64,100,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,656,a,0,Fan2,863247863.3,10.05,62801,1287958169,14.94,48672,14.94,51183.29,4.42,11.01,0.22,0.18,0.22,5.41,5.41,88845496384,14.94,11.9,89.43,3.75,53.33,1.49,0.07,93.29,1,0.07,6.71,14.49,15.94,22.24,22.2,22.2,2766.45,885263,2770.48,886554,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.58,7.16,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,1
gaussian,656,b,1,Fan2,863247863.3,10.05,62801,1287958169,14.94,48672,14.94,51183.29,4.42,11.01,0.22,0.18,0.22,5.41,5.41,88845496384,14.94,11.9,89.43,3.75,53.33,1.49,0.07,93.29,1,0.07,6.71,14.49,15.94,22.24,22.2,22.2,2766.45,885263,2770.48,886554,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.58,7.16,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,4
gaussian,656,m,2,Fan2,863247863.3,10.05,62801,1287958169,14.94,48672,14.94,51183.29,4.42,11.01,0.22,0.18,0.22,5.41,5.41,88845496384,14.94,11.9,89.43,3.75,53.33,1.49,0.07,93.29,1,0.07,6.71,14.49,15.94,22.24,22.2,22.2,2766.45,885263,2770.48,886554,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.58,7.16,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,656,a,0,Fan1,745562130.2,4.74,6021,1112919132,4.74,5408,0.68,57.21,0.06,46.21,0.25,0,0.26,6.61,6.61,36159763314,0.5,4.74,51.22,0.05,1.44,2.59,0.08,94.23,1,0.06,5.77,28.67,31.28,47.61,44.78,44.78,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.09,17.32,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,0
gaussian,656,b,1,Fan1,745562130.2,4.74,6021,1112919132,4.74,5408,0.68,57.21,0.06,46.21,0.25,0,0.26,6.61,6.61,36159763314,0.5,4.74,51.22,0.05,1.44,2.59,0.08,94.23,1,0.06,5.77,28.67,31.28,47.61,44.78,44.78,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.09,17.32,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,1
gaussian,656,m,2,Fan1,745562130.2,4.74,6021,1112919132,4.74,5408,0.68,57.21,0.06,46.21,0.25,0,0.26,6.61,6.61,36159763314,0.5,4.74,51.22,0.05,1.44,2.59,0.08,94.23,1,0.06,5.77,28.67,31.28,47.61,44.78,44.78,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.09,17.32,64,100,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,656,a,0,Fan2,861493123.8,10.04,62898,1285581751,14.43,48864,14.43,50922.93,4.4,9.04,0.22,0.18,0.22,5.42,5.42,88540929928,14.43,10.04,88.96,3.73,55.74,1.39,0.07,93.25,1,0.07,6.75,14.51,15.96,20.61,20.58,20.58,2757.79,882492,2761.88,883803,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.46,6.98,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,1
gaussian,656,b,1,Fan2,861493123.8,10.04,62898,1285581751,14.43,48864,14.43,50922.93,4.4,9.04,0.22,0.18,0.22,5.42,5.42,88540929928,14.43,10.04,88.96,3.73,55.74,1.39,0.07,93.25,1,0.07,6.75,14.51,15.96,20.61,20.58,20.58,2757.79,882492,2761.88,883803,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.46,6.98,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,4
gaussian,656,m,2,Fan2,861493123.8,10.04,62898,1285581751,14.43,48864,14.43,50922.93,4.4,9.04,0.22,0.18,0.22,5.42,5.42,88540929928,14.43,10.04,88.96,3.73,55.74,1.39,0.07,93.25,1,0.07,6.75,14.51,15.96,20.61,20.58,20.58,2757.79,882492,2761.88,883803,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.46,6.98,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,656,a,0,Fan1,704678362.6,4.86,5774,1054824561,4.86,5472,0.71,62.29,0.07,42.38,0.23,0,0.24,6.08,6.08,35093567251,0.52,4.86,51.22,0.06,1.44,2.72,0.09,93.41,1,0.07,6.59,28.64,31.25,43.84,41.24,41.24,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.9,17.02,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,0
gaussian,656,b,1,Fan1,704678362.6,4.86,5774,1054824561,4.86,5472,0.71,62.29,0.07,42.38,0.23,0,0.24,6.08,6.08,35093567251,0.52,4.86,51.22,0.06,1.44,2.72,0.09,93.41,1,0.07,6.59,28.64,31.25,43.84,41.24,41.24,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.9,17.02,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,1
gaussian,656,m,2,Fan1,704678362.6,4.86,5774,1054824561,4.86,5472,0.71,62.29,0.07,42.38,0.23,0,0.24,6.08,6.08,35093567251,0.52,4.86,51.22,0.06,1.44,2.72,0.09,93.41,1,0.07,6.59,28.64,31.25,43.84,41.24,41.24,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.9,17.02,64,100,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,656,a,0,Fan2,863278688.5,9.99,62946,1287404372,13.98,48800,13.98,51510.31,4.4,10.84,0.21,0.18,0.21,5.36,5.36,88331803279,13.98,11.78,92.25,3.73,54.91,1.39,0.07,93.55,1,0.06,6.45,14.48,15.93,21.62,21.59,21.59,2757.79,882492,2761.82,883783,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.74,7.4,32,50,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,1
gaussian,656,b,1,Fan2,863278688.5,9.99,62946,1287404372,13.98,48800,13.98,51510.31,4.4,10.84,0.21,0.18,0.21,5.36,5.36,88331803279,13.98,11.78,92.25,3.73,54.91,1.39,0.07,93.55,1,0.06,6.45,14.48,15.93,21.62,21.59,21.59,2757.79,882492,2761.82,883783,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.74,7.4,32,50,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,4
gaussian,656,m,2,Fan2,863278688.5,9.99,62946,1287404372,13.98,48800,13.98,51510.31,4.4,10.84,0.21,0.18,0.21,5.36,5.36,88331803279,13.98,11.78,92.25,3.73,54.91,1.39,0.07,93.55,1,0.06,6.45,14.48,15.93,21.62,21.59,21.59,2757.79,882492,2761.82,883783,16,26896,16,0,0,0,430336,10.51,32,128,32,64,4.74,7.4,32,50,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,656,a,0,Fan1,739766081.9,4.72,6089,1112238060,4.72,5472,0.67,59.35,0.06,44.42,0.24,0,0.26,6.38,6.38,35760233918,0.49,4.72,51.22,0.05,1.44,3.22,0.1,93.2,1,0.07,6.8,28.6,31.21,50.36,47.36,47.36,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.05,17.26,64,100,111,0x200060000000,0x2000601a4400,1721344,14,23,2048,1728,0,0
gaussian,656,b,1,Fan1,739766081.9,4.72,6089,1112238060,4.72,5472,0.67,59.35,0.06,44.42,0.24,0,0.26,6.38,6.38,35760233918,0.49,4.72,51.22,0.05,1.44,3.22,0.1,93.2,1,0.07,6.8,28.6,31.21,50.36,47.36,47.36,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.05,17.26,64,100,111,0x2000601a4400,0x2000601a4e40,2624,0,0,0,0,0,1
gaussian,656,m,2,Fan1,739766081.9,4.72,6089,1112238060,4.72,5472,0.67,59.35,0.06,44.42,0.24,0,0.26,6.38,6.38,35760233918,0.49,4.72,51.22,0.05,1.44,3.22,0.1,93.2,1,0.07,6.8,28.6,31.21,50.36,47.36,47.36,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.05,17.26,64,100,111,0x200060200000,0x2000603a4400,1721344,6,38,1728,0,0,0
gaussian,672,a,0,Fan2,864890282.1,9.96,65997,1291216040,12.07,51040,12.07,53247.25,4.43,11.26,0.22,0.18,0.22,5.48,5.48,88194357367,12.07,10.62,91.86,3.76,67.65,1.5,0.07,93.21,1,0.07,6.79,14.49,15.94,22.17,22.13,22.13,2915.32,932904,2920.24,934478,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.73,7.4,32,50,111,0x200060000000,0x2000601b9000,1806336,14,15,2048,1792,0,1
gaussian,672,b,1,Fan2,864890282.1,9.96,65997,1291216040,12.07,51040,12.07,53247.25,4.43,11.26,0.22,0.18,0.22,5.48,5.48,88194357367,12.07,10.62,91.86,3.76,67.65,1.5,0.07,93.21,1,0.07,6.79,14.49,15.94,22.17,22.13,22.13,2915.32,932904,2920.24,934478,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.73,7.4,32,50,111,0x2000601b9000,0x2000601b9a80,2688,0,0,0,0,0,4
gaussian,672,m,2,Fan2,864890282.1,9.96,65997,1291216040,12.07,51040,12.07,53247.25,4.43,11.26,0.22,0.18,0.22,5.48,5.48,88194357367,12.07,10.62,91.86,3.76,67.65,1.5,0.07,93.21,1,0.07,6.79,14.49,15.94,22.17,22.13,22.13,2915.32,932904,2920.24,934478,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.73,7.4,32,50,111,0x200060200000,0x2000603b9000,1806336,6,33,2048,0,0,0
gaussian,672,a,0,Fan1,748571428.6,4.62,6272,1119583333,4.62,5600,0.67,66.2,0.06,40.96,0.22,0,0.23,5.72,5.72,35422857143,0.49,4.62,50.04,0.06,1.4,2.88,0.08,94.04,1,0.06,5.96,29.24,31.9,51.38,48.33,48.33,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.21,17.51,64,100,111,0x200060000000,0x2000601b9000,1806336,14,15,2048,1792,0,0
gaussian,672,b,1,Fan1,748571428.6,4.62,6272,1119583333,4.62,5600,0.67,66.2,0.06,40.96,0.22,0,0.23,5.72,5.72,35422857143,0.49,4.62,50.04,0.06,1.4,2.88,0.08,94.04,1,0.06,5.96,29.24,31.9,51.38,48.33,48.33,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.21,17.51,64,100,111,0x2000601b9000,0x2000601b9a80,2688,0,0,0,0,0,2
gaussian,672,m,2,Fan1,748571428.6,4.62,6272,1119583333,4.62,5600,0.67,66.2,0.06,40.96,0.22,0,0.23,5.72,5.72,35422857143,0.49,4.62,50.04,0.06,1.4,2.88,0.08,94.04,1,0.06,5.96,29.24,31.9,51.38,48.33,48.33,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,11.21,17.51,64,100,111,0x200060200000,0x2000603b9000,1806336,6,33,2048,0,0,0
gaussian,672,a,0,Fan2,860703125,9.98,65906,1285651042,12.77,51200,12.77,52605.64,4.43,11.38,0.22,0.18,0.22,5.55,5.55,87990000000,12.77,10.6,90.82,3.76,68.51,1.51,0.07,93.2,1,0.07,6.8,14.46,15.91,22.22,22.19,22.19,2915.32,932904,2919.38,934202,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.85,7.58,32,50,111,0x200060000000,0x2000601b9000,1806336,14,15,2048,1792,0,1
gaussian,672,b,1,Fan2,860703125,9.98,65906,1285651042,12.77,51200,12.77,52605.64,4.43,11.38,0.22,0.18,0.22,5.55,5.55,87990000000,12.77,10.6,90.82,3.76,68.51,1.51,0.07,93.2,1,0.07,6.8,14.46,15.91,22.22,22.19,22.19,2915.32,932904,2919.38,934202,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.85,7.58,32,50,111,0x2000601b9000,0x2000601b9a80,2688,0,0,0,0,0,4
gaussian,672,m,2,Fan2,860703125,9.98,65906,1285651042,12.77,51200,12.77,52605.64,4.43,11.38,0.22,0.18,0.22,5.55,5.55,87990000000,12.77,10.6,90.82,3.76,68.51,1.51,0.07,93.2,1,0.07,6.8,14.46,15.91,22.22,22.19,22.19,2915.32,932904,2919.38,934202,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.85,7.58,32,50,111,0x200060200000,0x2000603b9000,1806336,6,33,2048,0,0,0
gaussian,672,a,0,Fan1,751428571.4,4.69,6271,1119583333,4.69,5600,0.67,65.35,0.06,41.43,0.22,0,0.23,5.79,5.79,36074285714,0.49,4.69,51.19,0.06,1.4,2.79,0.09,93.84,1,0.06,6.16,29.2,31.86,48.17,45.31,45.31,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.96,17.13,64,100,111,0x200060000000,0x2000601b9000,1806336,14,15,2048,1792,0,0
gaussian,672,b,1,Fan1,751428571.4,4.69,6271,1119583333,4.69,5600,0.67,65.35,0.06,41.43,0.22,0,0.23,5.79,5.79,36074285714,0.49,4.69,51.19,0.06,1.4,2.79,0.09,93.84,1,0.06,6.16,29.2,31.86,48.17,45.31,45.31,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.96,17.13,64,100,111,0x2000601b9000,0x2000601b9a80,2688,0,0,0,0,0,2
gaussian,672,m,2,Fan1,751428571.4,4.69,6271,1119583333,4.69,5600,0.67,65.35,0.06,41.43,0.22,0,0.23,5.79,5.79,36074285714,0.49,4.69,51.19,0.06,1.4,2.79,0.09,93.84,1,0.06,6.16,29.2,31.86,48.17,45.31,45.31,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.96,17.13,64,100,111,0x200060200000,0x2000603b9000,1806336,6,33,2048,0,0,0
gaussian,672,a,0,Fan2,865493400.4,10.02,65892,1292498167,11.61,50912,11.61,52389.79,4.42,11.4,0.22,0.18,0.22,5.55,5.55,88833438089,11.61,10.56,89.58,3.75,67.79,1.47,0.07,93.16,1,0.07,6.84,14.49,15.94,21.54,21.51,21.51,2903.22,929031,2907.29,930333,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.99,7.8,32,50,111,0x200060000000,0x2000601b9000,1806336,14,15,2048,1792,0,1
gaussian,672,b,1,Fan2,865493400.4,10.02,65892,1292498167,11.61,50912,11.61,52389.79,4.42,11.4,0.22,0.18,0.22,5.55,5.55,88833438089,11.61,10.56,89.58,3.75,67.79,1.47,0.07,93.16,1,0.07,6.84,14.49,15.94,21.54,21.51,21.51,2903.22,929031,2907.29,930333,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.99,7.8,32,50,111,0x2000601b9000,0x2000601b9a80,2688,0,0,0,0,0,4
gaussian,672,m,2,Fan2,865493400.4,10.02,65892,1292498167,11.61,50912,11.61,52389.79,4.42,11.4,0.22,0.18,0.22,5.55,5.55,88833438089,11.61,10.56,89.58,3.75,67.79,1.47,0.07,93.16,1,0.07,6.84,14.49,15.94,21.54,21.51,21.51,2903.22,929031,2907.29,930333,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.99,7.8,32,50,111,0x200060200000,0x2000603b9000,1806336,6,33,2048,0,0,0
gaussian,672,a,0,Fan1,758620689.7,4.59,6319,1134458812,4.59,5568,0.66,66.16,0.06,40.87,0.22,0,0.23,5.72,5.72,35626436782,0.48,4.59,51.19,0.06,1.4,2.63,0.08,94.4,1,0.06,5.6,29.17,31.83,49.86,46.89,46.89,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.68,16.68,64,100,111,0x200060000000,0x2000601b9000,1806336,14,15,2048,1792,0,0
gaussian,672,b,1,Fan1,758620689.7,4.59,6319,1134458812,4.59,5568,0.66,66.16,0.06,40.87,0.22,0,0.23,5.72,5.72,35626436782,0.48,4.59,51.19,0.06,1.4,2.63,0.08,94.4,1,0.06,5.6,29.17,31.83,49.86,46.89,46.89,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.68,16.68,64,100,111,0x2000601b9000,0x2000601b9a80,2688,0,0,0,0,0,2
gaussian,672,m,2,Fan1,758620689.7,4.59,6319,1134458812,4.59,5568,0.66,66.16,0.06,40.87,0.22,0,0.23,5.72,5.72,35626436782,0.48,4.59,51.19,0.06,1.4,2.63,0.08,94.4,1,0.06,5.6,29.17,31.83,49.86,46.89,46.89,3.56,1139,3.78,1211,512,2,17,0,0,0,1024,0.01,32,5,32,4,10.68,16.68,64,100,111,0x200060200000,0x2000603b9000,1806336,6,33,2048,0,0,0
gaussian,672,a,0,Fan2,860225140.7,9.94,65788,1284435585,10.72,51168,10.72,52027.7,4.41,10.92,0.22,0.18,0.22,5.57,5.57,87562226391,10.72,9.94,87.25,3.74,67.57,1.47,0.07,93.1,1,0.07,6.9,14.51,15.96,21.31,21.28,21.28,2894.35,926192,2898.4,927488,16,28224,16,0,0,0,451584,11.03,32,128,32,64,4.93,7.71,32,50,111,0x200060000000,0x2000601b9000,1806336,14,15,2048,1792,0,1
