InputData,Kernel,Data,DataID,Memory Frequency,SOL FB,Elapsed Cycles,SM Frequency,Memory [%],Duration,SOL L2,SM Active Cycles,SM [%],SOL TEX,Executed Ipc Active,Executed Ipc Elapsed,Issued Ipc Active,Issue Slots Busy,SM Busy,Memory Throughput,Mem Busy,Max Bandwidth,L2 Hit Rate,Mem Pipes Busy,L1 Hit Rate,Active Warps Per Scheduler,Eligible Warps Per Scheduler,No Eligible,Instructions Per Active Issue Slot,Issued Warp Per Scheduler,One or More Eligible,Avg. Not Predicated Off Threads Per Warp,Avg. Active Threads Per Warp,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Warp Cycles Per Issue Active,Avg. Executed Instructions Per Scheduler,Executed Instructions,Avg. Issued Instructions Per Scheduler,Issued Instructions,Block Size,Grid Size,Registers Per Thread,Shared Memory Configuration Size,Dynamic Shared Memory Per Block,Static Shared Memory Per Block,Threads,Waves Per SM,Block Limit SM,Block Limit Registers,Block Limit Shared Mem,Block Limit Warps,Achieved Active Warps Per SM,Achieved Occupancy,Theoretical Active Warps per SM,Theoretical Occupancy,variant,BeginAddr,EndAddr,DataSize,CPUPageFault,GPUPagePault,HtoD,DtoH,RemoteMap
192,Fan2,a,0,787722609.7194003,8.5886,9524.12,1174794286.7130003,8.5886,8101.76,6.499399999999998,4968.552800000001,2.1928,7.7982000000000005,0.16420000000000004,0.08640000000000005,0.16840000000000008,4.196400000000001,4.196400000000001,69216805229.9834,6.4682,8.5886,91.587,1.817,48.315,1.3808,0.05039999999999999,94.86240000000002,1.0,0.04999999999999998,5.137599999999997,14.295399999999995,15.771999999999997,27.4494,26.888399999999997,26.888399999999997,204.62559999999996,65480.36,208.87220000000002,66839.04,16.0,2304.0,16.0,0.0,0.0,0.0,36864.0,0.8999999999999991,32.0,128.0,32.0,64.0,4.6506,7.266599999999999,32.0,50.0,111,0x200060000000,0x200060024000,147456,6,59,192.0,192.0,0.0
192,Fan2,b,1,787722609.7194003,8.5886,9524.12,1174794286.7130003,8.5886,8101.76,6.499399999999998,4968.552800000001,2.1928,7.7982000000000005,0.16420000000000004,0.08640000000000005,0.16840000000000008,4.196400000000001,4.196400000000001,69216805229.9834,6.4682,8.5886,91.587,1.817,48.315,1.3808,0.05039999999999999,94.86240000000002,1.0,0.04999999999999998,5.137599999999997,14.295399999999995,15.771999999999997,27.4494,26.888399999999997,26.888399999999997,204.62559999999996,65480.36,208.87220000000002,66839.04,16.0,2304.0,16.0,0.0,0.0,0.0,36864.0,0.8999999999999991,32.0,128.0,32.0,64.0,4.6506,7.266599999999999,32.0,50.0,111,0x200060024000,0x200060024300,768,0,0,0.0,0.0,0.0
192,Fan2,m,2,787722609.7194003,8.5886,9524.12,1174794286.7130003,8.5886,8101.76,6.499399999999998,4968.552800000001,2.1928,7.7982000000000005,0.16420000000000004,0.08640000000000005,0.16840000000000008,4.196400000000001,4.196400000000001,69216805229.9834,6.4682,8.5886,91.587,1.817,48.315,1.3808,0.05039999999999999,94.86240000000002,1.0,0.04999999999999998,5.137599999999997,14.295399999999995,15.771999999999997,27.4494,26.888399999999997,26.888399999999997,204.62559999999996,65480.36,208.87220000000002,66839.04,16.0,2304.0,16.0,0.0,0.0,0.0,36864.0,0.8999999999999991,32.0,128.0,32.0,64.0,4.6506,7.266599999999999,32.0,50.0,111,0x200060024400,0x200060048400,147456,1,5,128.0,64.0,0.0
208,Fan1,a,0,725529756.9398001,1.7207999999999999,5019.48,1085621269.9980001,1.7207999999999999,4623.36,0.33320000000000005,24.792399999999994,0.029000000000000022,35.46300000000001,0.20180000000000003,0.0,0.22,5.507400000000002,5.507400000000002,12778477380.1772,0.26899999999999985,1.7207999999999999,52.060199999999995,0.01940000000000001,1.4040000000000001,2.4062,0.07099999999999997,94.0384,1.0,0.05920000000000002,5.961599999999999,27.775200000000005,30.411200000000004,44.04360000000001,40.391000000000005,40.391000000000005,1.2491999999999988,400.24,1.3622000000000014,436.32,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,9.232000000000001,14.424399999999999,64.0,100.0,111,0x200060000000,0x20006002a400,173056,6,50,192.0,192.0,0.0
208,Fan1,b,1,725529756.9398001,1.7207999999999999,5019.48,1085621269.9980001,1.7207999999999999,4623.36,0.33320000000000005,24.792399999999994,0.029000000000000022,35.46300000000001,0.20180000000000003,0.0,0.22,5.507400000000002,5.507400000000002,12778477380.1772,0.26899999999999985,1.7207999999999999,52.060199999999995,0.01940000000000001,1.4040000000000001,2.4062,0.07099999999999997,94.0384,1.0,0.05920000000000002,5.961599999999999,27.775200000000005,30.411200000000004,44.04360000000001,40.391000000000005,40.391000000000005,1.2491999999999988,400.24,1.3622000000000014,436.32,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,9.232000000000001,14.424399999999999,64.0,100.0,111,0x20006002a400,0x20006002a740,832,0,0,0.0,0.0,0.0
208,Fan1,m,2,725529756.9398001,1.7207999999999999,5019.48,1085621269.9980001,1.7207999999999999,4623.36,0.33320000000000005,24.792399999999994,0.029000000000000022,35.46300000000001,0.20180000000000003,0.0,0.22,5.507400000000002,5.507400000000002,12778477380.1772,0.26899999999999985,1.7207999999999999,52.060199999999995,0.01940000000000001,1.4040000000000001,2.4062,0.07099999999999997,94.0384,1.0,0.05920000000000002,5.961599999999999,27.775200000000005,30.411200000000004,44.04360000000001,40.391000000000005,40.391000000000005,1.2491999999999988,400.24,1.3622000000000014,436.32,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,9.232000000000001,14.424399999999999,64.0,100.0,111,0x20006002a800,0x200060054c00,173056,1,5,320.0,64.0,0.0
208,Fan2,a,0,796149493.3193998,9.423599999999999,10439.32,1187031034.3441997,9.437599999999998,8787.84,8.546199999999999,5807.285399999998,2.3685999999999994,8.124600000000003,0.16660000000000003,0.09319999999999999,0.17040000000000002,4.2492,4.2492,76792144533.19858,8.546199999999999,9.423599999999999,91.80320000000003,1.969,43.586400000000005,1.4248000000000003,0.05019999999999999,94.81040000000003,1.0,0.05019999999999999,5.1895999999999995,14.314599999999999,15.790799999999992,27.998,27.514000000000006,27.514000000000006,242.91960000000014,77734.28,247.18380000000002,79099.08,16.0,2704.0,16.0,0.0,0.0,0.0,43264.0,1.0600000000000005,32.0,128.0,32.0,64.0,4.7366,7.400600000000002,32.0,50.0,111,0x200060000000,0x20006002a400,173056,6,50,192.0,192.0,0.0
208,Fan2,b,1,796149493.3193998,9.423599999999999,10439.32,1187031034.3441997,9.437599999999998,8787.84,8.546199999999999,5807.285399999998,2.3685999999999994,8.124600000000003,0.16660000000000003,0.09319999999999999,0.17040000000000002,4.2492,4.2492,76792144533.19858,8.546199999999999,9.423599999999999,91.80320000000003,1.969,43.586400000000005,1.4248000000000003,0.05019999999999999,94.81040000000003,1.0,0.05019999999999999,5.1895999999999995,14.314599999999999,15.790799999999992,27.998,27.514000000000006,27.514000000000006,242.91960000000014,77734.28,247.18380000000002,79099.08,16.0,2704.0,16.0,0.0,0.0,0.0,43264.0,1.0600000000000005,32.0,128.0,32.0,64.0,4.7366,7.400600000000002,32.0,50.0,111,0x20006002a400,0x20006002a740,832,0,0,0.0,0.0,0.0
208,Fan2,m,2,796149493.3193998,9.423599999999999,10439.32,1187031034.3441997,9.437599999999998,8787.84,8.546199999999999,5807.285399999998,2.3685999999999994,8.124600000000003,0.16660000000000003,0.09319999999999999,0.17040000000000002,4.2492,4.2492,76792144533.19858,8.546199999999999,9.423599999999999,91.80320000000003,1.969,43.586400000000005,1.4248000000000003,0.05019999999999999,94.81040000000003,1.0,0.05019999999999999,5.1895999999999995,14.314599999999999,15.790799999999992,27.998,27.514000000000006,27.514000000000006,242.91960000000014,77734.28,247.18380000000002,79099.08,16.0,2704.0,16.0,0.0,0.0,0.0,43264.0,1.0600000000000005,32.0,128.0,32.0,64.0,4.7366,7.400600000000002,32.0,50.0,111,0x20006002a800,0x200060054c00,173056,1,5,320.0,64.0,0.0
224,Fan1,a,0,728639032.7567999,1.8278,5127.16,1089464389.4783998,1.8278,4712.32,0.34,25.822000000000003,0.02980000000000002,36.39420000000001,0.20199999999999996,0.0,0.22060000000000016,5.495799999999999,5.495799999999999,13624442829.817799,0.27339999999999987,1.8278,51.89060000000002,0.020000000000000007,1.3964000000000005,2.4656000000000002,0.07219999999999994,93.96,1.0,0.060000000000000046,6.04,28.050600000000003,30.696999999999992,44.41079999999999,40.8454,40.8454,1.2995999999999992,416.62,1.416400000000001,452.94,512.0,1.0,17.0,0.0,0.0,0.0,512.0,0.0,32.0,5.0,32.0,4.0,9.245,14.446000000000002,64.0,100.0,111,0x200060000000,0x200060031000,200704,6,40,256.0,256.0,0.0
