kernel,InputData,advise0,advise1,variant,TimePerc,Time,calls,AVG,MIN,MAX
calculate_temp,128,4,6,46,100.0,0.6529689999999999,1,0.6529689999999999,0.6529689999999999,0.6529689999999999
calculate_temp,128,5,5,55,100.0,0.6627930000000001,1,0.6627930000000001,0.6627930000000001,0.6627930000000001
calculate_temp,128,4,1,41,100.0,0.665702,1,0.665702,0.665702,0.665702
calculate_temp,128,3,0,30,98.72,0.666569,1,0.666569,0.666569,0.666569
calculate_temp,128,4,3,43,100.0,0.670376,1,0.670376,0.670376,0.670376
calculate_temp,128,1,0,10,98.98,0.835458,1,0.835458,0.835458,0.835458
calculate_temp,128,2,0,20,99.01,0.8666440000000001,1,0.8666440000000001,0.8666440000000001,0.8666440000000001
calculate_temp,128,6,4,64,100.0,0.88608,1,0.88608,0.88608,0.88608
calculate_temp,128,6,1,61,100.0,0.902112,1,0.902112,0.902112,0.902112
calculate_temp,128,1,2,12,100.0,0.904576,1,0.904576,0.904576,0.904576
calculate_temp,128,1,6,16,100.0,0.915391,1,0.915391,0.915391,0.915391
calculate_temp,128,1,3,13,100.0,0.923615,1,0.923615,0.923615,0.923615
calculate_temp,128,1,1,11,100.0,0.925143,1,0.925143,0.925143,0.925143
calculate_temp,128,3,1,31,100.0,0.929823,1,0.929823,0.929823,0.929823
calculate_temp,128,5,1,51,100.0,0.941086,1,0.941086,0.941086,0.941086
calculate_temp,128,3,2,32,100.0,0.963097,1,0.963097,0.963097,0.963097
calculate_temp,128,6,3,63,100.0,1.013052,1,1.013052,1.013052,1.013052
calculate_temp,128,6,6,66,100.0,1.0147469999999998,1,1.0147469999999998,1.0147469999999998,1.0147469999999998
calculate_temp,128,6,2,62,100.0,1.016601,1,1.016601,1.016601,1.016601
calculate_temp,128,3,6,36,100.0,1.0241559999999998,1,1.0241559999999998,1.0241559999999998,1.0241559999999998
calculate_temp,128,5,6,56,100.0,1.10816,1,1.10816,1.10816,1.10816
calculate_temp,128,3,5,35,100.0,1.125184,1,1.125184,1.125184,1.125184
calculate_temp,128,1,5,15,100.0,1.134935,1,1.134935,1.134935,1.134935
calculate_temp,128,2,3,23,100.0,1.161857,1,1.161857,1.161857,1.161857
calculate_temp,128,2,5,25,100.0,1.269555,1,1.269555,1.269555,1.269555
calculate_temp,128,2,6,26,100.0,1.314316,1,1.314316,1.314316,1.314316
calculate_temp,128,3,3,33,100.0,1.484458,1,1.484458,1.484458,1.484458
calculate_temp,128,5,3,53,100.0,1.560221,1,1.560221,1.560221,1.560221
calculate_temp,128,5,2,52,100.0,1.561832,1,1.561832,1.561832,1.561832
calculate_temp,128,3,4,34,100.0,1.604646,1,1.604646,1.604646,1.604646
calculate_temp,128,1,4,14,100.0,1.67536,1,1.67536,1.67536,1.67536
calculate_temp,128,6,5,65,100.0,1.698695,1,1.698695,1.698695,1.698695
calculate_temp,128,2,1,21,100.0,1.778082,1,1.778082,1.778082,1.778082
calculate_temp,128,2,2,22,100.0,1.820127,1,1.820127,1.820127,1.820127
calculate_temp,128,2,4,24,100.0,4.72063,1,4.72063,4.72063,4.72063
calculate_temp,256,0,0,0,9.83,0.008159999999999999,1,0.008159999999999999,0.008159999999999999,0.008159999999999999
calculate_temp,256,0,4,4,64.65,0.088004,1,0.088004,0.088004,0.088004
calculate_temp,256,0,6,6,91.16,0.502957,1,0.502957,0.502957,0.502957
calculate_temp,256,0,2,2,92.51,0.602506,1,0.602506,0.602506,0.602506
calculate_temp,256,0,1,1,92.98,0.6383,1,0.6383,0.6383,0.6383
calculate_temp,256,0,5,5,92.97,0.642845,1,0.642845,0.642845,0.642845
calculate_temp,256,0,3,3,93.6,0.7129979999999999,1,0.7129979999999999,0.7129979999999999,0.7129979999999999
calculate_temp,256,4,0,40,96.43,0.730021,1,0.730021,0.730021,0.730021
calculate_temp,256,1,0,10,96.66,0.774692,1,0.774692,0.774692,0.774692
calculate_temp,256,6,0,60,96.94,0.857669,1,0.857669,0.857669,0.857669
calculate_temp,256,3,0,30,97.01,0.870921,1,0.870921,0.870921,0.870921
calculate_temp,256,4,4,44,100.0,0.984348,1,0.984348,0.984348,0.984348
calculate_temp,256,4,3,43,100.0,1.101976,1,1.101976,1.101976,1.101976
calculate_temp,256,4,6,46,100.0,1.102648,1,1.102648,1.102648,1.102648
calculate_temp,256,5,4,54,100.0,1.139249,1,1.139249,1.139249,1.139249
calculate_temp,256,4,1,41,100.0,1.140183,1,1.140183,1.140183,1.140183
calculate_temp,256,5,0,50,97.75,1.157813,1,1.157813,1.157813,1.157813
calculate_temp,256,3,1,31,100.0,1.165078,1,1.165078,1.165078,1.165078
