kernel,InputData,MemLocation,h_areas,h_elements_surrounding_elements,h_normals,label,TimePerc,Time,calls,AVG,MIN,MAX
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,none,0040,90.87,836.4682,6000,0.139411,0.134303,2.733008
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0041,90.97,842.9792,6000,0.140496,0.134655,2.854800
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0042,90.95,838.6595,6000,0.139776,0.134367,2.590801
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0043,97.71,3.10e+03,6000,0.516059,0.507197,1.843733
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0044,97.72,3.10e+03,6000,0.515973,0.506909,4.729059
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0045,91.00,840.8097,6000,0.140134,0.134720,2.727280
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,none,0050,73.60,215.8541,6000,0.035975,0.033408,2.086165
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0051,73.54,215.5786,6000,0.035929,0.033312,1.906070
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0052,73.58,215.6543,6000,0.035942,0.033408,1.987894
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0053,96.96,2.34e+03,6000,0.389924,0.382590,0.972250
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0054,96.97,2.34e+03,6000,0.390304,0.382717,4.225352
cuda_compute_flux,097K,Global,none,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0055,73.62,216.0040,6000,0.036000,0.032991,2.003510
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,none,none,0100,73.56,215.5972,6000,0.035932,0.033152,2.110229
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetReadMostly,0101,73.60,215.4840,6000,0.035914,0.033183,2.053397
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationGPU,0102,73.53,215.6513,6000,0.035941,0.033248,2.257332
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetAccessedByGPU,0103,96.97,2.34e+03,6000,0.390285,0.382397,1.224600
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationGPU,0104,96.97,2.34e+03,6000,0.390496,0.382398,3.989033
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,none,cudaMemAdviseSetPreferredLocationCPU,0105,73.60,215.4893,6000,0.035914,0.033216,2.058849
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,none,0110,73.63,215.9071,6000,0.035984,0.032960,2.220788
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0111,73.57,215.7284,6000,0.035954,0.033280,1.946997
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0112,73.55,215.8633,6000,0.035977,0.033216,2.151701
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0113,96.98,2.34e+03,6000,0.389915,0.382397,1.117785
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0114,96.98,2.35e+03,6000,0.391022,0.382494,4.056264
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0115,73.59,216.0572,6000,0.036009,0.033375,1.965685
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,none,0120,73.58,215.7992,6000,0.035966,0.033408,2.043381
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0121,73.57,216.0960,6000,0.036016,0.033056,2.266804
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0122,73.52,215.8172,6000,0.035969,0.033216,2.084405
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0123,96.99,2.34e+03,6000,0.390196,0.382750,1.140537
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0124,96.98,2.34e+03,6000,0.390753,0.382494,4.348455
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0125,73.54,215.9158,6000,0.035985,0.033312,2.204916
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,none,0130,91.51,842.2242,6000,0.140370,0.134527,1.755958
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0131,91.55,842.9938,6000,0.140498,0.134751,1.688630
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0132,91.51,841.4922,6000,0.140248,0.134463,1.634262
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0133,97.89,3.08e+03,6000,0.513731,0.506941,0.600220
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0134,97.88,3.07e+03,6000,0.511583,0.506877,3.937256
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0135,91.52,841.4519,6000,0.140241,0.134111,1.604983
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,none,0140,91.46,836.8097,6000,0.139468,0.134272,2.754257
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0141,91.56,843.5705,6000,0.140595,0.134527,2.805648
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0142,91.48,838.6967,6000,0.139782,0.134751,2.826063
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0143,97.89,3.09e+03,6000,0.515001,0.506877,1.741782
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0144,97.88,3.07e+03,6000,0.511925,0.506300,4.439844
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0145,91.50,837.7244,6000,0.139620,0.134463,2.731473
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,none,0150,73.58,215.7056,6000,0.035950,0.033216,2.055253
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0151,73.57,215.8950,6000,0.035982,0.033504,2.141364
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0152,73.59,215.8328,6000,0.035972,0.033696,2.141621
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0153,96.96,2.34e+03,6000,0.389545,0.382430,1.150042
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0154,96.97,2.34e+03,6000,0.389896,0.382334,3.874153
cuda_compute_flux,097K,Global,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0155,73.59,215.6549,6000,0.035942,0.033504,2.009397
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,none,0200,73.61,215.4188,6000,0.035903,0.033344,1.985269
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetReadMostly,0201,73.61,215.5404,6000,0.035923,0.032991,2.240020
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,0202,73.61,215.5727,6000,0.035928,0.033152,2.027189
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetAccessedByGPU,0203,96.97,2.34e+03,6000,0.389819,0.382429,1.093210
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,0204,96.95,2.33e+03,6000,0.387704,0.382526,4.445958
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationCPU,0205,73.65,215.8117,6000,0.035968,0.033184,2.251636
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,none,0210,73.61,215.9849,6000,0.035997,0.033216,2.339667
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0211,73.62,215.8656,6000,0.035977,0.033376,2.092500
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0212,73.53,215.5796,6000,0.035929,0.033344,1.873846
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0213,96.97,2.34e+03,6000,0.389900,0.382654,1.171673
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0214,96.97,2.34e+03,6000,0.390398,0.382398,4.141063
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0215,73.56,215.6756,6000,0.035945,0.033504,2.010293
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,0220,73.62,215.7978,6000,0.035966,0.033216,2.095956
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0221,73.56,215.8653,6000,0.035977,0.033440,2.161045
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0222,73.59,215.7007,6000,0.035950,0.033248,1.954070
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0223,96.97,2.34e+03,6000,0.389218,0.382110,1.155673
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0224,96.96,2.34e+03,6000,0.390066,0.382429,4.212839
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0225,73.66,215.8689,6000,0.035978,0.033120,2.111733
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,none,0230,91.57,847.0856,6000,0.141180,0.134783,1.694583
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0231,91.49,837.4603,6000,0.139576,0.135007,1.938421
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0232,91.55,843.9565,6000,0.140659,0.134847,1.891861
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0233,97.89,3.09e+03,6000,0.515072,0.506909,0.608765
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0234,97.88,3.07e+03,6000,0.511691,0.506749,3.812969
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0235,91.50,842.6661,6000,0.140444,0.134784,1.770742
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,0240,90.93,839.5333,6000,0.139922,0.134495,2.737297
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0241,90.93,837.3362,6000,0.139556,0.134560,2.943599
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0242,91.04,843.3891,6000,0.140564,0.134623,2.792720
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0243,97.71,3.09e+03,6000,0.515292,0.507101,1.698518
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0244,97.72,3.09e+03,6000,0.515648,0.506653,4.407430
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0245,90.93,843.8496,6000,0.140641,0.134592,2.713873
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,none,0250,73.56,215.7666,6000,0.035961,0.033151,2.127156
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0251,73.56,215.7556,6000,0.035959,0.033344,2.190068
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0252,73.58,215.9239,6000,0.035987,0.033536,2.248724
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0253,96.97,2.34e+03,6000,0.390176,0.382590,1.281336
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0254,96.97,2.34e+03,6000,0.390719,0.382590,3.961480
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0255,73.51,215.7315,6000,0.035955,0.032608,2.062900
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,none,none,0300,62.32,236.6468,6000,0.039441,0.034592,2.139317
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetReadMostly,0301,62.42,238.4917,6000,0.039748,0.034528,2.310227
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationGPU,0302,62.54,238.1402,6000,0.039690,0.034464,1.993942
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetAccessedByGPU,0303,94.41,2.34e+03,6000,0.390184,0.382462,1.378199
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationGPU,0304,94.39,2.32e+03,6000,0.387406,0.382398,4.288967
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,none,cudaMemAdviseSetPreferredLocationCPU,0305,62.44,238.2044,6000,0.039700,0.034496,2.342964
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,none,0310,60.15,215.5783,6000,0.035929,0.033056,1.997461
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0311,60.15,215.5647,6000,0.035927,0.032768,2.193492
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0312,60.10,215.5439,6000,0.035923,0.032992,2.255860
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0313,94.43,2.34e+03,6000,0.389466,0.382429,1.115481
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0314,94.43,2.34e+03,6000,0.390268,0.382398,4.022984
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0315,60.15,215.5983,6000,0.035933,0.033055,2.286323
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,none,0320,60.02,215.5709,6000,0.035928,0.032896,2.251251
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0321,60.13,215.4084,6000,0.035901,0.033119,1.965013
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0322,60.17,215.3654,6000,0.035894,0.033151,1.968150
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0323,94.42,2.33e+03,6000,0.388980,0.382141,1.148793
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0324,94.41,2.33e+03,6000,0.387958,0.382462,3.981417
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0325,60.25,215.3960,6000,0.035899,0.032640,1.916533
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,none,0330,85.41,836.8217,6000,0.139470,0.134623,1.809750
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetReadMostly,0331,85.30,832.3386,6000,0.138723,0.134528,1.584343
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0332,85.40,837.4727,6000,0.139578,0.134783,1.663063
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,0333,95.94,3.08e+03,6000,0.513446,0.506749,0.610812
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,0334,95.94,3.08e+03,6000,0.513976,0.506717,3.592426
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,0335,85.44,841.3198,6000,0.140219,0.134623,1.898326
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,none,0340,85.37,837.4709,6000,0.139578,0.134143,2.835760
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0341,85.35,836.2425,6000,0.139373,0.134495,2.932016
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0342,85.36,836.2748,6000,0.139379,0.134463,2.612625
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0343,95.91,3.09e+03,6000,0.515803,0.506748,1.846517
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0344,95.94,3.10e+03,6000,0.516087,0.506716,4.712355
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0345,85.43,841.3377,6000,0.140222,0.134559,2.797360
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,none,0350,62.41,237.3337,6000,0.039555,0.034656,1.924822
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetReadMostly,0351,62.40,237.6562,6000,0.039609,0.034816,2.168116
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0352,62.30,236.6833,6000,0.039447,0.034592,2.142293
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetAccessedByGPU,0353,94.41,2.34e+03,6000,0.389917,0.382589,1.324953
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationGPU,0354,94.42,2.34e+03,6000,0.390505,0.382333,4.327430
cuda_compute_flux,097K,Global,cudaMemAdviseSetAccessedByGPU,cudaMemAdviseSetPreferredLocationCPU,cudaMemAdviseSetPreferredLocationCPU,0355,62.28,236.4739,6000,0.039412,0.034528,2.124148
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,none,0400,62.14,235.5419,6000,0.039256,0.034496,2.231316
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetReadMostly,0401,61.26,226.6262,6000,0.037771,0.034560,2.114549
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,0402,61.39,228.2279,6000,0.038037,0.034400,1.944693
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetAccessedByGPU,0403,94.37,2.34e+03,6000,0.389536,0.382654,1.204537
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationGPU,0404,94.41,2.40e+03,6000,0.400575,0.382718,4.103687
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,none,cudaMemAdviseSetPreferredLocationCPU,0405,61.38,228.3111,6000,0.038051,0.034688,1.928310
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,none,0410,60.11,215.6841,6000,0.035947,0.033312,2.176276
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetReadMostly,0411,60.01,215.5734,6000,0.035928,0.033152,2.154229
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0412,60.11,215.6062,6000,0.035934,0.032928,2.230068
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetAccessedByGPU,0413,94.41,2.33e+03,6000,0.389087,0.382301,1.166425
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationGPU,0414,94.40,2.34e+03,6000,0.389950,0.382238,4.228903
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,cudaMemAdviseSetPreferredLocationCPU,0415,60.08,215.1712,6000,0.035861,0.033152,1.910005
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,none,0420,60.06,215.5185,6000,0.035919,0.032928,2.051351
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetReadMostly,0421,60.09,215.5318,6000,0.035921,0.033120,2.057750
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0422,60.07,215.5567,6000,0.035926,0.033055,2.132694
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,0423,94.41,2.34e+03,6000,0.390088,0.382814,1.188986
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,0424,94.42,2.35e+03,6000,0.391225,0.382590,4.187850
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetPreferredLocationCPU,0425,60.03,215.5916,6000,0.035931,0.032896,2.281750
cuda_compute_flux,097K,Global,cudaMemAdviseSetPreferredLocationGPU,cudaMemAdviseSetAccessedByGPU,none,0430,85.34,837.6579,6000,0.139609,0.134175,1.678742
